# {"t_start": 1562244067.1155396, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
3.0,251,3.914632
2.0,201,5.93738
1.0,171,7.643799
2.0,200,9.639474
0.0,125,10.878808
0.0,129,12.121595
0.0,125,13.374385
2.0,200,15.40258
0.0,127,16.639489
1.0,155,18.111384
1.0,174,19.906172
1.0,174,21.651475
3.0,272,24.476418
1.0,173,26.208508
0.0,125,27.411689
0.0,127,28.664962
0.0,125,29.928141
0.0,129,31.141644
4.0,304,34.324798
1.0,174,36.104592
4.0,260,38.733442
1.0,169,40.484754
1.0,170,42.196076
1.0,174,43.945513
1.0,157,45.537928
0.0,129,46.843921
5.0,350,50.450381
0.0,129,51.712268
4.0,297,54.694605
0.0,129,55.905135
5.0,350,59.474735
0.0,129,60.696785
9.0,404,64.891362
0.0,129,66.093258
9.0,404,70.182376
2.0,188,72.054989
0.0,127,73.252806
2.0,226,75.491149
3.0,230,77.815377
2.0,202,79.79085
0.0,125,80.938967
0.0,129,82.125527
0.0,129,83.390226
6.0,400,87.41487
0.0,125,88.564683
2.0,202,90.556104
5.0,350,94.12291
0.0,129,95.394587
4.0,298,98.401023
1.0,157,99.94652
2.0,201,101.951098
3.0,250,104.467793
4.0,299,107.548704
3.0,248,110.03562
4.0,299,113.042253
9.0,404,117.098471
1.0,157,118.592074
4.0,300,121.582304
5.0,350,125.046484
0.0,129,126.251384
4.0,278,128.938351
3.0,272,131.639678
9.0,404,135.666718
0.0,129,136.868181
6.0,346,140.218542
5.0,323,143.381615
5.0,306,146.439566
9.0,401,150.364525
4.0,260,152.843314
1.0,173,154.484552
7.0,448,158.918229
4.0,267,161.502217
10.0,451,165.884115
3.0,216,167.953271
5.0,295,170.780875
7.0,389,174.50685
3.0,255,176.931798
5.0,310,179.854602
7.0,372,183.421658
8.0,436,187.565873
11.0,498,192.353405
6.0,362,195.803196
16.0,539,201.029591
16.0,652,207.322335
9.0,449,211.590604
8.0,387,215.293583
9.0,471,219.75955
23.0,761,227.039382
12.0,600,232.681245
15.0,598,238.386795
9.0,535,243.604135
8.0,277,246.333064
20.0,703,253.043091
19.0,816,260.903355
21.0,691,267.440099
11.0,546,272.614048
14.0,636,278.578714
26.0,733,285.528969
15.0,758,292.700646
35.0,990,302.237462
12.0,466,306.5786
12.0,537,311.660696
9.0,462,315.981115
26.0,779,323.321756
33.0,789,330.768639
38.0,815,338.457317
34.0,979,347.729437
31.0,861,355.846158
41.0,939,364.682166
33.0,825,372.456174
27.0,794,380.033351
27.0,922,388.712407
28.0,880,396.969153
13.0,522,401.814058
38.0,1015,411.355182
14.0,629,417.226902
45.0,1246,428.970845
50.0,1380,441.946312
45.0,1137,452.673829
56.0,1306,464.971844
41.0,1027,474.604859
34.0,838,482.411548
59.0,1289,494.553113
53.0,969,503.629116
60.0,1201,514.866731
35.0,1016,524.37959
77.0,1357,537.128633
54.0,1458,550.857531
78.0,1474,564.801069
70.0,1265,576.659438
35.0,845,584.586436
71.0,1590,599.478135
42.0,974,608.574531
49.0,1130,619.172325
13.0,537,624.244119
64.0,1344,636.916036
43.0,1038,646.630142
17.0,660,652.757446
26.0,958,661.915471
42.0,897,670.67216
30.0,848,678.66213
62.0,1339,691.232524
50.0,875,699.457325
55.0,1134,710.19446
38.0,863,718.440588
30.0,762,725.588803
33.0,935,734.380702
26.0,563,739.688885
57.0,1052,749.579995
62.0,891,757.869492
95.0,1497,771.961047
85.0,1359,784.815647
159.0,1694,800.979652
89.0,1231,812.490563
46.0,769,819.687287
47.0,991,828.903861
104.0,1473,842.746032
201.0,1445,856.483413
248.0,1703,872.522164
190.0,1786,889.311574
78.0,1235,900.875261
128.0,1220,912.381062
192.0,1896,932.566414
52.0,1291,944.850895
200.0,1486,958.719973
74.0,1242,970.350873
63.0,1296,982.535988
193.0,1548,997.000633
82.0,1412,1010.278142
110.0,1600,1025.244326
63.0,1081,1035.378947
96.0,1586,1050.421774
