# {"t_start": 1562244066.828326, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,222,3.870128
3.0,270,6.653615
0.0,125,7.846595
0.0,127,9.052219
0.0,127,10.330488
3.0,274,13.180206
0.0,129,14.450374
0.0,127,15.669438
0.0,127,16.908825
1.0,155,18.379156
4.0,300,21.567686
3.0,250,24.127652
0.0,129,25.416029
0.0,127,26.625134
1.0,173,28.381431
0.0,125,29.614484
0.0,127,30.85752
0.0,127,32.109349
1.0,155,33.613974
1.0,153,35.152617
2.0,204,37.225103
0.0,129,38.429506
2.0,200,40.516817
1.0,172,42.27603
0.0,129,43.480673
8.0,375,47.539422
1.0,157,49.075538
0.0,129,50.31327
0.0,129,51.559151
5.0,350,55.124731
0.0,127,56.34982
0.0,129,57.591937
0.0,127,58.777964
0.0,127,59.932642
0.0,125,61.11641
0.0,129,62.383566
1.0,172,64.085566
2.0,201,66.035338
0.0,129,67.26725
5.0,350,70.767066
0.0,127,71.961908
0.0,127,73.153431
5.0,350,76.745418
0.0,127,77.943955
2.0,202,79.945309
1.0,157,81.449648
1.0,157,82.98981
2.0,205,84.970547
2.0,200,86.922466
1.0,172,88.553615
1.0,176,90.266352
3.0,228,92.473185
0.0,123,93.647667
1.0,173,95.41895
0.0,127,96.605492
1.0,156,98.103323
0.0,129,99.347122
0.0,129,100.591511
2.0,198,102.553536
1.0,176,104.265148
3.0,253,106.894937
0.0,127,108.084081
0.0,129,109.300715
2.0,185,111.173777
4.0,299,114.134776
1.0,153,115.579562
0.0,127,116.771744
0.0,123,117.877275
6.0,378,121.682826
0.0,127,122.839398
1.0,157,124.348377
2.0,187,126.134888
0.0,125,127.25525
7.0,390,131.113979
2.0,202,133.105146
0.0,129,134.237096
12.0,550,139.747879
4.0,279,142.492471
1.0,173,144.094583
4.0,281,146.913617
0.0,127,148.03192
1.0,157,149.471969
3.0,232,151.702887
4.0,267,154.270758
6.0,399,158.204575
6.0,343,161.556498
2.0,203,163.474662
5.0,350,166.835871
2.0,227,169.032893
5.0,317,172.057675
3.0,232,174.224393
5.0,323,177.338968
7.0,422,181.325655
10.0,451,185.705963
12.0,438,189.910253
7.0,424,193.939861
15.0,612,199.847677
13.0,537,205.082719
11.0,595,210.773399
13.0,643,216.978818
14.0,385,220.61206
4.0,300,223.410353
21.0,608,229.167206
28.0,831,237.060601
13.0,606,242.972767
1.0,176,244.634098
11.0,271,247.249906
19.0,688,253.847289
17.0,657,260.112611
20.0,657,266.320464
23.0,877,274.69814
21.0,760,281.866873
46.0,1314,294.42541
14.0,631,300.410337
19.0,637,306.468884
22.0,527,311.435536
24.0,823,319.241261
35.0,988,328.598833
40.0,1151,339.513104
25.0,845,347.489143
35.0,900,355.984733
22.0,765,363.160717
9.0,501,367.833119
16.0,678,374.273297
45.0,878,382.586657
24.0,813,390.207743
24.0,882,398.479174
41.0,736,405.412012
84.0,1489,419.475626
82.0,1602,434.593004
56.0,1316,446.908275
11.0,487,451.425902
68.0,1484,465.453399
29.0,765,472.59265
38.0,1081,482.721658
64.0,1417,496.057783
29.0,679,502.367498
47.0,997,511.721998
86.0,1519,525.992544
45.0,1210,537.335557
59.0,883,545.625856
76.0,1148,556.480132
90.0,1449,570.083698
39.0,1003,579.50755
111.0,1426,592.874149
49.0,1030,602.473531
76.0,1312,614.756138
40.0,1011,624.345025
46.0,970,633.41075
73.0,1358,646.206612
58.0,1299,658.541466
267.0,1320,671.387445
40.0,831,679.218616
75.0,1512,693.47052
75.0,1292,705.621891
41.0,920,714.33415
9.0,443,718.532013
17.0,558,723.781511
96.0,1380,736.791056
30.0,901,745.33778
122.0,1685,761.231126
61.0,1314,773.592917
80.0,1470,787.452884
137.0,1821,804.833292
84.0,1272,816.716808
95.0,1263,828.538658
34.0,839,836.393697
216.0,1425,849.739366
43.0,886,858.229888
83.0,1409,871.432478
103.0,1382,884.343962
66.0,1327,896.84639
191.0,1504,910.949378
218.0,1835,930.503475
68.0,1470,944.613293
113.0,1482,958.441381
105.0,1263,970.284871
63.0,1353,983.030777
139.0,1693,998.879395
153.0,1429,1012.281883
317.0,1680,1028.050025
169.0,1736,1044.530339
317.0,1906,1062.378749
220.0,1284,1074.437522
65.0,903,1083.193004
164.0,1203,1094.536226
95.0,1339,1107.048823
220.0,1666,1122.647657
55.0,1255,1134.419312
236.0,1101,1144.662389
362.0,1798,1161.628974
372.0,1517,1175.786843
324.0,1907,1193.640973
136.0,1735,1209.972517
225.0,1298,1222.086387
301.0,2022,1241.035831
95.0,1347,1253.641701
164.0,1556,1268.224579
79.0,1569,1282.925334
56.0,684,1289.268486
293.0,1725,1305.862425
176.0,1774,1323.111909
356.0,2190,1343.52114
148.0,1735,1361.267932
270.0,1973,1380.191523
67.0,1211,1392.370055
104.0,1383,1405.403233
132.0,1817,1422.473295
116.0,1465,1436.225352
125.0,1575,1451.010454
267.0,2008,1469.826097
138.0,1670,1485.427656
334.0,1896,1503.933679
289.0,1516,1518.129779
362.0,2151,1538.447036
368.0,1742,1554.751653
356.0,1710,1570.728419
270.0,1438,1584.233871
414.0,2133,1604.165674
355.0,1662,1619.776448
385.0,2345,1641.819861
362.0,1865,1659.677678
399.0,1403,1673.049635
393.0,2410,1695.691813
19.0,660,1701.792184
0.0,123,1703.011497
58.0,1403,1716.116123
88.0,1580,1730.877408
235.0,1946,1749.034552
99.0,1490,1763.128286
407.0,2139,1783.19738
264.0,1821,1800.151177
212.0,1291,1812.22987
0.0,123,1813.435549
3.0,248,1815.900484
454.0,2544,1840.149216
359.0,1674,1856.550137
383.0,1682,1872.755711
