# {"t_start": 1562244067.0087416, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,172,3.193738
4.0,279,6.027244
3.0,248,8.551321
0.0,129,9.810945
2.0,204,11.906315
0.0,125,13.132884
0.0,129,14.4125
2.0,183,16.230205
2.0,200,18.199134
2.0,187,20.168961
2.0,187,22.012017
3.0,235,24.445747
3.0,273,27.267846
1.0,173,29.046069
3.0,230,31.428788
3.0,234,33.787909
1.0,154,35.366898
4.0,248,37.867271
1.0,155,39.432308
0.0,125,40.669769
0.0,129,41.942179
3.0,246,44.464269
5.0,329,47.966619
2.0,202,50.002898
0.0,129,51.236902
5.0,350,54.828269
0.0,125,55.975137
0.0,125,57.184838
4.0,299,60.168102
0.0,123,61.373348
0.0,127,62.601284
0.0,127,63.819
0.0,129,65.022633
0.0,129,66.223088
2.0,200,68.186725
1.0,155,69.660011
12.0,529,75.09901
0.0,127,76.300721
5.0,352,79.942474
5.0,350,83.455134
4.0,319,86.650065
0.0,127,87.84238
0.0,125,88.988567
2.0,208,91.029606
3.0,248,93.484909
0.0,125,94.678004
2.0,224,96.955178
0.0,129,98.158496
4.0,319,101.46064
2.0,202,103.468126
3.0,252,106.048061
4.0,299,109.077086
0.0,129,110.333366
5.0,350,113.84928
11.0,478,118.67282
4.0,291,121.577274
2.0,222,123.736933
12.0,532,129.043322
5.0,350,132.551765
1.0,174,134.182037
2.0,202,136.13616
6.0,364,139.690706
1.0,157,141.173725
4.0,282,143.893488
13.0,567,149.594637
2.0,225,151.77239
4.0,275,154.397491
4.0,281,157.13502
11.0,460,161.691774
4.0,282,164.367665
11.0,479,169.084131
6.0,377,172.71187
10.0,359,176.174538
5.0,327,179.281035
4.0,301,182.11499
17.0,583,187.743316
15.0,469,192.213648
7.0,411,196.182064
4.0,243,198.450082
12.0,620,204.473525
9.0,469,208.94764
9.0,489,213.608227
11.0,453,217.948842
14.0,607,223.746868
10.0,504,228.49117
14.0,506,233.258024
20.0,689,239.844574
4.0,281,242.423163
14.0,376,246.223081
12.0,564,251.591241
10.0,464,256.078217
25.0,612,261.843932
16.0,481,266.359053
16.0,637,272.389926
43.0,1085,282.730314
23.0,863,290.923234
26.0,983,300.325847
35.0,837,308.308292
21.0,612,314.076269
40.0,1043,323.969041
22.0,813,331.644399
24.0,806,339.254366
28.0,1122,349.882534
36.0,1070,360.01588
28.0,774,367.279735
33.0,704,373.956141
28.0,875,382.244893
45.0,1193,393.53322
38.0,1012,403.038967
52.0,1158,413.930206
27.0,569,419.260361
61.0,1309,431.559891
55.0,1292,443.703128
29.0,993,453.06205
27.0,784,460.388782
17.0,722,467.14637
107.0,1630,482.454203
47.0,1134,493.102169
70.0,1166,504.093335
46.0,1169,515.023978
70.0,948,523.849447
55.0,972,532.949631
53.0,1108,543.334672
54.0,943,552.201532
47.0,1094,562.507506
32.0,501,567.156023
42.0,1036,576.848351
60.0,1118,587.343262
84.0,1377,600.249264
91.0,1664,615.90044
20.0,754,622.951043
73.0,1145,633.733429
49.0,1100,644.022247
93.0,1384,657.123042
42.0,655,663.485009
48.0,920,672.372041
64.0,1126,683.014545
180.0,1044,692.796121
56.0,1291,704.92082
49.0,1114,715.487124
6.0,329,718.664961
41.0,984,727.957685
253.0,1772,744.762668
141.0,1835,762.091108
94.0,1486,776.058579
56.0,1141,786.805048
223.0,1533,801.450405
46.0,916,809.980018
88.0,1317,822.307541
58.0,1253,834.091659
64.0,1221,845.494566
121.0,1724,861.920875
230.0,1398,875.066431
100.0,1454,888.660232
54.0,1081,898.771812
111.0,1767,915.973181
81.0,1211,928.858214
103.0,1409,942.576646
121.0,1297,954.638736
37.0,855,962.602997
73.0,1265,974.49365
63.0,1328,986.929242
277.0,1679,1002.739841
212.0,1535,1017.097815
94.0,1024,1026.603269
42.0,870,1034.742491
87.0,1488,1048.842195
261.0,1423,1062.147653
82.0,1279,1074.169569
86.0,1313,1086.892202
161.0,1658,1102.460149
74.0,1160,1113.293974
144.0,1480,1127.160395
104.0,1567,1141.818359
45.0,808,1149.324717
293.0,2056,1168.708619
193.0,1653,1184.166644
119.0,1456,1197.783393
207.0,1656,1213.325104
85.0,1181,1224.301931
170.0,1718,1240.41472
312.0,2183,1260.896942
255.0,1189,1272.026622
123.0,1658,1287.59029
148.0,1166,1298.456412
158.0,1673,1314.968766
115.0,1530,1329.453115
376.0,1634,1344.683565
326.0,1794,1362.975186
291.0,2040,1382.877559
248.0,1837,1400.710384
207.0,1940,1418.969412
82.0,1132,1429.5767
163.0,1693,1445.435897
293.0,2012,1464.33244
316.0,1502,1478.396949
309.0,1725,1495.169855
305.0,1753,1511.617664
84.0,1196,1522.828282
306.0,1597,1537.922968
371.0,1790,1554.678933
297.0,1683,1570.383509
192.0,1380,1583.358411
137.0,1456,1596.917958
187.0,1779,1613.592605
360.0,2205,1634.304482
351.0,2138,1654.458663
295.0,1337,1667.483593
373.0,1879,1685.109344
349.0,2019,1704.288106
267.0,2010,1723.068931
317.0,2109,1742.792872
393.0,2660,1767.916634
417.0,2437,1790.73168
268.0,1787,1807.458147
18.0,617,1813.324651
0.0,123,1814.438503
140.0,1470,1828.307938
146.0,1653,1844.504733
403.0,2204,1865.845472
315.0,2101,1885.710358
394.0,2134,1905.654712
354.0,2151,1925.741082
367.0,2098,1945.357192
336.0,1850,1962.757488
290.0,1979,1983.942599
415.0,2362,2006.813247
312.0,1722,2022.881522
359.0,1828,2039.843046
64.0,1182,2050.844262
358.0,2275,2072.251835
99.0,1313,2086.017282
283.0,1782,2103.640542
395.0,2501,2127.203994
46.0,846,2135.045404
400.0,2013,2153.816608
380.0,3314,2184.787044
75.0,1467,2198.48262
396.0,1734,2216.514354
81.0,1234,2228.541303
384.0,2522,2252.057495
418.0,2564,2275.904557
147.0,1325,2288.203711
421.0,2868,2315.029016
385.0,1858,2333.295911
372.0,1988,2351.801079
113.0,1591,2366.499028
344.0,2302,2387.788968
378.0,2010,2406.194105
211.0,1760,2422.451422
241.0,1478,2436.110469
414.0,2286,2457.307386
428.0,3107,2486.002627
417.0,2267,2507.624033
324.0,2345,2532.193484
413.0,2452,2554.91498
308.0,1968,2573.143142
370.0,1652,2588.3905
68.0,1089,2598.397798
394.0,1741,2614.494646
409.0,2466,2637.201824
271.0,2138,2657.068266
424.0,2996,2684.774714
340.0,2175,2704.806844
427.0,2712,2729.861399
410.0,2366,2751.61997
390.0,2082,2772.313403
385.0,2116,2792.30792
343.0,2231,2812.90362
351.0,1945,2830.837099
412.0,1530,2845.113672
201.0,1593,2859.852512
39.0,1166,2870.879668
2.0,202,2872.893445
0.0,127,2874.07645
11.0,483,2878.982615
2.0,198,2880.879146
9.0,507,2885.995407
411.0,2470,2909.045446
322.0,1877,2926.408969
398.0,2788,2952.229771
428.0,3199,2983.656878
339.0,2319,3005.337816
416.0,2953,3032.55679
220.0,1142,3043.088516
32.0,896,3051.358212
333.0,1787,3068.001925
106.0,1438,3081.30891
403.0,3167,3110.469392
393.0,2075,3129.741794
424.0,3568,3162.928488
408.0,2393,3185.136913
329.0,2519,3208.338262
424.0,2188,3228.431637
383.0,1900,3246.017564
365.0,2321,3267.697237
397.0,1926,3285.5956
153.0,1575,3300.114941
389.0,3021,3329.030625
369.0,1615,3343.938079
422.0,2417,3366.901691
428.0,4402,3417.27041
320.0,1973,3449.95087
409.0,2371,3472.460212
65.0,1047,3482.076905
381.0,2930,3509.023307
410.0,2656,3533.434682
363.0,2005,3551.84513
403.0,2042,3570.705471
408.0,2347,3592.414436
385.0,2031,3610.983554
112.0,1311,3623.113593
472.0,3876,3658.95252
410.0,3430,3690.843052
420.0,2553,3714.386996
316.0,1785,3730.76596
372.0,2775,3756.366917
411.0,2226,3776.761725
406.0,2523,3802.986364
166.0,1723,3818.757697
396.0,2212,3839.11216
413.0,2286,3862.635892
322.0,2595,3888.813497
337.0,2000,3908.937819
428.0,2898,3936.375374
279.0,1864,3954.057626
337.0,1721,3970.01598
424.0,3240,4002.36729
403.0,2912,4030.246694
400.0,2020,4048.883703
360.0,2323,4070.383586
411.0,2389,4092.484094
399.0,2074,4111.635784
0.0,129,4112.759219
8.0,301,4115.81366
384.0,2933,4145.730035
391.0,1714,4161.532801
416.0,2318,4182.988184
386.0,2153,4202.891376
318.0,2065,4222.000108
420.0,2217,4244.880344
393.0,2302,4266.28472
424.0,2364,4287.955829
293.0,2144,4307.763937
419.0,2530,4331.47921
399.0,2448,4354.164773
411.0,2682,4379.149522
319.0,1807,4396.18277
129.0,1469,4409.776255
405.0,2363,4431.591123
316.0,2354,4453.333982
348.0,2247,4474.130849
375.0,2075,4493.815462
428.0,3468,4527.199027
363.0,2418,4549.436716
314.0,1571,4563.892901
403.0,2390,4585.961503
408.0,2333,4607.510822
393.0,1940,4625.554228
299.0,2155,4645.503729
405.0,2461,4668.484541
376.0,1994,4686.864085
479.0,3608,4722.237144
400.0,2473,4745.09091
396.0,2365,4768.033701
104.0,1164,4778.839735
394.0,2243,4799.51436
360.0,2846,4825.941661
423.0,2726,4850.880551
418.0,2576,4874.612512
413.0,2314,4895.985169
183.0,1463,4909.564862
340.0,2579,4933.409
407.0,1839,4950.401488
330.0,2879,4976.880067
362.0,1761,4993.188509
387.0,2319,5014.997442
391.0,2520,5039.706975
414.0,2748,5065.187526
338.0,1561,5079.575359
409.0,2437,5102.094717
423.0,2500,5125.224339
420.0,2240,5145.951201
147.0,1621,5161.33977
358.0,2439,5183.839088
413.0,2272,5204.710464
295.0,1830,5221.624593
424.0,2316,5243.032494
383.0,2871,5271.662045
343.0,2640,5297.932194
387.0,2619,5322.321701
428.0,3428,5353.890041
394.0,2490,5376.929992
338.0,1665,5392.222289
376.0,1968,5410.406243
417.0,2038,5429.261776
402.0,2362,5451.154338
364.0,2023,5469.850202
389.0,2281,5491.004963
402.0,2478,5513.832417
416.0,2733,5538.986608
407.0,2640,5563.336967
301.0,1925,5580.946189
418.0,2452,5603.631245
413.0,2607,5627.643627
413.0,2495,5650.661563
420.0,3018,5678.729506
373.0,1787,5695.2294
395.0,2004,5713.867909
72.0,1096,5723.950576
397.0,3576,5757.192413
377.0,2259,5777.977234
408.0,2467,5800.726542
322.0,1567,5815.167398
417.0,2915,5842.243192
150.0,1643,5859.155143
148.0,1456,5874.329153
397.0,3921,5910.827313
793.0,4342,5950.951562
