# {"t_start": 1562244066.946934, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,2.791617
1.0,176,4.501473
0.0,129,5.720917
1.0,175,7.47295
0.0,127,8.691281
1.0,157,10.281069
3.0,270,13.09142
0.0,129,14.361459
0.0,129,15.613984
2.0,222,17.813883
0.0,127,19.086681
0.0,129,20.381173
2.0,222,22.604923
2.0,224,24.940464
1.0,175,26.694182
0.0,127,27.922954
1.0,157,29.517743
0.0,129,30.772947
4.0,304,33.921441
0.0,125,35.15466
1.0,173,36.872409
0.0,129,38.101356
0.0,123,39.322447
2.0,202,41.422049
4.0,300,44.528866
0.0,127,45.809878
0.0,129,47.10157
0.0,129,48.321679
0.0,129,49.579181
2.0,202,51.624218
1.0,178,53.380346
0.0,127,54.5632
12.0,533,60.028955
0.0,129,61.27814
4.0,319,64.535724
0.0,129,65.754537
0.0,127,66.986352
0.0,129,68.175137
0.0,127,69.351746
5.0,350,72.903116
0.0,125,74.076724
7.0,447,78.736973
0.0,125,79.879138
3.0,235,82.165742
2.0,200,84.163009
0.0,127,85.354694
0.0,129,86.552651
3.0,248,88.978152
6.0,377,92.792353
0.0,129,94.024368
1.0,157,95.621707
0.0,129,96.819905
1.0,159,98.353301
4.0,301,101.452125
2.0,205,103.480583
3.0,216,105.664441
1.0,158,107.219671
0.0,129,108.422329
1.0,174,110.141967
2.0,188,111.993011
9.0,403,116.057636
6.0,373,119.780046
1.0,173,121.45913
7.0,433,125.798925
1.0,176,127.456752
5.0,328,130.682549
1.0,178,132.40387
1.0,175,134.033024
3.0,253,136.562804
5.0,350,139.946282
2.0,185,141.711305
5.0,350,145.174156
5.0,291,148.020216
1.0,175,149.637325
6.0,360,153.166576
5.0,332,156.382905
0.0,129,157.5814
6.0,399,161.5249
5.0,307,164.479352
4.0,281,167.153775
6.0,386,170.923301
7.0,248,173.255286
8.0,295,176.068318
20.0,600,181.885656
9.0,312,184.847274
10.0,394,188.600599
12.0,503,193.415703
8.0,439,197.637151
6.0,342,200.902073
12.0,528,205.992813
14.0,518,210.928812
9.0,502,215.755774
8.0,402,219.549283
17.0,686,226.097823
19.0,634,232.091471
7.0,388,235.728768
8.0,437,239.881434
7.0,422,243.98132
7.0,248,246.406996
21.0,693,253.004726
19.0,671,259.475122
28.0,779,266.886953
15.0,596,272.52491
28.0,818,280.271348
9.0,464,284.627898
23.0,653,290.786731
18.0,633,296.750615
19.0,548,302.000169
26.0,707,308.699843
34.0,577,314.112826
16.0,711,320.839311
29.0,792,328.313534
23.0,920,336.99389
28.0,618,342.816492
19.0,825,350.590703
60.0,1476,364.580433
27.0,852,372.606238
26.0,665,378.93386
26.0,816,386.622161
26.0,662,392.825002
47.0,1237,404.517078
53.0,1241,416.152008
44.0,1076,426.301075
30.0,801,433.809615
61.0,1227,445.31008
26.0,938,454.161656
50.0,757,461.225708
58.0,853,469.2531
25.0,886,477.487597
54.0,1280,489.534155
16.0,735,496.375224
47.0,840,504.256717
33.0,574,509.546673
43.0,782,516.810854
89.0,1459,530.506181
53.0,989,539.779385
107.0,1611,555.022817
78.0,1426,568.439512
64.0,1083,578.652251
29.0,839,586.433092
29.0,887,594.70229
47.0,1085,604.800642
41.0,1105,615.165451
36.0,916,623.824839
68.0,1365,636.686147
49.0,816,644.252098
37.0,951,653.227683
214.0,984,662.680889
58.0,1432,676.488208
76.0,1153,687.335947
41.0,872,695.53997
64.0,1136,706.220779
44.0,1207,717.684221
0.0,129,718.930226
69.0,1332,731.463764
78.0,1339,744.140329
51.0,886,752.476141
24.0,858,760.481441
79.0,1172,771.473196
56.0,893,779.863452
16.0,544,784.922294
70.0,1310,797.184431
49.0,980,806.615279
103.0,1308,818.870556
80.0,1546,833.409432
120.0,1759,849.926857
44.0,930,858.815753
80.0,1497,872.865737
100.0,1351,885.50896
181.0,1938,903.772296
273.0,1589,919.974752
131.0,1641,936.685289
163.0,1562,951.275521
87.0,1449,964.884947
60.0,1170,975.872751
97.0,1498,989.907582
85.0,1110,1000.299822
118.0,1239,1011.895528
284.0,1613,1026.974003
213.0,1528,1041.521271
100.0,1723,1057.661333
97.0,1462,1071.404332
98.0,1568,1086.519799
58.0,1001,1095.918497
133.0,1556,1110.48384
121.0,1431,1123.83835
61.0,743,1130.75905
218.0,1929,1148.832838
314.0,1677,1164.630679
102.0,1604,1179.649395
151.0,1532,1193.935505
330.0,1569,1208.700034
52.0,1209,1219.965458
286.0,1516,1234.179514
345.0,1828,1251.248353
94.0,1268,1263.155065
143.0,1447,1276.709671
310.0,1664,1292.28133
87.0,1216,1303.639797
153.0,1626,1319.761979
197.0,1284,1331.851172
332.0,1662,1347.391822
269.0,1707,1364.869395
110.0,1544,1379.619871
339.0,2057,1399.940447
327.0,1697,1415.920744
177.0,1887,1433.640654
256.0,1818,1450.719306
347.0,1807,1467.662147
316.0,1893,1485.371553
340.0,1753,1502.484098
167.0,1711,1518.555891
93.0,1315,1530.978878
368.0,1854,1548.304189
319.0,2185,1568.796321
66.0,1219,1580.222423
155.0,1665,1595.791764
341.0,1917,1613.77051
105.0,998,1623.057005
251.0,1811,1640.061797
311.0,2127,1660.390481
378.0,2163,1680.950882
300.0,1514,1695.110364
25.0,851,1703.254779
105.0,1272,1715.080854
350.0,1594,1729.93609
264.0,1707,1745.921089
359.0,1659,1761.575966
166.0,1709,1777.603361
344.0,1779,1794.167139
122.0,1573,1808.871483
10.0,450,1813.132199
2.0,198,1815.077036
89.0,1695,1831.031796
318.0,1879,1849.483521
342.0,2121,1869.873426
343.0,2230,1890.938895
53.0,1127,1901.407416
384.0,2063,1920.673936
370.0,1947,1938.847576
211.0,1428,1952.234297
317.0,1825,1969.373489
404.0,2277,1994.029367
374.0,2359,2016.174399
438.0,2754,2041.861434
182.0,1775,2058.59285
417.0,2553,2083.847415
