# {"t_start": 1562244066.7724276, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,2.961895
2.0,201,4.943128
0.0,127,6.150473
0.0,125,7.3584
3.0,251,9.91632
1.0,173,11.664009
2.0,219,13.952477
3.0,250,16.526454
2.0,224,18.763543
0.0,129,20.032176
2.0,224,22.343087
0.0,129,23.612402
0.0,129,24.874458
0.0,123,26.044935
1.0,155,27.589799
0.0,125,28.826314
0.0,125,30.054604
2.0,187,31.974339
1.0,177,33.717622
0.0,127,34.952873
1.0,174,36.713615
1.0,154,38.200292
0.0,129,39.477462
0.0,127,40.746359
0.0,129,42.02306
3.0,248,44.556862
0.0,129,45.847006
2.0,202,47.955315
0.0,127,49.164133
5.0,350,52.794264
5.0,350,56.356089
0.0,129,57.587643
4.0,297,60.53788
0.0,129,61.807194
0.0,129,63.056023
9.0,404,67.192386
1.0,159,68.717912
0.0,127,69.871572
7.0,452,74.495592
3.0,271,77.26766
0.0,127,78.500335
9.0,404,82.541459
0.0,125,83.766169
0.0,123,84.899823
0.0,125,86.05332
2.0,200,87.986497
1.0,157,89.499891
2.0,200,91.452482
10.0,451,96.142313
3.0,269,98.843623
0.0,127,100.081099
0.0,127,101.26052
6.0,380,105.193408
0.0,129,106.448342
0.0,129,107.682869
0.0,127,108.877684
1.0,157,110.410138
0.0,127,111.634234
3.0,231,113.865141
1.0,155,115.365994
5.0,348,118.812426
0.0,129,120.035385
5.0,347,123.452791
0.0,125,124.657694
4.0,300,127.57093
0.0,129,128.740318
2.0,205,130.720157
3.0,248,133.196047
9.0,509,138.264892
6.0,379,141.98837
3.0,237,144.254056
3.0,235,146.574086
5.0,350,149.994071
2.0,208,151.982139
7.0,426,156.140235
4.0,305,159.117826
4.0,262,161.663504
11.0,458,166.121264
8.0,279,168.845137
8.0,494,173.635296
4.0,280,176.298071
5.0,310,179.202459
6.0,379,182.851563
14.0,395,186.634004
6.0,358,190.047962
13.0,554,195.346511
11.0,409,199.266273
18.0,376,202.907414
16.0,557,208.248825
23.0,642,214.407912
12.0,597,220.133382
12.0,605,225.88908
16.0,462,230.26196
16.0,650,236.390493
6.0,346,239.658241
9.0,483,244.382696
9.0,330,247.616918
20.0,480,252.125568
11.0,274,254.754845
21.0,704,261.431555
9.0,471,265.837847
21.0,665,272.137278
12.0,560,277.419768
27.0,589,282.966456
16.0,683,289.430392
26.0,861,297.616609
8.0,392,301.292878
21.0,509,306.108976
17.0,619,311.960414
50.0,1069,322.107545
32.0,1161,333.12605
47.0,1137,343.925044
23.0,742,350.917351
25.0,494,355.488358
39.0,1176,366.629544
27.0,808,374.294634
14.0,660,380.523647
61.0,1293,392.75851
29.0,879,400.980366
63.0,1525,415.369884
54.0,912,423.964192
54.0,1367,436.839495
63.0,1343,449.477504
46.0,1164,460.446809
38.0,808,468.03336
40.0,854,475.99965
64.0,1442,489.565875
58.0,1405,502.766778
32.0,1005,512.190187
83.0,1519,526.443772
57.0,1159,537.301479
72.0,1108,547.735882
123.0,1741,564.177723
61.0,1429,577.658108
30.0,803,585.14903
47.0,817,592.740005
89.0,1679,608.49228
61.0,959,617.463291
36.0,935,626.28497
50.0,1117,636.791611
60.0,1050,646.662405
52.0,1304,659.021878
47.0,1125,669.981159
72.0,1276,682.113294
65.0,1420,695.467907
50.0,989,704.698267
34.0,899,713.213278
13.0,580,718.78291
18.0,745,725.735908
9.0,429,729.745115
315.0,1718,746.048347
71.0,1216,757.425891
