# {"t_start": 1562244067.1254382, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
5.0,323,4.705415
1.0,157,6.229512
1.0,173,7.968822
5.0,331,11.410865
0.0,125,12.627276
0.0,129,13.905784
1.0,173,15.655993
3.0,252,18.181902
2.0,183,20.09345
0.0,125,21.307972
1.0,155,22.807709
1.0,176,24.605489
0.0,127,25.828574
2.0,203,27.913423
0.0,127,29.151029
3.0,237,31.643115
0.0,127,32.860245
1.0,155,34.372473
0.0,127,35.623697
0.0,127,36.839424
3.0,212,38.98682
0.0,123,40.19922
0.0,129,41.484821
4.0,277,44.350424
2.0,200,46.472069
3.0,252,49.060385
2.0,202,51.057576
0.0,129,52.293212
0.0,129,53.535259
5.0,350,57.094726
2.0,202,59.056037
0.0,129,60.280199
0.0,129,61.558016
1.0,173,63.277232
4.0,298,66.248355
6.0,377,70.045747
1.0,157,71.56337
5.0,372,75.355679
0.0,127,76.572649
10.0,442,81.11441
0.0,127,82.286598
9.0,380,86.135758
2.0,202,88.100501
10.0,433,92.487259
4.0,299,95.613127
0.0,127,96.78397
3.0,237,99.165386
1.0,155,100.699599
1.0,174,102.399052
1.0,157,103.905456
2.0,187,105.809011
7.0,322,109.129405
1.0,157,110.643083
2.0,202,112.590994
5.0,330,115.908545
5.0,372,119.6196
2.0,200,121.573692
2.0,220,123.725447
6.0,399,127.662088
3.0,234,129.928746
4.0,279,132.702648
2.0,202,134.61913
4.0,280,137.376355
2.0,204,139.263522
2.0,202,141.240374
0.0,129,142.402567
0.0,129,143.561857
3.0,248,146.004672
0.0,127,147.185696
5.0,350,150.595778
4.0,281,153.284732
3.0,238,155.560558
9.0,495,160.452901
10.0,519,165.549157
6.0,419,169.666443
13.0,334,172.894121
8.0,474,177.534603
7.0,403,181.333832
7.0,424,185.409066
6.0,323,188.477524
12.0,520,193.447041
7.0,429,197.587905
6.0,364,201.064995
6.0,377,204.648806
7.0,391,208.376059
9.0,492,213.035647
9.0,477,217.623488
9.0,475,222.131685
12.0,530,227.138476
31.0,1072,237.379689
19.0,558,242.823947
7.0,379,246.571537
31.0,917,255.450059
11.0,506,260.19994
15.0,673,266.554022
20.0,730,273.486134
19.0,709,280.223707
18.0,703,286.839961
24.0,739,293.838644
23.0,520,298.766083
42.0,908,307.455202
31.0,741,314.508287
18.0,616,320.272174
31.0,783,327.63678
28.0,648,333.739476
29.0,871,341.955511
24.0,829,349.784768
35.0,878,358.103312
46.0,1039,367.879481
20.0,735,374.885331
21.0,863,383.04344
32.0,867,391.162428
58.0,1192,402.41135
34.0,1024,412.022784
14.0,602,417.649635
35.0,819,425.328928
51.0,1174,436.347779
68.0,1387,449.417484
41.0,1291,461.606273
45.0,784,468.964216
67.0,1090,479.146477
25.0,742,486.064389
66.0,1064,496.033369
23.0,886,504.390063
21.0,774,511.547034
95.0,1409,524.766937
111.0,1649,540.279707
40.0,1011,549.766924
13.0,547,554.905586
75.0,1559,569.574234
65.0,1349,582.290496
98.0,1232,593.782317
55.0,1172,604.731609
40.0,565,609.953266
62.0,1484,624.011059
37.0,1162,634.915566
40.0,1082,645.073231
50.0,1050,654.977525
83.0,1397,668.56026
71.0,1103,679.064341
108.0,1536,693.569893
68.0,1585,708.525563
36.0,948,717.50197
0.0,129,718.755497
55.0,931,727.501665
67.0,1077,737.607712
76.0,1367,750.552775
32.0,1041,760.333448
57.0,1355,773.067586
34.0,897,781.466936
108.0,1392,794.545577
45.0,983,804.004354
67.0,1033,813.614837
83.0,1315,825.95551
68.0,1282,837.981313
71.0,1252,849.723052
100.0,1545,864.417998
86.0,1070,874.450984
98.0,1350,887.081898
65.0,1366,899.896256
77.0,1274,911.861951
331.0,1976,932.87354
125.0,1560,947.68791
190.0,1554,962.198083
61.0,927,970.857857
69.0,1325,983.333986
92.0,1229,994.765313
81.0,1281,1006.815877
172.0,1343,1019.385608
104.0,1494,1033.371135
63.0,952,1042.429659
222.0,1531,1056.759479
53.0,1107,1067.139342
96.0,1315,1079.613576
110.0,1566,1094.584638
102.0,1343,1107.144251
273.0,1502,1121.175395
171.0,1912,1139.133014
99.0,1367,1151.96075
72.0,922,1160.576459
281.0,1349,1173.193349
350.0,2050,1192.367305
140.0,1311,1204.704033
255.0,1508,1218.771242
258.0,1124,1229.31717
287.0,1712,1245.293158
39.0,882,1253.512914
322.0,1674,1269.181726
171.0,1645,1284.601095
130.0,1547,1299.105021
183.0,1597,1314.911342
269.0,2150,1335.209471
179.0,1644,1351.295202
130.0,1536,1366.447141
390.0,2001,1386.263577
176.0,1460,1400.21156
291.0,1873,1417.854517
373.0,1949,1436.187849
217.0,1759,1452.670484
230.0,1899,1470.485627
151.0,1722,1486.737095
283.0,1410,1500.448453
135.0,1612,1515.575411
270.0,1714,1531.833061
96.0,1273,1543.667544
179.0,1644,1559.041696
164.0,1445,1572.543494
80.0,1459,1586.202996
116.0,1267,1598.041104
356.0,1986,1616.638863
164.0,1592,1631.571832
358.0,1423,1644.883615
268.0,1514,1659.440467
242.0,1498,1673.697784
313.0,2036,1692.80725
63.0,976,1701.955776
51.0,809,1709.579962
383.0,2024,1728.504849
374.0,2277,1749.808389
222.0,2155,1770.200159
342.0,1701,1786.095508
346.0,1590,1800.881661
88.0,1245,1812.632266
2.0,198,1814.586911
128.0,1524,1828.934371
248.0,1540,1844.032501
237.0,1440,1857.987106
333.0,2196,1878.995357
47.0,833,1886.671336
357.0,1504,1900.672568
353.0,2537,1924.40029
390.0,2431,1947.160922
84.0,1353,1959.874712
387.0,2331,1984.48862
360.0,1961,2003.493523
386.0,1887,2021.101815
427.0,2491,2044.318415
43.0,1015,2053.837005
386.0,1957,2072.155426
115.0,1677,2089.652815
321.0,2095,2109.898089
373.0,2459,2133.063768
362.0,2193,2153.526622
346.0,2026,2172.383244
30.0,870,2180.449618
107.0,1395,2193.473575
410.0,2478,2218.586143
411.0,2646,2243.76083
355.0,1602,2258.628124
333.0,2095,2278.075752
428.0,2386,2300.43541
411.0,2736,2326.064516
240.0,1752,2343.338088
391.0,2222,2363.866863
401.0,2120,2383.390429
401.0,2747,2408.697709
326.0,1992,2427.167047
328.0,1863,2444.418956
395.0,2600,2468.406074
411.0,2475,2491.242414
328.0,1696,2507.628622
16.0,681,2514.898031
403.0,2192,2536.967391
221.0,1938,2554.901191
414.0,1977,2573.210837
412.0,2020,2591.8628
303.0,1785,2608.368159
423.0,2724,2633.521013
169.0,1192,2644.51661
418.0,2798,2670.511366
415.0,2760,2695.882062
516.0,4712,2739.415824
57.0,1207,2750.529988
331.0,2107,2771.429124
390.0,2485,2794.866811
411.0,2590,2818.7931
387.0,1662,2834.332952
225.0,1649,2849.510197
379.0,1950,2867.527521
