# {"t_start": 1562244067.0850358, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,125,2.624231
0.0,125,3.759292
1.0,173,5.48569
2.0,198,7.481198
4.0,302,10.645482
1.0,173,12.384512
0.0,127,13.64058
0.0,127,14.868127
3.0,249,17.388972
0.0,129,18.640551
0.0,127,19.898351
4.0,299,23.00403
0.0,127,24.230531
0.0,129,25.51079
2.0,201,27.542728
0.0,125,28.802638
1.0,176,30.565742
2.0,220,32.839245
0.0,129,34.055898
1.0,173,35.833676
0.0,125,37.03718
1.0,173,38.725136
0.0,127,39.9926
0.0,127,41.256275
0.0,125,42.478033
0.0,125,43.6431
2.0,202,45.790696
0.0,127,47.058143
0.0,129,48.289859
0.0,129,49.54138
0.0,127,50.750195
1.0,172,52.443363
0.0,125,53.637384
2.0,202,55.57503
0.0,127,56.811897
0.0,129,58.078033
0.0,129,59.256932
2.0,188,61.087293
5.0,350,64.709702
0.0,125,65.874909
3.0,248,68.366921
3.0,246,70.787684
0.0,129,71.996463
0.0,127,73.197539
10.0,451,77.88602
14.0,464,82.619535
0.0,125,83.784875
2.0,202,85.742622
10.0,523,91.077455
4.0,280,93.870364
0.0,125,95.111455
2.0,220,97.319268
2.0,200,99.285661
3.0,232,101.633974
2.0,224,103.852818
1.0,175,105.621485
0.0,127,106.839314
2.0,224,109.097074
2.0,202,111.095484
6.0,396,115.103649
1.0,173,116.759002
3.0,271,119.38383
3.0,234,121.721927
2.0,198,123.610868
6.0,399,127.569449
3.0,229,129.770279
4.0,281,132.583807
4.0,281,135.341357
2.0,201,137.253526
10.0,452,141.727122
12.0,292,144.585517
5.0,325,147.779613
7.0,426,151.993022
13.0,459,156.470449
8.0,446,160.897796
3.0,232,163.10792
3.0,252,165.462742
11.0,500,170.389506
3.0,236,172.637114
4.0,302,175.526992
6.0,379,179.136094
6.0,401,183.004323
7.0,250,185.322686
8.0,401,189.180382
15.0,620,195.133234
9.0,529,200.216293
13.0,372,203.833315
7.0,450,208.127785
10.0,493,212.784947
14.0,502,217.603807
14.0,357,220.98091
18.0,619,226.835456
22.0,876,235.198263
17.0,678,241.694706
5.0,304,244.765897
13.0,609,250.589288
21.0,698,257.332749
17.0,677,263.736089
19.0,810,271.435466
16.0,637,277.468267
36.0,1170,288.616664
11.0,471,293.026202
23.0,756,300.23484
15.0,686,306.760655
21.0,771,314.082271
18.0,493,318.697639
17.0,645,324.748873
49.0,1188,336.015954
22.0,775,343.334028
28.0,670,349.595796
22.0,839,357.556183
26.0,828,365.327723
9.0,462,369.58432
11.0,518,374.515198
12.0,577,379.937754
32.0,1028,389.649665
36.0,987,398.895398
35.0,845,406.876046
58.0,1227,418.438096
32.0,902,426.861873
36.0,1011,436.338657
49.0,1034,446.021758
30.0,921,454.709917
25.0,775,461.975163
22.0,722,468.73262
65.0,1282,480.730696
36.0,1044,490.556009
35.0,813,498.141373
56.0,1357,510.888296
76.0,1208,522.148537
51.0,1118,532.640564
27.0,925,541.293603
30.0,930,550.045144
76.0,1257,561.903039
128.0,1621,577.168154
64.0,1256,588.984091
48.0,847,596.851655
120.0,1786,613.607204
42.0,950,622.521122
38.0,550,627.666418
67.0,1326,640.137585
53.0,1371,653.106539
313.0,1358,666.317513
65.0,1057,676.348423
95.0,1653,691.958976
53.0,850,699.918184
56.0,1282,712.049952
12.0,572,717.419819
1.0,155,718.952619
73.0,1356,731.702285
83.0,1318,744.177906
70.0,1062,754.145615
67.0,1371,767.069297
38.0,652,773.141279
64.0,1225,784.662674
107.0,1690,800.800718
62.0,1139,811.454254
73.0,1337,824.001088
55.0,1112,834.453271
86.0,1574,849.162488
59.0,1263,861.210235
74.0,1230,872.781959
99.0,1479,886.618334
19.0,512,891.381835
267.0,1394,904.458527
36.0,1110,915.214811
76.0,1206,928.169688
301.0,1231,940.277502
128.0,1266,952.065618
236.0,1508,966.192721
40.0,888,974.519391
159.0,1705,990.490032
76.0,1365,1003.344592
111.0,1648,1018.768922
269.0,1852,1036.257563
285.0,1583,1051.175832
274.0,1674,1066.887946
224.0,1213,1078.300361
130.0,1634,1093.987344
285.0,1121,1104.465207
260.0,1441,1117.950081
286.0,1466,1131.709266
359.0,2046,1150.917809
230.0,1849,1168.312678
156.0,1036,1177.943626
294.0,1741,1194.223818
84.0,1356,1206.979888
169.0,1750,1223.326446
139.0,1490,1237.301009
119.0,1648,1252.71031
183.0,1903,1270.554734
45.0,1032,1280.1835
330.0,1359,1292.926203
284.0,1529,1307.76119
146.0,1491,1322.236197
275.0,1799,1339.03349
110.0,826,1346.659835
124.0,1625,1363.340628
177.0,1704,1379.672057
90.0,918,1389.012303
41.0,1104,1399.474765
37.0,678,1405.81629
60.0,974,1414.902593
259.0,2034,1434.035136
327.0,2095,1453.758704
342.0,2079,1473.207553
385.0,1929,1491.87626
278.0,1707,1507.973634
312.0,1804,1524.91624
62.0,1356,1537.71362
266.0,1848,1555.051426
51.0,1106,1565.308438
336.0,1996,1584.07586
358.0,1909,1601.86784
326.0,1621,1617.098468
105.0,1173,1628.04927
66.0,1094,1638.2509
391.0,2040,1657.696151
198.0,1691,1673.884048
286.0,1896,1691.670261
36.0,1080,1701.762176
95.0,1361,1714.613792
314.0,1757,1731.071216
339.0,2044,1750.14166
130.0,1623,1765.52589
370.0,2127,1785.413568
391.0,2094,1804.979447
31.0,834,1812.873395
2.0,198,1814.81685
31.0,837,1822.681959
277.0,1945,1841.428585
326.0,2065,1861.588832
319.0,1754,1878.224266
360.0,2168,1898.502213
330.0,1723,1914.601415
381.0,2502,1937.953588
419.0,2302,1959.619713
394.0,2274,1983.544636
259.0,1883,2001.982129
420.0,2294,2023.416371
165.0,1834,2040.434006
372.0,2644,2065.278917
289.0,1716,2082.502056
387.0,1865,2101.28172
100.0,1717,2117.52701
402.0,1884,2135.085792
315.0,1668,2150.591673
347.0,2215,2171.214674
92.0,1564,2185.816713
132.0,1765,2202.33657
428.0,2248,2225.711403
344.0,2596,2249.940992
423.0,3950,2286.783154
142.0,1404,2299.90733
410.0,2184,2320.295786
420.0,2510,2344.755776
353.0,1995,2363.148103
376.0,2181,2383.243421
421.0,2762,2408.690217
90.0,1606,2423.560943
413.0,2433,2446.116766
394.0,2633,2470.457515
348.0,2257,2491.22302
366.0,2251,2513.473109
38.0,715,2521.307597
390.0,2707,2547.256528
302.0,1919,2565.01768
415.0,1948,2583.061132
310.0,1996,2601.489568
411.0,2410,2623.750082
381.0,2065,2642.826943
121.0,1550,2657.179716
76.0,1404,2670.151027
401.0,2257,2690.853544
406.0,2375,2712.779536
428.0,3246,2742.699018
412.0,2868,2770.648381
205.0,996,2780.182879
267.0,1794,2796.865826
34.0,690,2803.145613
299.0,1920,2820.823291
421.0,3534,2853.823186
190.0,1731,2870.02098
1.0,155,2871.457458
0.0,129,2872.718204
0.0,129,2873.914256
2.0,198,2875.817488
8.0,466,2880.527551
0.0,129,2881.770049
5.0,349,2885.271095
45.0,1091,2895.480947
224.0,1852,2912.640119
436.0,3193,2942.182648
411.0,2343,2964.090771
400.0,2121,2985.355107
83.0,1131,2995.914519
431.0,2126,3015.534962
368.0,1856,3032.604014
264.0,1528,3046.695856
25.0,722,3053.37394
416.0,2149,3073.36348
390.0,2216,3093.861069
301.0,1969,3111.95489
85.0,1223,3123.231772
336.0,2013,3141.873152
48.0,746,3148.639004
375.0,2020,3167.49439
280.0,1308,3179.532692
370.0,2290,3200.689347
417.0,3092,3229.210099
421.0,3013,3257.289612
372.0,2092,3276.656346
398.0,2415,3299.097048
414.0,2798,3325.918447
339.0,2586,3349.835951
308.0,2416,3372.864703
327.0,2575,3397.412713
414.0,2410,3437.347254
205.0,1933,3461.406423
410.0,1966,3479.538381
345.0,1530,3493.528438
391.0,2498,3516.590979
331.0,2888,3543.118984
295.0,2204,3563.463801
50.0,1030,3572.923306
389.0,2197,3593.166599
359.0,2011,3611.54578
332.0,2258,3632.538605
392.0,2525,3655.739475
409.0,3082,3684.461718
428.0,2635,3708.763878
400.0,3273,3738.922045
338.0,2552,3762.402112
428.0,2618,3787.311507
428.0,3400,3820.762713
94.0,1497,3834.515401
361.0,2267,3857.29586
403.0,2304,3880.767818
399.0,2293,3903.550064
372.0,2529,3927.52964
409.0,3066,3956.993247
402.0,2691,3982.232976
386.0,2038,4003.157032
401.0,2500,4027.09442
289.0,1865,4044.416165
388.0,2054,4063.438906
369.0,2231,4084.10187
417.0,2221,4104.52104
48.0,1024,4114.116807
0.0,129,4115.375554
20.0,687,4121.944797
375.0,2350,4146.211652
405.0,2044,4165.109811
402.0,2564,4188.852383
390.0,2131,4208.587725
403.0,2452,4231.790133
403.0,2710,4258.853027
376.0,3181,4288.083972
103.0,1407,4301.031986
332.0,1879,4318.680337
38.0,957,4327.469732
361.0,2093,4346.813686
413.0,2746,4372.308726
394.0,2043,4391.648875
312.0,1816,4408.454247
58.0,1110,4418.621508
395.0,3336,4449.488497
