# {"t_start": 1562175457.8291636, "env_id": "citycopter-v0"} 
r,l,t
-5.0,10,3.468933
-5.0,7,4.09664
-4.0,13,5.230066
-5.0,6,5.780948
-5.0,8,6.443653
-4.0,16,7.645823
-5.0,10,8.449305
-3.0,25,10.243998
-5.0,7,10.791001
3.0,60,14.912639
-2.0,31,16.931819
0.0,43,19.649478
0.0,46,22.472233
-2.0,33,24.607868
-3.0,23,26.139486
3.0,62,29.984117
2.0,53,33.215444
-2.0,33,35.095993
0.0,47,38.072706
-2.0,32,40.129347
-3.0,19,41.180916
-1.0,38,43.508123
0.0,43,46.13905
0.0,46,48.95446
-2.0,32,51.023291
2.0,55,57.152916
-4.0,17,61.954464
-1.0,41,68.688752
0.0,44,73.896746
-3.0,23,76.436741
-2.0,28,79.34179
0.0,44,83.755483
2.0,55,88.909828
0.0,44,92.84054
6.0,79,99.088663
3.0,57,103.423666
-2.0,33,105.895776
0.0,47,109.257363
0.0,43,112.456522
0.0,47,115.761526
-1.0,40,118.535118
0.0,44,121.567584
8.0,100,128.103582
0.0,46,131.146745
-1.0,34,133.394822
0.0,47,136.417395
24.0,201,148.34757
4.0,68,152.25386
16.0,148,160.842063
18.0,158,170.230108
28.0,223,182.96439
0.0,45,185.617786
49.0,352,205.669845
0.0,44,208.37576
17.0,151,217.199504
44.0,311,235.535257
24.0,200,247.559355
0.0,45,250.361992
58.0,407,273.723724
99.0,664,312.710878
15.0,144,321.052044
504.0,3171,507.033461
143.0,927,561.719235
51.0,354,582.588788
18.0,156,592.020236
0.0,48,595.067113
625.0,3930,827.09284
81.0,560,859.779847
159.0,1030,920.88394
139.0,905,973.010142
364.0,2300,1109.915384
174.0,1131,1176.772221
120.0,793,1224.117132
39.0,296,1241.54075
99.0,660,1280.090408
82.0,561,1313.478188
169.0,1099,1378.192352
44.0,314,1396.92299
0.0,44,1399.911187
307.0,1955,1515.056133
31.0,248,1529.491104
365.0,2306,1663.884953
233.0,1487,1750.838024
124.0,825,1799.122435
10.0,107,1805.364456
8.0,95,1811.187517
122.0,814,1859.235327
41.0,303,1876.830811
24.0,200,1888.65394
352.0,2237,2018.40678
411.0,2592,2168.452554
0.0,46,2171.234862
282.0,1791,2274.992098
30.0,243,2289.264942
124.0,816,2336.48548
188.0,1210,2406.71702
18.0,155,2416.008252
