# {"t_start": 1562175457.9914594, "env_id": "citycopter-v0"} 
r,l,t
-5.0,5,2.895366
-5.0,11,3.854784
-5.0,5,4.337757
-5.0,9,5.092255
-5.0,8,5.824655
-4.0,15,6.941986
-5.0,9,7.642773
-5.0,6,8.142397
-4.0,17,9.238334
-4.0,13,10.320967
-2.0,28,12.471453
-2.0,31,14.411766
-3.0,25,16.087986
-3.0,23,17.611271
-3.0,19,18.734989
-3.0,25,20.324535
-1.0,36,22.526456
5.0,76,27.358141
-2.0,27,29.055701
-4.0,17,30.150095
0.0,43,32.680208
2.0,50,35.699585
-2.0,31,37.644697
-3.0,21,39.050293
5.0,74,43.496619
2.0,54,46.774744
-1.0,39,49.228588
-3.0,23,50.623919
-1.0,38,53.070668
0.0,43,63.074303
-1.0,37,68.871274
-1.0,34,72.801447
3.0,63,79.632891
-2.0,28,82.356846
-2.0,31,85.331442
-1.0,35,88.650383
-4.0,17,90.296529
0.0,45,94.008655
0.0,46,97.585233
8.0,95,104.941553
13.0,125,114.02168
0.0,45,117.059102
-4.0,16,118.230852
6.0,82,123.710571
7.0,93,129.725419
4.0,70,134.525244
5.0,73,138.998719
0.0,45,141.760844
16.0,148,150.315562
8.0,96,155.882355
0.0,43,158.432849
0.0,48,161.274109
0.0,44,163.800887
4.0,71,168.056614
0.0,46,170.689975
7.0,93,176.000244
0.0,43,178.479414
10.0,107,184.547231
8.0,97,190.058333
58.0,408,213.777276
18.0,157,222.894394
64.0,448,249.74203
49.0,348,269.843151
24.0,201,281.278177
134.0,869,332.490055
32.0,258,347.998281
190.0,1224,419.49516
23.0,197,430.859934
23.0,195,442.376677
271.0,1722,543.376622
8.0,100,549.302625
10.0,105,555.42957
99.0,660,595.004488
7.0,93,600.364577
92.0,611,636.2666
279.0,1776,741.849261
2.0,53,745.057398
117.0,775,790.263967
74.0,509,820.193805
265.0,1695,920.315036
16.0,148,929.269772
123.0,818,976.371442
239.0,1532,1066.733464
67.0,462,1094.513963
123.0,816,1143.752678
211.0,1359,1223.876007
10.0,103,1230.269402
18.0,157,1239.095583
189.0,1218,1310.670066
223.0,1429,1395.255652
0.0,45,1398.212955
0.0,45,1401.321361
437.0,2754,1562.71917
122.0,810,1609.774274
521.0,3271,1800.905166
52.0,361,1822.627622
73.0,506,1852.162972
73.0,507,1881.999951
9.0,102,1888.031861
59.0,413,1911.754377
193.0,1240,1983.793977
24.0,201,1995.645115
438.0,2762,2155.598075
-4.0,18,2156.631438
181.0,1162,2224.136305
716.0,4494,2485.585012
