# {"t_start": 1562175457.849506, "env_id": "citycopter-v0"} 
r,l,t
-5.0,6,3.172056
-4.0,12,4.168522
-4.0,14,5.418499
-3.0,24,7.272907
-5.0,7,7.855881
-5.0,11,8.674889
-4.0,17,9.882798
-5.0,6,10.353451
-5.0,8,11.075255
-3.0,21,12.581992
-3.0,23,14.011617
-1.0,35,16.346732
0.0,47,19.336622
-3.0,26,20.925715
-2.0,30,22.799158
2.0,55,26.335242
-2.0,29,28.070131
4.0,66,32.162465
-4.0,17,33.263088
-4.0,17,34.192798
-4.0,17,35.2205
-2.0,28,37.022168
-2.0,33,39.099355
6.0,82,44.048493
0.0,45,46.75271
0.0,44,49.548044
0.0,43,52.243961
-1.0,37,58.091079
0.0,44,66.906759
0.0,46,72.683368
-1.0,37,76.812626
-2.0,27,79.631733
-3.0,24,82.047985
1.0,51,86.752507
0.0,43,90.971224
0.0,45,94.591996
-3.0,25,96.581241
8.0,97,104.071311
-2.0,31,106.401528
0.0,43,109.467655
-2.0,27,111.443104
-1.0,36,114.03216
2.0,51,117.582735
0.0,44,120.553173
-2.0,33,122.834736
0.0,46,125.964056
5.0,76,130.72427
0.0,44,133.753669
4.0,64,137.784957
4.0,67,141.864756
2.0,54,145.025971
0.0,43,147.456281
2.0,53,150.607848
2.0,53,153.601193
1.0,51,156.603151
8.0,96,162.313864
8.0,98,168.053916
10.0,107,174.27369
107.0,714,215.36684
16.0,151,224.082686
0.0,43,226.612552
0.0,45,229.280947
0.0,48,232.109933
17.0,154,241.509546
16.0,151,250.674549
42.0,304,268.192264
33.0,255,282.758601
13.0,124,289.805698
93.0,614,325.994193
339.0,2154,452.412741
148.0,963,508.929556
83.0,566,542.035237
0.0,44,544.901246
125.0,823,593.761587
16.0,147,602.537416
142.0,919,657.173538
2.0,56,660.734159
43.0,306,679.045721
323.0,2040,798.698095
72.0,499,828.205872
73.0,506,857.283549
-3.0,23,858.87411
395.0,2498,1005.450054
164.0,1074,1069.2615
93.0,616,1106.109779
91.0,607,1142.67515
8.0,96,1148.706387
98.0,651,1186.79527
98.0,655,1225.60561
192.0,1233,1297.547971
44.0,310,1316.609962
33.0,257,1331.876272
757.0,4745,1610.476176
462.0,2905,1780.328085
288.0,1837,1888.496061
288.0,1831,1994.715108
238.0,1525,2082.484284
217.0,1399,2163.979082
18.0,158,2173.349494
491.0,3100,2352.975981
142.0,924,2406.696638
10.0,106,2413.133415
196.0,1266,2487.12583
