# {"t_start": 1562175457.9779923, "env_id": "citycopter-v0"} 
r,l,t
-5.0,11,3.417044
-5.0,6,3.980745
-5.0,10,4.877808
-5.0,11,5.831769
-5.0,6,6.303323
-5.0,7,6.826178
-5.0,7,7.318031
-5.0,10,8.123965
-3.0,21,9.578828
-5.0,9,10.339552
-5.0,11,11.257931
0.0,45,14.212309
-4.0,17,15.315029
-3.0,25,16.983472
-1.0,41,19.588379
0.0,46,22.423769
0.0,44,25.204474
1.0,49,28.303379
-4.0,13,29.146906
8.0,97,34.963318
0.0,47,37.944573
-4.0,16,38.981876
-1.0,39,41.358063
13.0,128,49.174754
-1.0,36,51.435515
-1.0,40,54.98578
6.0,81,70.613658
5.0,76,78.906569
-3.0,26,81.626386
2.0,56,86.923316
-3.0,23,89.170989
-1.0,38,92.521823
8.0,100,100.40277
-3.0,21,102.017569
0.0,46,105.414928
0.0,43,108.527051
-1.0,40,111.508589
-1.0,34,113.920995
1.0,50,117.376143
0.0,46,120.537561
0.0,45,123.533493
-4.0,18,124.785053
8.0,94,130.906565
-2.0,31,132.995811
1.0,51,136.283928
0.0,45,138.99196
0.0,46,141.841697
2.0,53,144.910744
1.0,51,147.858552
0.0,43,150.353826
16.0,149,159.007679
0.0,48,161.88498
8.0,96,167.440646
5.0,74,171.750303
0.0,43,174.341272
2.0,53,177.274148
34.0,259,192.110643
16.0,147,200.251746
31.0,249,215.082062
8.0,99,220.924568
24.0,200,232.58825
18.0,156,242.005838
25.0,205,254.256194
98.0,654,291.922333
94.0,623,328.542474
2.0,54,331.822854
72.0,501,361.524173
147.0,961,417.718107
24.0,204,429.493019
79.0,548,461.795304
339.0,2148,588.178759
0.0,46,591.077696
26.0,208,603.537928
135.0,875,655.29516
75.0,515,686.382232
21.0,178,697.003872
272.0,1732,798.383677
32.0,253,813.445698
-4.0,16,814.380231
304.0,1936,928.669773
32.0,253,943.137799
4.0,70,947.253039
74.0,512,976.818329
31.0,248,990.814959
67.0,460,1018.206922
91.0,606,1053.578528
230.0,1471,1142.466498
10.0,103,1149.017106
163.0,1063,1211.204538
26.0,207,1223.64251
91.0,608,1259.079157
81.0,560,1291.953665
237.0,1516,1381.804857
24.0,201,1393.385056
0.0,46,1396.509684
8.0,99,1403.12096
0.0,43,1405.777208
75.0,516,1436.017525
129.0,854,1486.132121
512.0,3224,1674.606369
131.0,863,1724.520902
197.0,1270,1798.954537
23.0,198,1810.793203
95.0,633,1848.146396
18.0,156,1857.233561
26.0,208,1869.387605
32.0,252,1884.253537
100.0,665,1922.740553
585.0,3677,2135.638476
322.0,2032,2253.792969
-3.0,20,2255.009287
113.0,752,2298.750637
290.0,1841,2405.421883
0.0,43,2407.948438
184.0,1179,2476.782864
8.0,97,2482.634386
