# {"t_start": 1562175457.9168108, "env_id": "citycopter-v0"} 
r,l,t
-4.0,12,3.561183
-5.0,6,4.136901
-4.0,14,5.362082
-5.0,5,5.811497
-5.0,11,6.692922
-3.0,21,8.296726
-5.0,6,8.680935
-2.0,27,10.701298
-5.0,7,11.323479
-5.0,9,11.966839
-3.0,26,13.593435
-2.0,31,15.744257
-3.0,26,17.352778
-3.0,24,18.894732
-1.0,36,21.17219
0.0,46,23.965701
-3.0,26,25.709488
-1.0,39,28.099779
-1.0,36,30.421827
-1.0,41,32.835967
0.0,46,35.578961
0.0,45,38.419426
2.0,53,41.765917
-1.0,38,43.970566
-3.0,24,45.455789
3.0,59,49.092734
-2.0,27,50.803106
4.0,68,60.623561
-1.0,34,66.674183
0.0,47,72.588408
-3.0,22,75.158689
0.0,43,79.69574
0.0,46,84.272167
0.0,46,88.533136
0.0,44,92.477497
-1.0,38,95.524756
2.0,53,99.785458
8.0,94,106.758636
1.0,49,110.322098
0.0,45,113.520068
-2.0,33,115.913206
5.0,72,120.876834
0.0,45,123.78679
2.0,55,127.451967
2.0,52,130.769466
-1.0,41,133.554647
8.0,97,139.640206
34.0,263,154.979968
1.0,49,157.872312
8.0,95,163.411409
8.0,100,169.312266
0.0,47,172.000586
204.0,1314,248.694278
0.0,48,251.722314
0.0,48,254.45212
57.0,404,277.555946
2.0,53,280.647278
16.0,147,289.025371
51.0,357,310.468323
219.0,1415,393.158141
17.0,154,402.473392
43.0,306,420.447795
346.0,2200,549.496098
113.0,752,594.242501
10.0,105,600.420848
114.0,756,644.849849
22.0,188,656.528784
454.0,2856,824.815783
82.0,563,857.423823
237.0,1517,947.31865
10.0,106,953.289324
50.0,356,973.651482
204.0,1314,1050.612278
42.0,306,1069.633961
-3.0,22,1071.000543
197.0,1272,1147.379292
201.0,1290,1223.375477
241.0,1539,1314.195826
10.0,105,1320.519625
148.0,966,1377.094848
49.0,351,1398.385318
10.0,104,1405.110518
212.0,1370,1485.339822
72.0,500,1514.701465
239.0,1522,1603.245996
190.0,1223,1675.255539
266.0,1699,1774.086397
81.0,559,1806.913042
213.0,1375,1887.904572
65.0,458,1914.305546
192.0,1235,1986.1608
33.0,257,2001.231202
83.0,564,2033.491585
214.0,1382,2113.734139
94.0,625,2149.788223
19.0,166,2159.551514
26.0,207,2171.76639
334.0,2117,2294.575711
57.0,405,2318.25598
115.0,765,2362.136297
0.0,45,2364.798126
330.0,2092,2487.155163
