# {"t_start": 1562175457.9845994, "env_id": "citycopter-v0"} 
r,l,t
-4.0,13,3.590285
-5.0,6,4.158806
-5.0,11,5.082562
-4.0,16,6.465687
-3.0,21,8.034708
-3.0,20,9.382119
-5.0,7,9.997438
-5.0,10,10.834777
-4.0,18,12.207315
1.0,50,15.376968
-3.0,24,16.967694
-2.0,32,19.032957
-2.0,31,20.935802
-3.0,24,22.389919
-3.0,26,24.049642
-4.0,12,24.844095
-3.0,23,26.349308
-1.0,39,28.735997
-4.0,16,29.743274
0.0,42,32.252334
2.0,51,35.354804
-5.0,9,35.914361
0.0,43,38.619278
0.0,44,41.3438
10.0,108,47.978455
-1.0,38,50.265807
-1.0,36,52.601424
0.0,43,61.409666
7.0,90,74.154444
0.0,47,79.040278
0.0,44,83.495407
-1.0,41,87.33662
-2.0,29,90.039692
-3.0,20,91.787396
0.0,47,95.670852
2.0,50,99.596895
4.0,69,104.768949
6.0,82,110.710018
8.0,96,117.531558
5.0,75,122.603418
0.0,43,125.492378
2.0,53,128.832945
-2.0,29,130.790861
0.0,43,133.733174
-2.0,31,135.688726
-4.0,17,136.781298
0.0,43,139.383286
-1.0,34,141.414811
3.0,58,144.81447
2.0,51,147.741444
0.0,43,150.251032
-1.0,41,152.619996
0.0,47,155.380043
0.0,47,158.129461
8.0,94,163.625861
8.0,96,169.31548
8.0,96,174.901275
0.0,45,177.395335
0.0,43,179.953859
7.0,89,184.993825
0.0,45,187.48559
8.0,96,192.976273
8.0,97,198.341054
57.0,403,222.0876
31.0,251,236.950076
16.0,153,246.122997
150.0,972,303.079051
16.0,149,311.65145
32.0,255,326.349327
8.0,95,332.09914
189.0,1216,403.534477
278.0,1766,506.973887
3.0,57,510.251011
124.0,819,558.508971
75.0,514,589.12055
2.0,53,592.33742
48.0,345,612.8497
54.0,383,635.148455
0.0,44,637.901529
41.0,302,656.091174
8.0,96,662.307571
322.0,2041,782.212953
200.0,1289,857.555576
315.0,2000,975.038301
246.0,1578,1068.325954
-1.0,38,1070.687807
185.0,1186,1141.725272
8.0,94,1147.740106
149.0,971,1204.678676
286.0,1819,1311.90886
0.0,46,1314.829603
208.0,1340,1393.548704
10.0,105,1400.733013
0.0,44,1403.525301
216.0,1390,1484.92359
341.0,2164,1611.222268
163.0,1060,1673.493938
33.0,257,1688.468826
74.0,509,1717.480028
81.0,561,1750.855934
9.0,101,1756.569299
282.0,1788,1861.949466
57.0,402,1885.435437
411.0,2594,2035.599804
513.0,3226,2222.851808
165.0,1068,2284.62581
80.0,550,2316.982478
304.0,1941,2429.542896
91.0,606,2465.02829
82.0,563,2497.918767
