# {"t_start": 1562175457.8216872, "env_id": "citycopter-v0"} 
r,l,t
-5.0,6,3.20091
-4.0,17,4.65999
-3.0,26,6.846793
-5.0,7,7.311621
-5.0,7,7.886972
-5.0,7,8.461592
-5.0,6,8.888341
-4.0,15,9.901138
-4.0,12,10.916332
-5.0,8,11.597824
-4.0,18,12.796637
-3.0,24,14.279498
1.0,50,17.615931
-1.0,37,19.951405
-3.0,20,21.179115
1.0,49,24.212545
-4.0,17,25.280895
-3.0,23,26.8115
5.0,78,31.64592
-3.0,25,33.143415
2.0,51,36.222226
-2.0,31,38.189122
0.0,42,40.736933
-1.0,37,43.008709
0.0,44,45.689405
-3.0,23,47.099093
-4.0,15,48.043412
-1.0,39,50.439783
0.0,48,53.499271
0.0,45,64.41099
3.0,61,72.422015
-2.0,31,75.93189
-1.0,38,80.011063
0.0,45,84.505586
0.0,44,88.482426
5.0,73,94.834221
0.0,43,98.283378
1.0,50,102.062664
-2.0,31,104.444444
0.0,44,107.564466
2.0,53,111.472105
-1.0,37,114.175078
-3.0,26,115.982708
6.0,83,121.7228
2.0,54,125.283418
-4.0,16,126.351157
8.0,100,132.829072
0.0,46,135.851586
24.0,205,148.069515
8.0,96,153.552507
0.0,48,156.436434
2.0,55,159.622744
1.0,51,162.655117
0.0,45,165.160873
0.0,45,167.896211
16.0,147,176.402517
23.0,197,187.633482
2.0,51,190.588561
41.0,301,207.837677
23.0,198,219.535527
23.0,194,230.777479
31.0,248,245.822884
2.0,53,248.992576
49.0,350,269.288037
18.0,155,278.088959
721.0,4521,543.373016
50.0,357,564.61817
91.0,610,601.002558
49.0,351,621.949081
32.0,253,636.417909
44.0,313,655.212774
59.0,410,680.230065
134.0,872,731.557607
22.0,188,742.453255
57.0,404,766.024969
65.0,451,792.424102
80.0,554,825.139001
232.0,1484,912.570282
0.0,46,915.437947
69.0,478,943.354073
334.0,2120,1067.72691
116.0,768,1113.996182
52.0,361,1135.384846
24.0,199,1147.720561
298.0,1891,1258.673949
371.0,2347,1397.750339
235.0,1497,1486.402407
72.0,501,1515.767008
25.0,203,1527.475244
205.0,1320,1604.242723
123.0,821,1651.985949
50.0,355,1673.184195
196.0,1264,1747.057689
100.0,662,1785.366511
43.0,304,1803.449965
52.0,363,1825.095968
131.0,862,1875.516049
16.0,147,1884.318685
299.0,1903,1994.85835
303.0,1930,2106.602852
173.0,1122,2171.68451
291.0,1846,2278.371347
224.0,1434,2361.616596
165.0,1069,2424.114637
155.0,1012,2483.338146
312.0,1985,2597.717102
