# {"t_start": 1562269505.2132487, "env_id": "Breakout-ramNoFrameskip-v4"} 
r,l,t
4.0,301,3.309377
3.0,265,5.024861
1.0,168,6.080224
0.0,141,6.980069
0.0,143,7.893046
1.0,154,8.842294
1.0,175,9.944143
2.0,237,11.425739
3.0,272,13.097723
3.0,252,14.698292
0.0,152,15.734636
1.0,184,16.862668
0.0,134,17.676192
0.0,128,18.502274
1.0,197,19.704097
4.0,313,21.640699
5.0,303,23.503462
0.0,188,24.677948
8.0,374,27.009943
0.0,150,27.902331
0.0,135,28.712474
1.0,169,29.801751
2.0,225,31.222002
2.0,220,32.553871
1.0,200,33.782288
4.0,303,35.628529
3.0,251,37.196631
3.0,296,39.01
1.0,181,40.103343
4.0,314,41.994745
3.0,238,43.44526
2.0,197,44.649159
2.0,190,45.792506
4.0,256,47.363129
7.0,261,48.962921
7.0,434,51.626065
3.0,224,53.08145
8.0,447,55.855681
4.0,307,57.727393
8.0,464,60.520053
1.0,174,61.588571
8.0,476,64.442628
3.0,232,65.846094
5.0,313,67.733989
10.0,481,70.615292
4.0,307,72.460822
4.0,294,74.211075
4.0,290,76.005615
0.0,124,76.735277
3.0,273,78.383138
1.0,186,79.471642
8.0,387,81.775349
10.0,377,84.000838
5.0,330,85.99206
6.0,376,88.245588
9.0,418,90.741209
9.0,353,92.835716
6.0,372,95.053946
13.0,535,98.173652
7.0,360,100.275461
2.0,225,101.625469
11.0,405,103.991522
6.0,387,106.289468
10.0,483,109.188333
2.0,230,110.512902
7.0,359,112.624868
3.0,269,114.236222
10.0,512,117.273413
11.0,531,120.362362
11.0,462,123.118774
2.0,221,124.455373
4.0,275,126.02695
10.0,470,128.83861
9.0,507,131.841028
7.0,453,134.600875
8.0,458,137.361447
0.0,129,138.131572
1.0,167,139.120605
2.0,221,140.425354
17.0,505,143.394937
10.0,455,146.094888
6.0,378,148.292122
6.0,366,150.425364
8.0,358,152.5665
7.0,388,154.851538
9.0,453,157.53692
0.0,132,158.336728
7.0,407,160.733415
11.0,442,163.370881
9.0,442,165.946876
11.0,466,168.669561
9.0,500,171.636015
9.0,407,174.019871
3.0,254,175.511754
10.0,491,178.411186
3.0,254,179.936258
12.0,482,182.784394
12.0,580,186.194118
5.0,294,187.936733
12.0,588,191.359817
7.0,422,193.843704
15.0,686,197.870863
6.0,334,199.817089
26.0,704,203.951801
5.0,293,205.662064
22.0,653,209.477441
15.0,485,212.325394
16.0,578,215.720202
6.0,338,217.714057
6.0,335,219.664306
1.0,155,220.581887
18.0,402,222.924139
16.0,476,225.707423
8.0,397,228.047129
9.0,453,230.700009
17.0,619,234.305309
18.0,656,238.11867
21.0,720,242.328293
13.0,615,245.902524
8.0,430,248.428625
7.0,368,250.613
19.0,560,253.87377
9.0,466,256.608507
7.0,370,258.795353
6.0,360,260.909036
8.0,469,263.649601
14.0,612,267.231693
8.0,444,269.861447
11.0,558,273.129035
5.0,332,275.082461
15.0,728,279.314955
12.0,613,282.992095
8.0,380,285.21341
12.0,561,288.456928
7.0,397,290.779484
8.0,288,292.457076
13.0,461,295.164107
13.0,479,297.972921
4.0,247,299.433911
7.0,362,301.524277
28.0,741,305.844882
13.0,632,309.526199
19.0,610,313.075193
23.0,946,318.744662
1.0,182,319.803849
12.0,505,322.76444
7.0,251,324.253082
15.0,689,328.297393
12.0,514,331.277269
18.0,595,334.821317
10.0,551,338.009826
9.0,499,340.914346
6.0,350,342.988039
6.0,342,345.002974
14.0,508,347.946957
21.0,769,352.461971
19.0,477,355.229754
10.0,563,358.550625
10.0,492,361.381081
16.0,597,364.828208
10.0,349,366.881432
8.0,484,369.691396
21.0,531,373.616535
25.0,703,377.697843
18.0,723,382.006726
24.0,909,387.300252
13.0,548,390.489597
15.0,570,393.854297
9.0,438,396.405051
20.0,666,400.276021
25.0,832,405.092928
16.0,462,407.799349
9.0,459,410.462317
11.0,508,413.392401
19.0,590,416.815525
20.0,724,421.04711
8.0,391,423.323763
13.0,594,426.764858
10.0,352,428.805102
14.0,535,431.897198
26.0,818,436.697584
15.0,638,440.40327
8.0,418,442.858398
7.0,406,445.222576
16.0,755,449.607251
6.0,342,451.614062
10.0,529,454.69234
9.0,445,457.279234
20.0,869,462.336868
26.0,742,466.647939
8.0,408,468.993851
15.0,512,471.97911
18.0,652,475.792938
22.0,712,479.947742
26.0,830,484.778956
8.0,414,487.188855
9.0,326,489.088447
6.0,325,491.029034
21.0,630,494.692546
3.0,234,496.082571
15.0,634,499.758703
13.0,682,503.689188
16.0,650,507.478579
24.0,792,512.082691
4.0,265,513.612679
34.0,1019,519.534898
15.0,582,522.927382
25.0,1055,529.049026
7.0,405,531.40297
23.0,696,535.410362
10.0,462,538.086266
17.0,779,542.937444
14.0,636,546.631636
20.0,833,551.46991
12.0,501,554.358299
25.0,749,558.709714
18.0,669,562.61008
12.0,492,565.448897
23.0,745,569.780259
25.0,728,574.007899
30.0,1063,580.138216
22.0,905,585.390748
34.0,903,590.623174
35.0,1009,596.491464
19.0,861,601.494768
11.0,504,604.419553
12.0,455,607.050676
36.0,1055,613.123545
8.0,464,615.920946
6.0,385,618.132499
23.0,566,621.409359
21.0,849,626.341928
22.0,848,631.223077
21.0,728,635.433085
15.0,582,638.781411
24.0,677,642.692035
9.0,449,645.308776
18.0,699,649.341174
23.0,577,652.723385
36.0,865,658.054462
29.0,875,663.123811
5.0,315,664.961415
20.0,726,669.157264
13.0,478,671.917192
11.0,473,674.677425
29.0,898,679.82087
7.0,364,681.95064
22.0,857,687.077344
13.0,622,690.668079
23.0,950,696.190817
16.0,565,699.506627
16.0,654,703.329185
18.0,632,707.00724
13.0,440,709.57222
19.0,585,712.939459
18.0,598,716.397426
6.0,313,718.216417
6.0,338,720.181502
16.0,569,723.463274
26.0,895,728.649287
14.0,606,732.191312
15.0,549,735.372232
30.0,726,739.570616
17.0,617,743.161193
8.0,381,745.395734
24.0,741,749.693738
30.0,920,755.022634
20.0,827,759.8104
11.0,521,762.810669
24.0,863,767.817582
18.0,679,771.704559
12.0,455,774.345494
20.0,672,778.239812
21.0,673,782.123842
8.0,407,784.451248
19.0,654,788.238818
23.0,727,792.433959
23.0,831,797.227805
19.0,539,800.324324
21.0,661,804.15456
38.0,892,809.289852
12.0,553,812.473415
8.0,420,814.898151
26.0,800,819.549867
42.0,1166,826.219604
20.0,694,830.243361
35.0,919,835.592127
32.0,950,841.031732
27.0,852,845.965783
29.0,835,850.750637
28.0,866,855.76337
20.0,822,860.525737
35.0,968,866.071041
19.0,680,870.042966
