# {"t_start": 1562269505.312099, "env_id": "Breakout-ramNoFrameskip-v4"} 
r,l,t
2.0,212,2.650741
0.0,136,3.496784
0.0,136,4.371656
0.0,160,5.412619
0.0,147,6.362255
0.0,140,7.228508
1.0,197,8.475034
2.0,204,9.746865
0.0,139,10.609896
0.0,151,11.580605
0.0,139,12.428838
0.0,139,13.304274
0.0,141,14.186199
0.0,160,15.211013
2.0,204,16.529128
0.0,142,17.38819
0.0,129,18.216388
2.0,207,19.477625
0.0,132,20.305573
4.0,289,22.072207
2.0,210,23.366201
4.0,329,25.424674
4.0,323,27.419649
3.0,221,28.742676
0.0,135,29.624648
2.0,215,30.9575
6.0,388,33.362757
4.0,340,35.409977
3.0,226,36.836844
2.0,232,38.234933
1.0,200,39.50032
1.0,186,40.593486
5.0,307,42.467548
10.0,430,45.083541
1.0,171,46.123911
7.0,453,48.885346
1.0,175,49.934549
4.0,312,51.883384
4.0,252,53.458364
1.0,155,54.419466
1.0,184,55.608722
1.0,159,56.556221
4.0,285,58.33268
3.0,252,59.841624
2.0,197,61.017345
10.0,503,64.040779
8.0,468,66.861858
5.0,297,68.647086
12.0,533,71.837743
3.0,249,73.339746
4.0,297,75.143717
11.0,462,77.937111
10.0,488,80.826235
7.0,336,82.830475
3.0,272,84.471235
6.0,330,86.404934
20.0,350,88.522803
8.0,441,91.156562
4.0,267,92.737135
15.0,590,96.209303
3.0,252,97.701413
13.0,500,100.638502
9.0,507,103.61767
12.0,432,106.163596
8.0,425,108.723539
7.0,384,110.973972
5.0,302,112.75648
8.0,466,115.497204
4.0,303,117.328398
12.0,539,120.457335
10.0,438,123.081527
14.0,505,126.043388
13.0,455,128.760022
5.0,331,130.687001
9.0,418,133.246611
4.0,315,135.113544
10.0,544,138.424908
6.0,360,140.532928
7.0,436,143.088923
5.0,353,145.129056
6.0,379,147.378047
6.0,327,149.310264
5.0,313,151.155834
4.0,245,152.624135
10.0,465,155.377856
7.0,369,157.555687
11.0,426,160.085587
9.0,464,162.81968
12.0,320,164.712932
3.0,284,166.384846
5.0,327,168.283255
13.0,421,170.764299
12.0,532,173.900827
11.0,550,177.157304
15.0,507,180.149347
8.0,439,182.761109
10.0,532,185.886719
13.0,637,189.618974
10.0,510,192.611072
7.0,394,194.923831
25.0,752,199.31138
12.0,518,202.338172
9.0,362,204.487849
20.0,658,208.326784
10.0,509,211.300213
11.0,481,214.152209
8.0,451,216.778244
7.0,375,218.975777
9.0,465,221.723044
12.0,557,224.954233
10.0,375,227.186873
11.0,511,230.159267
5.0,327,232.078893
12.0,599,235.590236
20.0,587,238.979764
5.0,330,240.90695
13.0,625,244.57232
11.0,557,247.807549
15.0,586,251.252263
8.0,417,253.69249
18.0,609,257.284399
8.0,477,260.057855
12.0,563,263.369037
5.0,330,265.329036
5.0,346,267.331727
8.0,363,269.473181
12.0,450,272.121721
29.0,868,277.199236
13.0,579,280.585127
11.0,354,282.740639
10.0,468,285.474683
6.0,353,287.532717
16.0,699,291.587107
12.0,566,294.883816
12.0,436,297.455244
16.0,576,300.829624
9.0,455,303.494801
9.0,476,306.252512
12.0,544,309.405252
14.0,610,312.955827
11.0,527,316.112855
11.0,562,319.447991
6.0,374,321.655482
11.0,467,324.418904
16.0,557,327.664257
11.0,564,330.949067
13.0,609,334.556376
20.0,651,338.36642
16.0,633,342.069366
6.0,337,344.033744
9.0,441,346.620898
9.0,484,349.457222
11.0,492,352.327507
7.0,373,354.47645
3.0,223,355.802294
29.0,848,360.739206
15.0,446,363.345649
13.0,619,366.942157
16.0,505,369.87173
14.0,618,374.264599
15.0,554,377.50774
15.0,408,379.945045
13.0,334,381.934201
19.0,676,385.887142
17.0,711,389.986225
6.0,384,392.263856
12.0,563,395.547977
10.0,453,398.219363
21.0,645,401.946875
8.0,417,404.372077
21.0,538,407.505187
12.0,549,410.699746
22.0,718,414.854243
19.0,462,417.524749
17.0,559,420.785565
14.0,552,423.995537
21.0,819,428.767255
18.0,555,431.973847
28.0,642,435.712421
24.0,808,440.438097
8.0,435,442.986248
12.0,451,445.600386
15.0,623,449.220683
11.0,529,452.314514
15.0,623,455.961045
24.0,745,460.275927
3.0,271,461.831257
17.0,723,466.044536
26.0,741,470.352627
9.0,347,472.378123
17.0,612,475.943241
35.0,897,481.206475
9.0,496,484.072659
15.0,419,486.51489
11.0,536,489.626684
5.0,312,491.482654
10.0,537,494.621884
22.0,516,497.645664
12.0,474,500.359889
21.0,772,504.843001
11.0,502,507.785513
9.0,406,510.141657
7.0,404,512.478184
10.0,526,515.511601
9.0,467,518.21875
15.0,645,521.990776
7.0,369,524.156623
10.0,530,527.181507
18.0,616,530.782692
22.0,821,535.53814
20.0,734,540.111613
10.0,418,542.537224
20.0,768,547.02927
14.0,503,549.92018
19.0,553,553.123892
7.0,447,555.72463
18.0,636,559.410325
9.0,508,562.354993
20.0,827,567.146759
9.0,436,569.701079
26.0,873,574.7529
25.0,729,578.947222
10.0,532,582.060109
21.0,510,584.995406
12.0,529,588.069709
11.0,534,591.17217
19.0,655,594.958266
12.0,457,597.653522
27.0,865,602.639243
8.0,443,605.221497
17.0,579,608.560494
23.0,889,613.686238
13.0,477,616.550743
22.0,683,620.496684
22.0,762,624.910228
16.0,478,627.712378
15.0,633,631.347715
15.0,506,634.242972
13.0,488,637.034918
21.0,873,642.10706
13.0,529,645.164651
16.0,602,648.639002
3.0,242,650.10593
17.0,530,653.138592
14.0,692,657.433275
24.0,782,661.991053
9.0,473,664.766008
24.0,646,668.518786
13.0,646,672.254534
9.0,446,674.837282
24.0,887,679.921133
22.0,752,684.445664
14.0,607,687.969266
16.0,608,691.468236
5.0,334,693.437833
30.0,605,696.955865
4.0,283,698.582839
13.0,475,701.360273
22.0,639,705.098851
17.0,805,709.805844
18.0,660,713.615372
13.0,640,717.318116
18.0,538,720.451726
13.0,567,723.71084
10.0,460,726.385604
9.0,459,729.062849
20.0,698,733.107768
21.0,845,738.022089
13.0,561,741.267599
21.0,492,744.116426
11.0,542,747.244562
18.0,726,751.458237
7.0,373,753.651701
19.0,659,757.473317
37.0,878,762.535653
15.0,613,766.091438
9.0,433,768.588291
23.0,820,773.340175
40.0,1072,779.527558
15.0,540,782.647342
15.0,594,786.035965
31.0,878,791.092565
21.0,769,795.542926
14.0,605,799.044914
15.0,618,802.604293
22.0,712,806.725887
21.0,665,810.556255
26.0,919,815.844735
21.0,789,820.416889
19.0,696,824.440747
46.0,1065,830.58969
30.0,1032,836.548045
21.0,776,841.002587
24.0,834,845.816927
15.0,624,849.378526
23.0,747,853.714482
11.0,529,856.759103
18.0,508,859.724303
32.0,1103,866.067384
16.0,537,869.168949
42.0,1165,875.911737
27.0,850,880.860039
14.0,476,883.61007
15.0,511,886.519007
21.0,673,890.411178
29.0,842,895.232628
15.0,579,898.605366
25.0,596,902.034724
22.0,780,906.542304
22.0,801,911.184437
8.0,285,912.790487
20.0,826,917.638564
26.0,781,922.126749
42.0,928,927.464297
22.0,672,931.37338
27.0,898,936.5325
22.0,682,940.469735
26.0,849,945.361754
15.0,567,948.633919
16.0,695,952.643485
19.0,707,956.757043
19.0,803,961.371451
31.0,1047,967.428194
27.0,1027,973.3359
39.0,835,978.355659
32.0,841,983.232687
35.0,899,988.409183
33.0,1082,994.628646
26.0,927,999.986094
18.0,719,1004.151566
22.0,686,1008.138344
14.0,584,1011.534641
11.0,544,1014.670689
18.0,630,1018.301569
19.0,566,1021.524454
32.0,935,1026.925699
28.0,909,1032.186372
28.0,858,1037.12641
35.0,1164,1043.856735
22.0,760,1048.198536
21.0,541,1051.322063
25.0,827,1056.112563
17.0,516,1059.06753
21.0,772,1063.499656
50.0,1338,1071.25562
9.0,413,1073.638139
29.0,850,1078.504496
10.0,475,1081.238053
26.0,969,1086.828784
31.0,972,1092.413733
26.0,862,1097.384198
18.0,502,1100.2279
32.0,866,1105.230694
30.0,904,1110.436615
21.0,690,1114.404428
36.0,967,1120.050176
40.0,980,1125.720632
16.0,531,1128.734968
37.0,1037,1134.697755
18.0,626,1138.316436
28.0,923,1143.596496
18.0,605,1147.101384
29.0,923,1152.387841
24.0,920,1157.708847
37.0,920,1162.982422
30.0,879,1168.042173
17.0,729,1172.262404
20.0,535,1175.314908
18.0,651,1179.054157
24.0,628,1182.700545
37.0,1066,1188.833091
39.0,1118,1195.294745
31.0,855,1200.182983
23.0,563,1203.422611
34.0,832,1208.213674
29.0,827,1212.9504
