# {"t_start": 1562269505.3940392, "env_id": "Breakout-ramNoFrameskip-v4"} 
r,l,t
0.0,138,2.075902
0.0,142,2.974343
0.0,131,3.82045
1.0,187,5.02301
1.0,158,6.039971
1.0,188,7.235353
3.0,250,8.815049
2.0,207,10.108965
0.0,138,10.969721
0.0,131,11.791088
2.0,212,13.113323
3.0,249,14.669499
0.0,154,15.707115
5.0,354,17.894182
4.0,322,19.903617
2.0,210,21.185075
0.0,139,22.035885
2.0,226,23.455121
1.0,180,24.559261
1.0,174,25.640887
0.0,168,26.689999
4.0,296,28.443408
1.0,204,29.76847
3.0,280,31.516936
0.0,126,32.27233
1.0,187,33.43462
3.0,258,35.002022
2.0,192,36.183001
3.0,241,37.641377
3.0,240,39.160036
0.0,153,40.066871
2.0,224,41.408506
2.0,217,42.74659
2.0,199,43.934958
6.0,390,46.332794
1.0,194,47.498913
3.0,225,48.887526
1.0,179,49.968412
6.0,388,52.412204
4.0,298,54.219288
1.0,181,55.409126
7.0,423,58.016373
4.0,248,59.498963
3.0,243,60.959841
13.0,559,64.326867
9.0,386,66.630371
3.0,241,68.093667
4.0,248,69.586508
8.0,449,72.291821
4.0,309,74.131434
3.0,235,75.565962
4.0,281,77.26122
4.0,261,78.836452
9.0,516,81.894368
9.0,497,84.866211
3.0,255,86.358124
3.0,271,87.990442
2.0,184,89.091533
15.0,525,92.224196
10.0,440,94.837394
5.0,350,96.872408
10.0,354,98.932989
2.0,235,100.333988
12.0,448,102.974183
12.0,582,106.42864
8.0,303,108.214655
10.0,497,111.163049
6.0,376,113.357362
13.0,517,116.445654
8.0,443,119.008769
3.0,256,120.56228
14.0,618,124.230946
15.0,558,127.504092
9.0,479,130.335843
10.0,488,133.325946
4.0,297,135.073435
9.0,477,137.969083
13.0,529,141.086197
6.0,405,143.490155
5.0,325,145.363063
5.0,335,147.332773
10.0,480,150.14216
9.0,329,152.104447
13.0,482,154.953049
6.0,397,157.309406
4.0,282,159.00294
12.0,483,161.841637
10.0,488,164.736616
5.0,373,166.910996
3.0,230,168.263361
11.0,517,171.316518
8.0,388,173.59182
6.0,345,175.621369
9.0,470,178.392931
8.0,285,180.097247
3.0,235,181.473472
7.0,383,183.727497
9.0,496,186.66335
7.0,397,188.979389
7.0,386,191.255773
4.0,272,192.85384
7.0,347,194.906202
10.0,497,197.804961
6.0,355,199.879887
6.0,367,202.000787
10.0,483,204.835366
13.0,622,208.494686
10.0,503,211.45482
8.0,437,214.004223
9.0,417,216.439684
12.0,556,219.7339
19.0,698,223.80701
12.0,524,226.887846
6.0,337,228.846373
5.0,308,230.667254
13.0,642,234.418325
6.0,324,236.302276
8.0,417,238.711798
7.0,384,240.952727
9.0,479,243.772624
10.0,522,246.789078
11.0,272,248.408247
8.0,432,250.931057
15.0,580,254.323623
8.0,455,256.996841
7.0,410,259.393596
