# {"t_start": 1562269505.274963, "env_id": "Breakout-ramNoFrameskip-v4"} 
r,l,t
2.0,184,2.508766
3.0,232,3.976091
2.0,189,5.194232
1.0,165,6.25648
1.0,198,7.511836
0.0,152,8.449403
3.0,225,9.861591
1.0,204,11.149028
1.0,195,12.35833
1.0,195,13.585567
4.0,293,15.482529
5.0,356,17.697225
2.0,226,19.094835
6.0,403,21.592641
3.0,258,23.134994
0.0,159,24.1777
2.0,228,25.604007
2.0,202,26.847229
4.0,307,28.685765
4.0,298,30.571606
5.0,339,32.672999
4.0,321,34.632145
2.0,198,35.862886
1.0,183,36.994185
2.0,246,38.473372
0.0,134,39.330687
6.0,406,41.741748
4.0,251,43.280686
5.0,333,45.312505
2.0,212,46.615489
3.0,257,48.18061
2.0,203,49.406888
0.0,127,50.203596
6.0,387,52.631194
10.0,524,55.89566
4.0,306,57.777611
2.0,198,58.994013
4.0,310,60.838838
2.0,203,62.047388
2.0,220,63.409649
1.0,187,64.529762
6.0,397,66.884452
6.0,407,69.354473
2.0,185,70.450742
7.0,422,72.988094
4.0,300,74.801481
9.0,411,77.262672
4.0,260,78.849628
7.0,439,81.435826
3.0,245,82.905861
2.0,205,84.10781
9.0,466,86.89944
2.0,221,88.24281
2.0,202,89.462666
11.0,515,92.506682
1.0,182,93.618255
15.0,577,96.962176
7.0,454,99.639708
7.0,336,101.63276
4.0,257,103.138079
10.0,374,105.362653
8.0,442,107.970488
10.0,520,111.060774
12.0,544,114.270073
9.0,481,117.112748
7.0,431,119.612487
12.0,580,123.08288
14.0,469,125.81476
10.0,446,128.495857
6.0,397,130.81513
7.0,391,133.210639
7.0,403,135.637775
6.0,338,137.684595
12.0,406,140.074495
5.0,332,142.00115
5.0,379,144.265253
4.0,278,145.918225
10.0,561,149.188083
15.0,599,152.756794
3.0,252,154.232743
14.0,381,156.462156
7.0,391,158.789392
5.0,355,160.901193
12.0,323,162.79695
4.0,321,164.695937
21.0,505,167.657842
10.0,361,169.767493
13.0,480,172.620778
26.0,754,177.048474
8.0,383,179.321913
5.0,276,180.936341
14.0,664,184.862724
14.0,599,188.421945
16.0,624,192.053037
6.0,337,194.041272
16.0,699,198.135732
7.0,386,200.40099
6.0,379,202.606291
18.0,588,206.047145
12.0,553,209.287754
21.0,676,213.251974
14.0,624,216.920499
6.0,385,219.18342
10.0,493,222.066847
6.0,369,224.220843
4.0,281,225.855566
7.0,384,228.12143
18.0,812,232.890717
3.0,233,234.215047
6.0,327,236.154043
12.0,572,239.475931
16.0,677,243.444077
12.0,427,245.897522
9.0,490,248.801358
12.0,450,251.427787
16.0,448,254.034391
11.0,550,257.27163
10.0,449,259.892438
8.0,418,262.369134
11.0,409,264.753358
6.0,341,266.752151
8.0,400,269.10006
7.0,381,271.348775
6.0,372,273.553507
11.0,504,276.467043
8.0,438,279.028382
17.0,780,283.680592
15.0,574,287.021102
11.0,428,289.511105
6.0,369,291.668929
20.0,696,295.740711
4.0,245,297.156061
6.0,342,299.196935
5.0,341,301.169525
9.0,466,303.892338
3.0,269,305.439832
10.0,501,308.365228
5.0,306,310.148954
29.0,936,315.690209
20.0,713,319.91858
8.0,430,322.432533
17.0,576,325.824286
13.0,468,328.579659
8.0,476,331.34166
17.0,558,334.647899
17.0,636,338.354217
9.0,437,340.890771
17.0,469,343.649953
13.0,438,346.219183
26.0,824,351.016862
9.0,469,353.752277
9.0,422,356.221453
15.0,686,360.217253
17.0,509,363.191342
14.0,606,366.706393
7.0,369,368.872866
9.0,524,372.492704
21.0,680,376.689251
12.0,589,380.181183
15.0,563,383.455508
26.0,686,387.499538
8.0,460,390.155141
8.0,445,392.788916
19.0,723,397.022541
18.0,480,399.792402
12.0,519,402.793482
15.0,605,406.337331
28.0,714,410.488663
9.0,484,413.260983
26.0,790,417.871618
8.0,450,420.481994
7.0,388,422.736876
21.0,732,426.992465
23.0,790,431.561557
3.0,222,432.86474
14.0,609,436.429439
14.0,555,439.655465
12.0,417,442.098652
10.0,493,444.98125
11.0,521,448.017535
6.0,382,450.239349
13.0,491,453.109916
16.0,548,456.312328
17.0,645,460.041154
12.0,560,463.305699
15.0,575,466.650774
13.0,599,470.11264
5.0,277,471.708335
21.0,622,475.349087
17.0,481,478.153759
2.0,203,479.324595
14.0,681,483.309735
8.0,445,485.885349
6.0,381,488.119901
21.0,596,491.641661
6.0,368,493.801552
21.0,700,497.884641
16.0,618,501.470656
8.0,460,504.105066
14.0,678,508.07267
15.0,531,511.145445
24.0,745,515.432077
13.0,635,519.128277
9.0,369,521.268302
11.0,492,524.172861
17.0,585,527.536283
16.0,571,530.878394
22.0,534,533.941986
5.0,336,535.912135
8.0,403,538.229685
4.0,239,539.881629
7.0,397,542.244006
6.0,327,544.202327
22.0,810,548.872181
5.0,302,550.597984
18.0,668,554.472487
5.0,292,556.181581
18.0,679,560.116524
20.0,729,564.359853
19.0,647,568.105021
7.0,403,570.452855
19.0,572,573.761678
11.0,555,576.963961
12.0,561,580.199039
9.0,356,582.292781
27.0,822,587.02599
22.0,526,590.092554
26.0,805,594.742946
10.0,370,596.92698
10.0,518,599.936542
15.0,581,603.312611
25.0,868,608.307257
18.0,726,612.496737
11.0,580,615.957552
17.0,396,618.245909
19.0,653,622.013626
20.0,760,626.448257
28.0,892,631.590878
29.0,964,637.122295
7.0,397,639.432339
7.0,457,642.062749
27.0,1009,647.888562
9.0,323,649.827581
24.0,846,654.708415
8.0,431,657.48594
36.0,1048,663.613591
32.0,962,669.179751
18.0,508,672.106518
5.0,309,673.930277
9.0,376,676.100175
29.0,784,680.590661
4.0,300,682.341568
21.0,760,686.903211
22.0,791,691.449956
20.0,556,694.719467
18.0,749,699.064878
34.0,957,704.663078
21.0,735,708.938024
17.0,672,712.826425
11.0,478,715.592127
24.0,597,719.067784
23.0,955,724.591043
28.0,831,729.441673
20.0,661,733.266863
21.0,782,737.802771
6.0,328,739.693447
15.0,657,743.498731
8.0,431,746.027175
9.0,472,748.764082
13.0,555,751.965929
28.0,1072,758.20821
19.0,698,762.212234
13.0,569,765.474493
17.0,698,769.565173
39.0,906,774.795426
24.0,638,778.475362
13.0,587,781.854214
20.0,658,785.635841
16.0,699,789.683489
10.0,478,792.443214
22.0,704,796.495065
17.0,595,799.916122
31.0,802,804.551875
14.0,593,807.996149
30.0,939,813.391096
17.0,587,816.788114
28.0,859,821.744933
29.0,800,826.355718
22.0,631,829.98146
19.0,789,834.527196
16.0,596,837.977165
39.0,975,843.616901
13.0,572,846.939056
18.0,739,851.15893
23.0,711,855.273454
40.0,1222,862.369457
20.0,826,867.098979
28.0,939,872.54124
19.0,559,875.749265
13.0,465,878.461945
13.0,444,881.049446
21.0,893,886.161342
29.0,963,891.702884
19.0,615,895.235368
15.0,491,898.099401
11.0,530,901.159455
25.0,962,906.717497
29.0,934,912.101458
26.0,816,916.884133
17.0,544,919.991066
27.0,891,925.114985
12.0,572,928.441358
30.0,882,933.540287
34.0,1002,939.306988
15.0,633,942.927814
19.0,781,947.413625
28.0,642,951.14563
34.0,856,956.119122
25.0,863,961.093076
17.0,666,964.975871
28.0,696,968.967616
18.0,614,972.499953
24.0,737,976.955496
21.0,789,981.492281
19.0,730,985.719346
35.0,851,990.624429
21.0,746,994.907843
19.0,800,999.507029
23.0,692,1003.537538
29.0,911,1008.827573
21.0,809,1013.475197
17.0,746,1017.812613
23.0,720,1021.945523
18.0,536,1025.037728
23.0,725,1029.214713
32.0,663,1033.071643
37.0,1064,1039.180938
33.0,970,1044.797395
55.0,1203,1051.717151
26.0,701,1055.767205
18.0,674,1059.633338
29.0,887,1064.739676
8.0,419,1067.168641
28.0,709,1071.260914
42.0,904,1076.465227
31.0,886,1081.545305
22.0,738,1085.795206
13.0,483,1088.562523
18.0,623,1092.148093
29.0,809,1096.807203
22.0,674,1100.688127
42.0,1029,1106.619371
35.0,1033,1112.550632
20.0,769,1116.989425
32.0,893,1122.187289
22.0,760,1126.595286
30.0,713,1130.680716
16.0,680,1134.564675
30.0,794,1139.153037
33.0,1022,1145.027827
14.0,548,1148.17032
25.0,768,1152.596763
13.0,568,1155.854804
37.0,1083,1162.099128
5.0,306,1163.859119
20.0,712,1167.942586
31.0,590,1171.363027
25.0,831,1176.121304
27.0,795,1180.708748
14.0,709,1184.827864
9.0,483,1187.609136
33.0,1113,1194.022443
18.0,549,1197.141505
35.0,1037,1203.111634
43.0,1204,1210.031034
20.0,751,1214.338182
23.0,818,1219.135251
38.0,1005,1224.984528
27.0,680,1228.884173
41.0,1130,1235.468761
8.0,277,1237.054656
11.0,573,1240.52129
27.0,994,1246.250624
23.0,802,1250.880556
30.0,870,1257.091318
38.0,903,1263.178773
21.0,733,1268.012702
34.0,1010,1273.828783
25.0,912,1279.120137
17.0,787,1283.670166
15.0,664,1287.505143
37.0,1002,1293.260161
15.0,518,1296.216815
25.0,722,1300.42994
14.0,658,1304.239386
37.0,674,1308.114274
13.0,538,1311.199851
1.0,161,1312.139982
3.0,245,1313.551567
25.0,724,1317.73462
21.0,725,1321.911472
8.0,431,1324.374718
18.0,665,1328.221103
38.0,1039,1334.225828
28.0,784,1338.710484
36.0,1149,1345.340899
