# {"t_start": 1562269505.2776003, "env_id": "Breakout-ramNoFrameskip-v4"} 
r,l,t
0.0,131,2.13832
2.0,217,3.531938
1.0,165,4.606687
1.0,160,5.643513
3.0,257,7.24485
1.0,169,8.31069
0.0,151,9.263145
3.0,234,10.72886
1.0,167,11.783806
10.0,433,14.479271
8.0,376,16.896146
2.0,247,18.459556
9.0,442,21.16602
8.0,385,23.547774
3.0,253,25.091709
2.0,210,26.387033
2.0,190,27.575584
3.0,254,29.156375
2.0,222,30.530416
6.0,334,32.593542
12.0,453,35.349514
0.0,170,36.41817
5.0,348,38.558014
5.0,355,40.723493
10.0,457,43.497427
3.0,244,44.955949
1.0,181,46.073241
1.0,182,47.182914
5.0,332,49.214906
4.0,262,50.819206
1.0,172,51.884185
1.0,162,52.955355
9.0,513,56.123027
4.0,285,57.879849
9.0,532,61.088803
1.0,159,62.01583
5.0,297,63.826376
1.0,179,64.896576
2.0,192,66.059756
10.0,522,69.196445
5.0,364,71.365753
9.0,507,74.426406
3.0,221,75.791591
2.0,183,76.882927
0.0,128,77.650488
6.0,379,79.904227
8.0,479,82.743311
5.0,283,84.45229
7.0,432,87.025194
7.0,403,89.445262
7.0,256,90.966137
5.0,352,93.061866
7.0,367,95.237132
9.0,428,97.735756
8.0,299,99.469985
9.0,476,102.302969
6.0,381,104.535434
4.0,322,106.442592
3.0,254,107.938648
5.0,350,110.017249
6.0,404,112.403585
7.0,427,114.936769
3.0,232,116.296692
16.0,584,119.713013
9.0,442,122.373431
3.0,246,123.819203
9.0,473,126.614935
3.0,253,128.105711
10.0,475,130.906482
7.0,442,133.63703
4.0,266,135.187939
3.0,278,136.878994
10.0,486,139.762525
9.0,430,142.276533
3.0,220,143.631678
16.0,620,147.226717
12.0,545,150.438604
0.0,134,151.239161
7.0,428,153.785704
5.0,324,155.71342
5.0,332,157.662881
15.0,538,160.842463
10.0,362,162.993361
10.0,485,165.830528
21.0,526,168.902696
5.0,334,170.889548
9.0,470,173.652707
15.0,593,177.157176
6.0,381,179.436288
7.0,363,181.548148
2.0,208,182.815049
7.0,432,185.34987
7.0,432,187.901502
24.0,786,192.48869
10.0,552,195.75018
5.0,322,197.603236
7.0,413,200.041911
13.0,645,203.813009
17.0,653,207.617177
18.0,653,211.452276
6.0,394,213.778928
12.0,490,216.635228
9.0,518,219.685433
17.0,675,223.632761
8.0,429,226.138314
15.0,680,230.127173
20.0,690,234.143796
19.0,675,238.089826
22.0,517,241.112033
7.0,398,243.472583
11.0,623,247.058802
24.0,808,251.813724
19.0,632,255.523811
6.0,353,257.609815
13.0,536,260.740565
3.0,236,262.125782
7.0,332,264.072082
11.0,427,266.559203
4.0,299,268.343782
23.0,647,272.116575
20.0,811,276.880689
10.0,545,280.087195
6.0,308,281.914843
7.0,386,284.191729
22.0,734,288.460742
7.0,391,290.753394
4.0,263,292.258342
12.0,579,295.662021
6.0,360,297.781239
25.0,936,303.265243
19.0,595,306.718383
8.0,457,309.353063
10.0,358,311.480896
10.0,372,313.610993
16.0,609,317.332539
17.0,715,321.500381
10.0,371,323.688811
10.0,344,325.707177
5.0,292,327.4099
11.0,570,330.733912
7.0,361,332.883375
15.0,667,336.790938
9.0,449,339.410611
8.0,421,341.872481
10.0,463,344.598279
12.0,398,346.917841
20.0,550,350.129868
10.0,398,352.475429
20.0,849,357.4043
16.0,461,360.081404
7.0,418,362.520403
13.0,547,365.704476
26.0,734,369.992414
9.0,462,373.490587
12.0,523,376.527021
17.0,610,380.141815
34.0,931,385.590753
6.0,345,387.624012
14.0,580,391.031114
16.0,595,394.502489
13.0,574,397.842829
26.0,665,401.678482
19.0,642,405.429237
21.0,769,409.906508
21.0,781,414.383577
14.0,390,416.668239
6.0,382,418.89871
19.0,661,422.754403
11.0,419,425.178598
11.0,530,428.238755
14.0,536,431.364964
9.0,464,434.067724
18.0,579,437.448635
23.0,798,442.11842
12.0,565,445.4186
20.0,728,449.650974
16.0,483,452.480094
11.0,520,455.527524
18.0,665,459.372037
26.0,755,463.761421
15.0,600,467.233503
2.0,203,468.410653
11.0,276,470.013143
11.0,405,472.369972
17.0,642,476.141924
13.0,505,479.041316
5.0,301,480.827236
8.0,380,483.033322
18.0,762,487.488645
11.0,488,490.319557
6.0,341,492.364982
8.0,408,494.751313
17.0,613,498.325706
29.0,808,502.970463
14.0,434,505.495051
17.0,456,508.184417
15.0,578,511.520709
7.0,373,513.671781
7.0,383,515.886489
9.0,421,518.332971
10.0,525,521.38561
3.0,218,522.664096
25.0,845,527.556911
21.0,706,531.671767
25.0,685,535.634593
15.0,524,538.638994
16.0,435,541.504761
19.0,752,545.898379
8.0,384,548.136459
17.0,734,552.36737
14.0,551,555.55306
17.0,709,559.685605
6.0,329,561.584833
11.0,583,564.969517
22.0,550,568.170895
14.0,394,570.473486
30.0,897,575.6553
15.0,661,579.4476
10.0,443,582.042471
2.0,208,583.2441
27.0,749,587.561897
10.0,532,590.679578
35.0,811,595.369199
18.0,540,598.530267
22.0,741,602.809638
6.0,369,604.944734
23.0,810,609.649943
32.0,929,615.070447
35.0,977,620.751348
12.0,529,623.830522
18.0,566,627.106019
33.0,1029,633.032488
23.0,776,637.484228
12.0,419,639.938391
10.0,517,642.914323
16.0,726,647.095755
13.0,582,650.532811
20.0,713,654.624311
37.0,979,660.623207
18.0,626,664.258051
10.0,519,667.273577
17.0,636,670.950601
32.0,863,675.97278
20.0,747,680.244168
8.0,384,682.482884
15.0,669,686.503772
36.0,903,691.75781
32.0,927,697.141182
20.0,629,700.781168
8.0,295,702.562769
21.0,752,706.917549
9.0,430,709.420672
12.0,550,712.591319
9.0,490,715.418608
24.0,815,720.17759
23.0,690,724.161916
7.0,434,726.673048
10.0,508,729.653491
5.0,291,731.315257
19.0,668,735.188504
29.0,805,739.852093
21.0,865,744.902281
21.0,657,748.695543
26.0,669,752.589324
14.0,607,756.118428
25.0,722,760.289398
12.0,514,763.252783
16.0,466,765.926731
12.0,568,769.253364
12.0,558,772.469202
29.0,910,777.720482
4.0,276,779.315076
26.0,976,784.933096
12.0,581,788.294969
31.0,919,793.596558
10.0,499,796.449268
43.0,1218,803.474898
22.0,831,808.297579
27.0,814,812.973753
43.0,1087,819.260024
17.0,747,823.581346
31.0,660,827.399639
11.0,500,830.250947
27.0,846,835.139237
18.0,692,839.134614
21.0,644,842.847545
26.0,691,846.852126
16.0,520,849.808051
27.0,853,854.738973
21.0,718,858.930069
28.0,555,862.130869
20.0,695,866.103322
20.0,648,869.87156
36.0,1096,876.192547
18.0,469,878.949843
45.0,1102,885.277591
30.0,797,889.848423
52.0,1353,897.659498
41.0,1138,904.274491
29.0,961,909.803863
31.0,1061,915.978262
20.0,594,919.371153
26.0,976,924.974206
21.0,501,927.886593
31.0,863,932.883019
31.0,1130,939.417068
28.0,759,943.758754
31.0,861,948.736206
22.0,828,953.508242
8.0,415,955.923573
18.0,762,960.340756
23.0,683,964.26338
9.0,429,966.755373
35.0,1060,972.849476
18.0,662,976.875954
43.0,1068,983.044907
19.0,673,986.917685
33.0,809,991.601641
13.0,455,994.212687
13.0,591,997.61233
40.0,856,1002.555643
17.0,605,1006.102613
26.0,857,1011.051532
33.0,753,1015.403256
20.0,739,1019.633588
40.0,965,1025.207915
30.0,931,1030.568863
26.0,829,1035.398563
25.0,784,1039.899691
26.0,577,1043.216212
28.0,922,1048.511066
20.0,568,1051.801717
24.0,893,1056.942456
21.0,810,1061.61006
31.0,924,1066.928204
17.0,695,1070.942361
21.0,617,1074.511032
21.0,657,1078.264355
10.0,479,1081.019893
34.0,919,1086.31698
34.0,1076,1092.525822
16.0,587,1095.877576
25.0,685,1099.793123
9.0,465,1102.520958
27.0,818,1107.198972
17.0,755,1111.543006
9.0,393,1113.812581
26.0,788,1118.411245
39.0,1060,1124.52715
28.0,966,1130.085459
17.0,643,1133.773369
8.0,398,1136.066916
33.0,1127,1142.547281
37.0,1130,1149.017563
32.0,1088,1155.282627
22.0,764,1159.701476
22.0,651,1163.454723
6.0,340,1165.398717
10.0,387,1167.623243
24.0,649,1171.387395
19.0,733,1175.568112
27.0,897,1180.758115
46.0,1151,1187.39976
27.0,886,1192.505589
59.0,1444,1200.776089
26.0,759,1205.178694
53.0,1416,1213.296176
27.0,862,1218.302735
35.0,945,1223.784921
20.0,633,1227.461792
21.0,506,1230.417446
35.0,949,1235.921381
25.0,1091,1242.362066
13.0,635,1246.030739
21.0,726,1250.223785
55.0,1206,1258.73137
22.0,856,1264.186439
26.0,947,1270.249482
14.0,645,1273.959159
46.0,1031,1279.96576
24.0,844,1284.800109
28.0,757,1289.1779
41.0,984,1294.821462
39.0,966,1300.429946
21.0,781,1304.947009
21.0,759,1309.312134
13.0,532,1312.371809
12.0,578,1315.69564
44.0,836,1320.525659
14.0,571,1323.783091
28.0,804,1328.471148
16.0,600,1331.921545
21.0,642,1335.625297
36.0,916,1340.870013
29.0,680,1344.802744
28.0,739,1349.040176
26.0,965,1354.577137
14.0,625,1358.17179
41.0,1221,1365.189757
27.0,688,1369.358769
17.0,663,1373.217562
19.0,675,1377.149016
