# {"t_start": 1562269505.254176, "env_id": "Breakout-ramNoFrameskip-v4"} 
r,l,t
2.0,201,2.635643
0.0,141,3.508231
1.0,177,4.668781
0.0,138,5.552621
3.0,279,7.32489
3.0,246,8.874033
0.0,147,9.777772
1.0,207,11.087649
1.0,157,12.077517
1.0,171,13.128123
0.0,132,13.941097
4.0,306,15.952726
2.0,228,17.331452
3.0,259,18.965758
1.0,162,19.963246
3.0,272,21.661286
4.0,302,23.505527
7.0,428,26.148267
0.0,148,27.09684
2.0,219,28.391875
0.0,126,29.227326
1.0,195,30.40626
1.0,170,31.495069
4.0,306,33.368312
1.0,187,34.475371
1.0,169,35.523204
1.0,195,36.738417
2.0,190,37.898466
1.0,168,38.94357
1.0,192,40.108818
9.0,402,42.549531
3.0,221,43.881544
4.0,287,45.609073
12.0,505,48.706734
9.0,414,51.262946
0.0,131,52.083921
6.0,369,54.341144
7.0,453,57.182928
3.0,278,58.908196
6.0,367,61.112474
1.0,188,62.24214
10.0,475,65.095924
4.0,303,66.906541
2.0,204,68.141487
7.0,418,70.657978
0.0,131,71.43147
1.0,178,72.522864
4.0,295,74.282704
3.0,222,75.624577
5.0,337,77.661266
11.0,538,80.853402
10.0,387,83.170477
1.0,176,84.208428
3.0,242,85.661802
10.0,359,87.806948
6.0,400,90.19674
6.0,348,92.25097
8.0,408,94.688728
10.0,497,97.597297
2.0,212,98.838552
14.0,582,102.280686
8.0,453,104.939407
1.0,156,105.858432
1.0,156,106.806076
8.0,373,109.039953
12.0,537,112.175838
6.0,319,114.062489
7.0,375,116.271975
13.0,511,119.26818
8.0,447,121.958782
11.0,379,124.180642
7.0,378,126.418582
8.0,483,129.287156
12.0,449,131.954082
14.0,544,135.241419
0.0,127,136.020618
10.0,353,138.149184
5.0,315,139.974559
9.0,478,142.797293
17.0,474,145.605551
10.0,527,148.709431
7.0,396,151.020303
2.0,214,152.287502
8.0,415,154.735626
13.0,360,156.875865
18.0,674,160.879382
18.0,406,163.294881
10.0,528,166.384403
12.0,320,168.241766
15.0,530,171.375687
5.0,354,173.448942
11.0,400,175.816669
7.0,367,177.983861
16.0,606,181.548125
10.0,523,184.64041
14.0,573,188.050138
4.0,265,189.576885
10.0,368,191.754174
19.0,564,195.080754
8.0,471,197.811318
5.0,331,199.740044
11.0,566,203.055239
18.0,630,206.747712
20.0,532,209.853166
6.0,359,211.984144
14.0,630,215.665779
7.0,398,218.015697
12.0,427,220.514444
19.0,767,224.974358
9.0,469,227.751939
18.0,657,231.597587
11.0,484,234.428547
6.0,345,236.442309
12.0,513,239.424767
16.0,623,243.047024
4.0,263,244.592409
11.0,539,247.728177
1.0,176,248.788361
20.0,797,253.43643
7.0,352,255.513487
11.0,501,258.471588
5.0,277,260.057592
18.0,678,264.056197
2.0,186,265.155508
12.0,475,267.927198
6.0,403,270.322793
14.0,475,273.106534
6.0,323,274.985856
21.0,802,279.675667
7.0,442,282.310675
5.0,334,284.296038
15.0,667,288.157332
9.0,459,290.848822
10.0,378,293.050097
10.0,497,295.960281
20.0,788,300.572984
22.0,627,304.236536
5.0,348,306.257866
9.0,449,308.857035
24.0,737,313.164098
16.0,522,316.274067
16.0,327,318.254949
9.0,322,320.144047
16.0,639,323.909862
17.0,700,328.017518
15.0,567,331.302642
7.0,355,333.405512
19.0,767,337.8908
13.0,619,341.518727
3.0,239,342.916102
7.0,422,345.394515
14.0,495,348.27712
14.0,510,351.247856
10.0,367,353.393015
7.0,379,355.614935
8.0,397,357.951032
16.0,606,361.47224
12.0,520,364.468463
9.0,508,367.44442
12.0,550,370.671189
32.0,822,376.22172
4.0,326,378.141987
16.0,744,382.5567
14.0,540,385.714914
4.0,302,387.481661
13.0,535,390.601046
41.0,1045,396.723016
13.0,574,400.061819
31.0,946,405.56163
21.0,775,410.063019
16.0,449,412.648521
11.0,522,415.693839
13.0,549,418.856621
20.0,583,422.232543
17.0,753,426.637679
18.0,663,430.49572
21.0,679,434.449178
18.0,853,439.40859
19.0,469,442.171267
3.0,212,443.41498
14.0,636,447.086082
10.0,472,449.870256
22.0,811,454.580446
14.0,634,458.282282
18.0,831,463.10396
33.0,1016,468.988754
20.0,617,472.592948
11.0,481,475.398215
14.0,652,479.175868
4.0,247,480.63569
10.0,368,482.772244
13.0,623,486.41742
15.0,422,488.864074
6.0,358,491.012172
8.0,456,493.660321
24.0,685,497.666023
8.0,354,499.705482
18.0,679,503.619545
10.0,470,506.372658
12.0,523,509.403231
25.0,650,513.180296
5.0,350,515.179693
10.0,495,518.057082
22.0,853,523.052264
16.0,590,526.454626
4.0,281,528.115906
11.0,463,530.788462
22.0,868,535.813193
14.0,623,539.626896
14.0,596,543.245154
21.0,661,547.062161
14.0,688,551.035766
16.0,611,554.585565
24.0,811,559.283052
11.0,520,562.2975
24.0,804,566.965933
16.0,597,570.440362
24.0,750,574.778432
10.0,542,577.914395
28.0,897,583.113531
11.0,297,584.816965
19.0,762,589.23549
11.0,550,592.439985
19.0,522,595.468236
3.0,252,596.961732
21.0,505,599.885047
3.0,222,601.154931
15.0,654,604.938671
13.0,594,608.396596
18.0,765,612.796784
26.0,797,617.491148
7.0,381,619.694309
13.0,664,623.563626
27.0,907,628.819044
12.0,426,631.268283
25.0,847,636.133758
12.0,523,639.159695
19.0,740,643.446081
20.0,644,647.163797
15.0,672,651.109885
16.0,619,654.671248
31.0,881,660.082465
13.0,557,663.346898
18.0,515,666.30601
31.0,882,671.427336
7.0,391,673.705738
18.0,654,677.470925
23.0,800,682.08979
22.0,683,686.190646
10.0,485,689.000246
18.0,791,693.626192
24.0,662,697.453455
13.0,335,699.421607
5.0,325,701.282491
18.0,684,705.292536
28.0,849,710.252053
25.0,766,714.662444
12.0,561,717.925834
13.0,548,721.102777
10.0,517,724.091248
20.0,791,728.670603
21.0,590,732.108993
8.0,353,734.174621
16.0,603,737.661807
27.0,585,741.027684
14.0,610,744.589349
15.0,641,748.282231
17.0,647,752.060905
22.0,716,756.242658
10.0,343,758.215535
6.0,333,760.127374
29.0,832,764.914433
14.0,682,768.905303
27.0,871,773.916965
4.0,282,775.551392
22.0,629,779.180709
44.0,1181,785.968869
32.0,1042,791.99456
21.0,660,795.792474
24.0,775,800.256652
19.0,849,805.163469
34.0,768,809.623472
21.0,705,813.665248
9.0,427,816.120457
7.0,412,818.53849
29.0,670,822.372562
8.0,402,824.715946
28.0,606,828.222145
25.0,790,832.757206
20.0,744,837.069548
14.0,522,840.057004
27.0,884,845.16868
23.0,888,850.261737
26.0,651,854.029163
17.0,759,858.451977
33.0,1003,864.217454
25.0,926,869.556931
14.0,573,872.889677
14.0,363,874.972588
23.0,755,879.374114
24.0,598,882.81586
28.0,969,888.398197
23.0,715,892.491178
15.0,692,896.494637
26.0,779,900.971346
15.0,560,904.246182
36.0,1112,910.659491
20.0,818,915.424505
25.0,811,920.082003
41.0,850,924.94379
17.0,608,928.509277
20.0,759,932.870924
26.0,698,936.895025
24.0,800,941.502238
22.0,798,946.100549
10.0,420,948.507435
27.0,822,953.269542
43.0,1133,959.828899
20.0,763,964.225672
20.0,565,967.511712
24.0,733,971.737056
22.0,723,976.08537
21.0,634,979.764266
23.0,848,984.625048
28.0,1022,990.521024
20.0,877,995.583683
40.0,822,1000.339205
27.0,836,1005.20438
7.0,396,1007.468874
24.0,770,1011.964922
29.0,981,1017.59849
26.0,891,1022.730559
31.0,735,1026.951399
30.0,994,1032.718586
44.0,1004,1038.511505
33.0,979,1044.16832
22.0,760,1048.50537
21.0,744,1052.829838
10.0,457,1055.44928
15.0,692,1059.423801
25.0,820,1064.129065
14.0,550,1067.328555
24.0,633,1070.99
12.0,555,1074.194448
28.0,993,1079.88717
36.0,1002,1085.637061
44.0,1160,1092.327011
39.0,1048,1098.3525
36.0,1104,1104.701419
31.0,930,1110.044931
30.0,574,1113.348521
9.0,474,1116.113043
22.0,668,1119.998252
29.0,950,1125.491132
21.0,744,1129.759109
48.0,1164,1136.453054
11.0,495,1139.300924
33.0,1000,1145.035017
27.0,890,1150.168118
22.0,646,1153.874015
33.0,976,1159.496101
14.0,523,1162.511708
21.0,659,1166.295583
27.0,709,1170.403403
42.0,1047,1176.405009
25.0,783,1180.94662
16.0,566,1184.177046
36.0,918,1189.493226
16.0,677,1193.400908
25.0,789,1197.919696
28.0,879,1202.942061
16.0,637,1206.641317
23.0,742,1210.88705
19.0,716,1215.027273
26.0,881,1220.147922
28.0,766,1224.600337
32.0,812,1229.281219
18.0,764,1233.777534
18.0,646,1237.464354
17.0,597,1241.086348
16.0,677,1244.974225
26.0,837,1249.791478
30.0,906,1255.321987
20.0,779,1261.574719
35.0,915,1267.469629
20.0,655,1271.273429
22.0,836,1276.091835
28.0,750,1280.450138
13.0,493,1283.276534
27.0,904,1288.505262
18.0,821,1293.204586
48.0,1164,1299.930409
16.0,556,1303.168034
39.0,1106,1309.524482
25.0,792,1314.094764
26.0,976,1319.706992
22.0,646,1323.419295
9.0,428,1325.901276
26.0,587,1329.33253
28.0,955,1334.816864
23.0,658,1338.564913
31.0,755,1342.915914
9.0,508,1345.844962
29.0,889,1350.962181
32.0,857,1355.866823
17.0,667,1359.722324
22.0,665,1363.544165
26.0,959,1369.254848
17.0,551,1372.470858
22.0,671,1376.391053
35.0,795,1381.110579
