# {"t_start": 1562269505.3072689, "env_id": "Breakout-ramNoFrameskip-v4"} 
r,l,t
0.0,151,2.27259
2.0,226,3.699683
0.0,147,4.651249
3.0,255,6.284892
0.0,149,7.197369
3.0,263,8.880093
2.0,209,10.174515
3.0,284,11.963111
1.0,184,13.104759
1.0,205,14.381778
0.0,148,15.376653
1.0,174,16.460372
5.0,356,18.694844
4.0,307,20.576961
4.0,308,22.466981
2.0,227,23.894205
1.0,208,25.145317
2.0,220,26.527902
2.0,232,27.942443
1.0,168,28.994827
4.0,312,30.930857
2.0,194,32.129522
9.0,388,34.497407
2.0,209,35.803771
5.0,319,37.741643
7.0,324,39.756748
2.0,218,41.075428
2.0,192,42.232314
5.0,350,44.341707
2.0,220,45.674644
2.0,206,46.932649
3.0,278,48.637462
3.0,275,50.34611
3.0,231,51.761616
4.0,297,53.633205
2.0,219,54.943261
6.0,356,57.200107
7.0,432,59.822583
6.0,403,62.269702
7.0,439,64.893739
6.0,358,67.031977
2.0,212,68.330601
7.0,262,69.884722
3.0,262,71.460093
5.0,353,73.567225
4.0,316,75.490593
4.0,293,77.26443
7.0,382,79.559179
13.0,474,82.375227
11.0,448,85.050017
10.0,483,87.928301
13.0,567,91.310109
3.0,250,92.801157
11.0,478,95.623335
6.0,380,97.847991
9.0,455,100.520921
7.0,444,103.139705
13.0,481,105.970436
7.0,429,108.550769
5.0,357,110.625245
8.0,429,113.15363
10.0,360,115.295017
3.0,240,116.732131
7.0,410,119.093478
6.0,401,121.506325
12.0,474,124.333628
8.0,428,126.848339
6.0,350,128.926435
10.0,475,131.720279
8.0,395,134.136677
7.0,393,136.509779
13.0,453,139.207073
12.0,600,142.716925
13.0,467,145.479295
6.0,340,147.477356
11.0,454,150.130528
9.0,425,152.68959
9.0,478,155.513006
11.0,426,158.029283
6.0,336,160.001039
7.0,419,162.482838
7.0,349,164.539206
18.0,605,168.079412
5.0,339,170.091514
6.0,369,172.286951
9.0,452,174.917438
6.0,347,176.957639
4.0,327,178.901959
13.0,371,181.085803
6.0,364,183.250966
7.0,379,185.508389
7.0,373,187.685986
12.0,455,190.342778
8.0,416,192.799224
11.0,540,195.971114
4.0,301,197.712314
24.0,705,201.830201
11.0,537,204.979028
7.0,375,207.181263
13.0,548,210.359317
7.0,394,212.704304
9.0,457,215.377845
13.0,581,218.781599
7.0,374,221.006096
13.0,624,224.628333
7.0,425,227.148695
15.0,619,230.787407
9.0,325,232.680477
13.0,512,235.675049
25.0,730,239.920469
14.0,578,243.285574
15.0,392,245.550339
4.0,279,247.180498
11.0,558,250.474234
10.0,474,253.23059
8.0,461,255.948974
15.0,599,259.442586
16.0,635,263.176038
5.0,293,264.916451
19.0,691,268.956702
5.0,313,270.815107
2.0,229,272.160338
13.0,589,275.586673
7.0,434,278.144027
15.0,555,281.407042
9.0,469,284.207049
7.0,432,286.714731
10.0,409,289.082489
15.0,428,291.591188
1.0,155,292.501535
10.0,438,295.055934
7.0,373,297.236837
4.0,268,298.823688
13.0,563,302.103665
12.0,596,305.579217
10.0,362,307.69249
10.0,360,309.780751
20.0,714,313.938093
13.0,594,317.555625
25.0,899,322.808138
12.0,606,326.381863
12.0,583,329.780371
16.0,626,333.475899
15.0,541,336.637772
9.0,488,339.486282
16.0,630,343.182522
17.0,591,346.640512
17.0,629,350.308751
22.0,742,354.645645
14.0,535,357.772577
13.0,623,361.39722
14.0,620,364.966189
9.0,322,366.869373
32.0,839,372.192374
9.0,415,374.949706
20.0,563,378.271223
18.0,498,381.208231
19.0,562,384.502567
6.0,366,386.661232
19.0,692,390.733012
11.0,564,394.027107
9.0,400,396.352673
26.0,691,400.380568
13.0,544,403.522198
14.0,582,406.90242
14.0,609,410.456414
10.0,522,413.461058
12.0,428,415.952067
10.0,530,419.017417
20.0,728,423.287899
27.0,891,428.427124
26.0,850,433.384564
7.0,408,435.77246
21.0,719,439.945647
6.0,368,442.137233
16.0,729,446.352076
24.0,760,450.8162
31.0,738,455.105226
11.0,502,458.024038
14.0,650,461.768129
8.0,450,464.418798
20.0,557,467.636555
13.0,613,471.174614
7.0,374,473.373021
17.0,729,477.624659
4.0,297,479.3543
17.0,766,483.834218
22.0,722,488.024208
18.0,645,491.839941
15.0,499,494.769724
12.0,445,497.3413
26.0,964,502.907085
13.0,433,505.428864
9.0,326,507.329157
9.0,394,509.642849
26.0,810,514.329479
8.0,443,516.89688
15.0,694,520.896638
4.0,264,522.469074
17.0,646,526.201575
5.0,293,527.920304
10.0,378,530.10671
15.0,553,533.324771
29.0,979,539.053612
30.0,788,543.925657
25.0,844,548.799695
17.0,493,551.666989
11.0,495,554.515155
15.0,653,558.294541
21.0,847,563.222234
5.0,332,565.145836
21.0,654,568.936562
16.0,602,572.443519
25.0,952,577.960126
19.0,541,581.089779
22.0,751,585.427018
3.0,220,586.701778
20.0,763,591.129377
9.0,472,593.863639
14.0,480,596.672641
11.0,509,599.630467
26.0,955,605.158587
24.0,837,609.995776
28.0,831,614.832968
23.0,785,619.417073
24.0,849,624.359801
20.0,574,627.680403
12.0,413,630.042543
11.0,505,632.956282
25.0,942,638.369004
13.0,610,641.911095
16.0,584,645.310523
16.0,705,649.410681
8.0,416,651.836489
15.0,589,655.235416
27.0,861,660.523317
27.0,977,666.189394
24.0,737,670.474746
22.0,681,674.431145
26.0,724,678.586477
22.0,549,681.76327
23.0,788,686.486693
10.0,450,689.092858
20.0,493,691.976148
19.0,683,695.915591
22.0,914,701.241926
16.0,710,705.412481
15.0,494,708.28403
16.0,577,711.62601
