# {"t_start": 1562269505.343675, "env_id": "Breakout-ramNoFrameskip-v4"} 
r,l,t
8.0,396,405.601419
14.0,614,409.170919
8.0,440,411.713595
15.0,661,415.536894
6.0,342,417.532652
9.0,477,420.289358
11.0,510,423.294266
11.0,527,426.302747
12.0,591,429.762639
16.0,699,433.818644
16.0,717,437.996622
10.0,444,440.627285
15.0,553,443.849527
20.0,655,447.636293
13.0,486,450.489817
3.0,230,451.829095
27.0,925,457.21891
15.0,520,460.23052
13.0,623,463.871826
12.0,574,467.1937
4.0,287,468.829561
7.0,375,471.007003
22.0,748,475.401032
10.0,473,478.155248
26.0,777,482.667559
15.0,612,486.241948
14.0,373,488.429089
21.0,829,493.303391
20.0,675,497.227929
22.0,795,501.852881
19.0,646,505.610756
12.0,542,508.755036
7.0,361,510.845004
23.0,808,515.517885
26.0,742,519.833098
3.0,213,521.042486
23.0,804,525.740363
9.0,469,528.478594
35.0,1081,534.722258
41.0,1033,541.053502
18.0,416,543.491238
20.0,728,547.705049
14.0,703,551.787755
26.0,901,557.002372
19.0,653,560.784908
20.0,497,563.66447
19.0,623,567.289697
18.0,641,571.0145
11.0,373,573.162621
23.0,770,577.62182
13.0,666,581.485557
21.0,802,586.120946
15.0,603,589.599333
24.0,608,593.137568
5.0,277,594.739485
26.0,818,599.517883
11.0,522,602.528419
24.0,727,606.748504
12.0,571,610.069879
31.0,788,614.600348
15.0,647,618.437843
18.0,654,622.215061
29.0,961,627.822794
17.0,658,631.603464
25.0,660,635.39004
14.0,527,638.41048
17.0,586,641.80385
9.0,523,644.845779
26.0,861,649.87573
42.0,915,655.149381
6.0,359,657.532508
26.0,852,662.487756
26.0,695,666.526687
15.0,679,670.460937
23.0,566,673.752748
16.0,701,677.782626
10.0,483,680.559159
18.0,666,684.589232
19.0,745,688.882647
11.0,496,691.785506
10.0,511,694.74941
18.0,673,698.659459
11.0,503,701.60741
6.0,374,703.807533
40.0,987,709.546505
21.0,778,714.037854
13.0,507,716.975039
21.0,728,721.199151
19.0,754,725.560633
12.0,583,728.935371
11.0,273,730.531071
23.0,735,734.783494
8.0,432,737.290894
18.0,687,741.306197
12.0,556,744.525396
29.0,573,747.812028
5.0,348,749.872335
12.0,552,753.064796
17.0,614,756.640436
18.0,644,760.364171
18.0,499,763.245258
9.0,523,766.282962
25.0,703,770.327238
25.0,776,774.821176
30.0,860,779.778718
4.0,284,781.418795
37.0,1076,787.630816
21.0,769,792.046972
28.0,701,796.079571
15.0,405,798.427867
18.0,393,800.70082
18.0,676,804.603283
25.0,840,809.451091
25.0,809,814.097906
26.0,658,817.906516
27.0,813,822.600432
21.0,700,826.6633
21.0,739,830.927811
27.0,903,836.142202
52.0,1189,842.980463
28.0,796,847.601928
35.0,878,852.615865
26.0,844,857.496661
17.0,651,861.272979
30.0,1020,867.146497
25.0,836,871.973012
41.0,1180,878.83582
22.0,807,883.48402
20.0,723,887.611557
18.0,668,891.46875
14.0,639,895.127487
15.0,448,897.748484
43.0,1046,903.827056
24.0,704,907.853051
39.0,1013,913.693102
22.0,728,917.959503
25.0,656,921.723702
13.0,607,925.218863
42.0,1014,931.102365
11.0,527,934.126337
29.0,650,937.843678
13.0,651,941.617122
24.0,907,946.816466
9.0,410,949.248518
28.0,787,953.765257
28.0,909,959.010012
16.0,427,961.501054
19.0,743,965.795908
22.0,644,969.511946
43.0,1087,975.944991
14.0,391,978.201994
13.0,638,981.898177
18.0,617,985.471814
17.0,563,988.707956
6.0,349,990.727227
23.0,858,995.659415
35.0,872,1000.721438
23.0,801,1005.350974
34.0,948,1010.846076
13.0,630,1014.487957
38.0,928,1019.816602
22.0,523,1022.849611
43.0,1157,1029.500245
17.0,354,1031.528355
19.0,603,1035.059814
22.0,528,1038.073643
19.0,728,1042.276035
41.0,1195,1049.173123
25.0,860,1054.117601
33.0,1052,1060.170048
24.0,758,1064.529845
13.0,490,1067.391323
35.0,764,1071.782807
37.0,1043,1077.782584
21.0,797,1082.375829
25.0,1010,1088.157121
22.0,660,1091.960113
33.0,918,1097.25789
43.0,1051,1103.30018
23.0,789,1107.838012
25.0,929,1113.168904
21.0,847,1118.086109
16.0,651,1121.850169
19.0,607,1125.389048
14.0,647,1129.091198
15.0,647,1132.812623
23.0,796,1137.369688
20.0,614,1140.908117
17.0,613,1144.437394
44.0,1321,1152.027183
23.0,825,1156.786557
25.0,811,1161.479254
22.0,694,1165.461376
18.0,743,1169.739458
30.0,1104,1176.082766
22.0,664,1179.907039
16.0,581,1183.262592
21.0,719,1187.421359
17.0,711,1191.521402
34.0,999,1197.252327
40.0,1122,1203.703814
11.0,576,1207.031097
30.0,984,1212.648279
41.0,1059,1218.824356
14.0,527,1221.905649
22.0,886,1227.007457
23.0,844,1231.921098
33.0,1105,1238.35186
17.0,735,1242.71242
41.0,1215,1249.721449
30.0,870,1254.700487
22.0,657,1260.452238
23.0,750,1264.949206
29.0,639,1269.209754
48.0,1255,1276.484263
40.0,1090,1282.774689
28.0,805,1287.417418
15.0,740,1291.644678
37.0,1054,1297.75668
36.0,1104,1304.141429
33.0,922,1309.455113
28.0,1109,1315.831991
67.0,1387,1323.80599
39.0,1154,1330.505088
23.0,506,1333.414838
35.0,915,1338.66642
15.0,696,1342.650464
18.0,612,1346.200505
20.0,745,1350.4747
21.0,877,1355.495293
31.0,767,1359.937743
21.0,765,1364.318841
10.0,465,1367.018426
21.0,595,1370.609781
17.0,629,1374.296263
20.0,892,1379.466621
