# {"t_start": 1562269505.267687, "env_id": "Breakout-ramNoFrameskip-v4"} 
r,l,t
3.0,274,3.058076
0.0,136,3.925197
0.0,135,4.822081
0.0,147,5.774405
1.0,164,6.809978
0.0,163,7.852199
0.0,138,8.682797
0.0,138,9.553961
4.0,298,11.437355
2.0,201,12.66818
5.0,337,14.796013
3.0,247,16.385957
2.0,233,17.863087
5.0,349,20.010137
0.0,158,20.971144
1.0,199,22.212031
1.0,194,23.38854
0.0,157,24.390922
0.0,138,25.222744
0.0,136,26.065465
4.0,340,28.162895
4.0,303,30.067993
1.0,170,31.11654
4.0,313,33.047476
3.0,254,34.594749
5.0,312,36.519311
5.0,332,38.547061
3.0,276,40.245322
5.0,332,42.246505
3.0,241,43.712624
7.0,428,46.316537
3.0,251,47.837113
1.0,163,48.832796
3.0,221,50.198303
1.0,159,51.179647
2.0,186,52.344153
2.0,210,53.660156
2.0,221,54.995443
6.0,408,57.561983
0.0,149,58.496867
5.0,367,60.68898
7.0,258,62.255686
2.0,182,63.360509
5.0,324,65.27995
3.0,234,66.678477
6.0,380,68.982497
11.0,481,71.847423
7.0,461,74.632169
1.0,176,75.713911
3.0,262,77.270273
14.0,560,80.619042
2.0,190,81.765224
3.0,254,83.264157
6.0,406,85.698163
5.0,359,87.834453
3.0,256,89.383033
10.0,366,91.566146
8.0,418,94.059213
4.0,280,95.688257
11.0,509,98.651889
11.0,491,101.55332
16.0,588,105.038628
14.0,507,108.030331
10.0,452,110.699852
15.0,557,113.98777
10.0,448,116.660155
15.0,504,119.578042
6.0,364,121.778719
5.0,305,123.571484
14.0,584,127.028084
2.0,231,128.387826
7.0,335,130.341331
11.0,501,133.423731
8.0,411,135.880007
11.0,567,139.275387
4.0,294,141.00599
4.0,283,142.642768
8.0,439,145.213077
6.0,373,147.422157
10.0,539,150.60645
11.0,429,153.164649
19.0,668,157.093905
4.0,302,158.907565
12.0,542,162.08953
8.0,433,164.654532
5.0,300,166.428616
8.0,450,169.039587
18.0,540,172.252185
9.0,501,175.185218
4.0,282,176.831735
6.0,361,178.990213
8.0,464,181.729918
13.0,473,184.494095
6.0,341,186.531553
18.0,670,190.471675
20.0,562,193.757703
10.0,528,196.855355
10.0,531,199.965438
9.0,449,202.588153
1.0,160,203.538416
17.0,726,207.77529
15.0,645,211.568745
4.0,321,213.453616
16.0,530,216.534644
8.0,414,218.971814
6.0,373,221.19211
9.0,448,223.789641
9.0,483,226.620536
18.0,691,230.686519
14.0,636,234.386898
16.0,716,238.552709
17.0,584,241.965902
14.0,517,244.998436
15.0,589,248.439116
16.0,576,251.803978
18.0,546,254.98753
4.0,306,256.790871
12.0,629,260.494086
7.0,438,263.050296
11.0,496,265.975078
14.0,542,269.151541
11.0,510,272.151532
7.0,404,274.525285
10.0,523,277.595203
20.0,712,281.790851
11.0,567,285.130448
18.0,748,289.480934
11.0,513,292.479808
16.0,701,296.589691
4.0,299,298.353126
7.0,407,300.719375
5.0,294,302.437516
11.0,528,305.497671
23.0,814,310.254313
8.0,422,312.688607
17.0,706,316.916945
13.0,554,320.21171
18.0,544,323.401247
10.0,459,326.097313
14.0,532,329.210997
18.0,386,331.478594
11.0,502,334.426517
18.0,806,339.138168
8.0,423,341.615626
12.0,506,344.565144
17.0,514,347.583235
8.0,429,350.074383
5.0,351,352.138994
19.0,813,356.867022
8.0,416,359.333291
13.0,578,362.676656
20.0,695,366.687216
24.0,791,371.331382
12.0,555,375.349358
14.0,582,378.7881
20.0,683,382.809103
8.0,385,385.041394
25.0,674,388.996455
6.0,380,391.243185
9.0,462,393.944844
16.0,693,397.984073
12.0,558,401.212444
23.0,692,405.226586
6.0,347,407.261709
1.0,175,408.265779
12.0,526,411.338151
18.0,701,415.386624
24.0,744,419.681553
6.0,403,422.02795
35.0,775,426.540705
20.0,647,430.294134
15.0,687,434.312631
2.0,207,435.51996
21.0,738,439.818783
0.0,129,440.585789
6.0,370,442.743907
21.0,828,447.543723
8.0,473,450.332465
16.0,678,454.277215
13.0,604,457.803162
20.0,789,462.388089
16.0,624,465.984215
17.0,669,469.867322
19.0,699,473.942416
19.0,752,478.3475
16.0,434,480.893716
10.0,528,483.958426
