# {"t_start": 1562269505.3339972, "env_id": "Breakout-ramNoFrameskip-v4"} 
r,l,t
0.0,151,2.245849
0.0,139,3.096922
0.0,131,3.953409
2.0,195,5.231627
2.0,229,6.661201
1.0,159,7.667034
4.0,269,9.362381
0.0,152,10.320303
5.0,368,12.587021
2.0,237,14.09215
1.0,186,15.308759
1.0,180,16.453372
1.0,176,17.513996
5.0,293,19.336338
1.0,184,20.487346
1.0,172,21.563421
2.0,221,22.878646
1.0,183,24.050974
2.0,225,25.45634
9.0,416,28.001962
1.0,178,29.123284
3.0,275,30.817453
1.0,196,32.007625
0.0,152,32.967828
4.0,307,34.843408
4.0,303,36.726277
1.0,164,37.687953
3.0,267,39.388984
3.0,214,40.653471
2.0,200,41.851667
6.0,411,44.357407
2.0,237,45.797964
6.0,403,48.272329
2.0,234,49.688202
1.0,157,50.659079
4.0,305,52.598475
1.0,167,53.631814
2.0,221,54.958464
4.0,309,56.917516
4.0,297,58.727509
2.0,230,60.097363
6.0,361,62.303453
4.0,277,63.9427
5.0,327,65.91412
2.0,224,67.270817
8.0,288,68.999909
4.0,271,70.630032
3.0,238,72.030993
10.0,419,74.565584
5.0,301,76.399426
5.0,321,78.342992
2.0,190,79.459715
5.0,333,81.43114
8.0,480,84.304738
10.0,415,86.755937
5.0,331,88.774529
7.0,345,90.810115
7.0,362,92.970652
4.0,304,94.762673
11.0,388,97.045276
18.0,624,100.708105
12.0,587,104.158969
17.0,576,107.560744
6.0,403,109.959581
3.0,232,111.355814
12.0,451,114.006456
7.0,366,116.14446
10.0,389,118.455888
10.0,502,121.420163
9.0,475,124.243942
8.0,422,126.732173
8.0,439,129.33336
5.0,335,131.309889
3.0,256,132.855478
15.0,542,136.145373
0.0,132,136.945416
0.0,132,137.739469
7.0,426,140.23943
9.0,492,143.142087
11.0,502,146.126214
6.0,390,148.392079
8.0,404,150.760169
7.0,334,152.77248
14.0,389,155.051575
10.0,494,157.978953
7.0,349,160.045356
15.0,434,162.600751
9.0,472,165.390843
19.0,625,169.038989
4.0,242,170.483462
24.0,717,174.699544
15.0,581,178.12902
9.0,346,180.195808
6.0,346,182.248199
6.0,381,184.448989
