# {"t_start": 1561908907.030953, "env_id": "Catcher-v0"} 
r,l,t
-6.0,44,4.453807
2.0,304,16.126768
2.0,300,27.506818
-6.0,42,29.070219
-1.0,197,36.444603
-6.0,46,38.177334
-6.0,42,39.742539
-1.0,220,48.044727
-5.0,72,50.725302
0.0,249,60.097493
0.0,234,68.957125
4.0,373,83.132473
-3.0,136,88.270228
6.0,415,108.33002
-3.0,143,115.479909
29.0,1097,161.773349
6.0,426,178.679622
5.0,370,192.926763
2.0,270,203.44752
95.0,2408,354.160011
43.0,1436,449.570786
137.0,3073,653.688431
