# {"t_start": 1561908907.0198925, "env_id": "Catcher-v0"} 
r,l,t
-6.0,39,4.258509
-6.0,41,5.884469
-6.0,33,7.172443
-4.0,110,11.359241
-6.0,41,12.921727
-3.0,138,18.154635
-6.0,33,19.421407
-2.0,183,26.398219
1.0,271,36.533737
-2.0,177,43.226478
-5.0,68,45.755712
-4.0,124,50.39889
-6.0,37,51.764307
9.0,535,71.986021
-6.0,44,73.673677
0.0,248,83.103028
4.0,370,97.992341
-6.0,35,100.022825
4.0,378,119.738359
15.0,704,149.376807
17.0,749,179.380063
-5.0,74,182.207044
59.0,1719,274.959607
-6.0,37,277.51781
91.0,2300,427.386212
-6.0,37,429.80701
36.0,1202,508.612648
21.0,870,566.402892
20.0,846,623.576821
109.0,2608,798.758447
