# {"t_start": 1561908907.0405955, "env_id": "Catcher-v0"} 
r,l,t
-5.0,73,5.583613
-6.0,39,7.113692
-5.0,69,9.738703
-5.0,70,12.401624
-6.0,42,14.020091
-6.0,37,15.452196
4.0,376,29.67374
-1.0,198,37.07888
2.0,290,47.994706
13.0,658,72.816503
-6.0,41,74.385526
-2.0,165,80.640505
-4.0,99,84.401303
-2.0,161,90.52934
-3.0,136,96.320456
7.0,476,120.902418
12.0,593,145.833692
53.0,1617,210.100507
45.0,1449,300.978479
0.0,237,317.164699
135.0,3003,515.34638
6.0,408,542.983898
86.0,2210,690.629756
