# {"t_start": 1561908906.9910672, "env_id": "Catcher-v0"} 
r,l,t
-6.0,41,4.37534
-6.0,33,5.672744
-4.0,111,9.927226
-5.0,75,12.789123
-6.0,42,14.404754
-6.0,44,16.102507
-3.0,143,21.517001
-6.0,42,23.123489
-6.0,35,24.470311
-6.0,44,26.121768
-5.0,73,28.849936
-6.0,39,30.320112
13.0,637,54.208212
-2.0,171,60.68008
-2.0,177,67.408383
3.0,380,81.797893
-3.0,127,86.599549
-6.0,44,88.266598
13.0,651,119.972919
-2.0,168,127.329379
1.0,246,137.821935
18.0,767,169.009296
1.0,249,178.670359
1.0,283,189.558239
35.0,1186,251.891621
55.0,1654,359.313378
54.0,1630,467.32125
113.0,2694,646.163659
53.0,1643,757.109096
-3.0,131,765.96757
25.0,978,832.16731
