# {"t_start": 1561908907.0081573, "env_id": "Catcher-v0"} 
r,l,t
-5.0,66,5.313599
-6.0,46,7.128114
-6.0,41,8.724534
-6.0,39,10.204647
-5.0,75,13.044074
-6.0,42,14.672984
-5.0,79,17.652035
-6.0,35,18.964551
-6.0,35,20.298455
2.0,316,32.219964
-4.0,105,36.154346
-5.0,72,38.868427
-2.0,187,45.91567
-6.0,37,47.33595
-6.0,39,48.780849
-6.0,33,50.002676
1.0,280,60.545192
-4.0,101,64.356128
0.0,236,73.319916
7.0,465,90.982799
-3.0,161,97.879676
-2.0,171,107.653358
10.0,552,132.962998
13.0,591,157.200495
15.0,697,184.871698
59.0,1703,278.57726
42.0,1363,366.493383
34.0,1182,444.623978
148.0,3121,651.84584
66.0,1833,775.643858
