# {"t_start": 1561908907.0835226, "env_id": "Catcher-v0"} 
r,l,t
-6.0,42,4.320825
-5.0,70,7.062274
-6.0,37,8.473882
-6.0,35,9.810137
-6.0,44,11.50896
-3.0,133,16.578667
-5.0,69,19.169147
-6.0,46,20.916849
-6.0,42,22.546275
-6.0,44,24.226925
-4.0,104,28.133364
-2.0,164,34.255029
-5.0,73,36.992201
0.0,234,45.816311
2.0,314,57.576955
-5.0,81,60.675184
22.0,926,96.436942
-6.0,33,97.875201
-6.0,35,99.895451
8.0,459,123.331163
7.0,465,142.871375
-2.0,157,149.22963
-2.0,178,156.351638
1.0,256,166.989933
15.0,680,193.299126
83.0,2165,321.145629
59.0,1680,432.495305
66.0,1830,553.067488
147.0,3111,762.358551
