# {"t_start": 1561908907.033627, "env_id": "Catcher-v0"} 
r,l,t
-5.0,72,5.553343
-6.0,33,6.834125
-6.0,42,8.462754
-6.0,44,10.14412
-6.0,33,11.391926
0.0,242,20.574476
-5.0,79,23.610251
-3.0,154,29.406627
5.0,399,44.41486
0.0,252,53.830554
0.0,235,62.701595
-4.0,102,66.599148
13.0,649,91.213497
-6.0,35,92.631217
1.0,266,106.315403
-3.0,140,113.37013
-3.0,145,120.536738
-3.0,141,126.709865
-6.0,33,128.134378
8.0,491,148.451789
14.0,667,175.413799
3.0,332,188.100936
89.0,2269,319.058042
84.0,2175,463.126034
36.0,1234,544.688766
202.0,3784,798.519904
