# {"t_start": 1561908906.9963536, "env_id": "Catcher-v0"} 
r,l,t
-6.0,46,4.576098
-6.0,41,6.176818
-3.0,135,11.339534
-6.0,39,12.820198
-6.0,44,14.528021
-5.0,69,17.129187
-2.0,181,24.012572
2.0,325,36.216946
-3.0,139,41.464837
-6.0,42,43.060514
0.0,255,52.608402
-1.0,198,60.051184
1.0,264,70.084387
-6.0,42,71.638771
-2.0,154,77.482271
-5.0,61,79.817667
-6.0,35,81.140005
-4.0,105,85.121714
-3.0,149,90.802014
-4.0,102,95.16768
-4.0,100,99.966601
15.0,726,134.593146
17.0,739,164.981683
47.0,1492,230.271785
142.0,3067,431.536861
101.0,2519,598.498893
2.0,299,618.552309
65.0,1840,742.208211
