# {"t_start": 1561915482.8825722, "env_id": "citycopter-v0"} 
r,l,t
-5.0,9,2.676799
-5.0,8,3.288455
-5.0,7,3.767024
-5.0,6,4.185806
-5.0,9,4.884908
-3.0,25,6.539331
-5.0,6,6.968506
-5.0,11,7.677243
-5.0,7,8.126876
-2.0,33,10.158264
-5.0,6,10.579228
-4.0,14,11.450008
-4.0,17,12.823336
-3.0,21,14.783947
-5.0,10,15.635301
-5.0,6,16.187645
-4.0,17,17.584179
-5.0,4,17.868078
-3.0,22,19.611769
-3.0,21,21.180429
-5.0,4,21.446213
0.0,43,24.464107
-4.0,18,25.609672
-5.0,8,26.116473
-5.0,6,26.51636
-4.0,14,27.448027
-1.0,36,29.664138
-4.0,14,30.57616
-2.0,27,32.106729
-1.0,34,34.145504
2.0,52,37.097201
-4.0,18,38.184467
-1.0,35,40.219561
-4.0,17,41.220983
-2.0,27,42.797147
-2.0,32,44.625062
-3.0,25,45.988785
0.0,44,48.393391
0.0,46,50.851596
-1.0,39,53.044029
-2.0,32,54.786138
0.0,43,57.069753
-1.0,39,59.118089
-1.0,39,61.154678
6.0,79,65.506936
-1.0,34,67.226871
1.0,52,70.110258
5.0,72,73.807708
-4.0,17,74.671167
0.0,48,77.214496
10.0,106,82.683602
0.0,47,85.188065
0.0,46,87.534562
0.0,43,89.799771
-1.0,38,91.783499
0.0,46,94.043358
0.0,46,96.508597
0.0,44,98.97574
0.0,46,101.325183
8.0,100,106.429579
0.0,44,108.65864
11.0,110,114.261045
0.0,44,116.552956
1.0,49,119.343153
-1.0,38,122.191043
15.0,142,132.69408
0.0,48,136.472551
23.0,194,152.07783
57.0,402,182.648109
8.0,95,189.835531
25.0,204,205.63358
-2.0,31,208.150325
40.0,298,230.832746
10.0,103,236.780316
2.0,54,240.76651
156.0,1022,316.403664
51.0,360,343.387465
11.0,110,352.144598
76.0,519,389.747236
18.0,154,401.041303
