# {"t_start": 1561915482.7954109, "env_id": "citycopter-v0"} 
r,l,t
-5.0,6,2.550506
-5.0,6,2.979112
-5.0,7,3.528171
-5.0,6,3.939463
-5.0,5,4.281655
-5.0,5,4.646131
-5.0,6,5.101006
-5.0,11,5.830964
-5.0,9,6.393305
-4.0,13,7.318601
-5.0,11,8.0268
-5.0,11,8.773409
-3.0,19,9.852237
-5.0,7,10.322186
-5.0,6,10.714444
-5.0,11,11.381705
-2.0,33,14.181226
-5.0,4,14.591979
-5.0,4,14.988873
-5.0,4,15.329197
-5.0,10,16.185704
-4.0,16,17.486777
-4.0,17,18.810722
-4.0,17,20.131162
-3.0,26,22.080002
-5.0,7,22.552077
2.0,55,26.222925
-4.0,16,27.26401
-5.0,9,27.84523
-3.0,26,29.413978
-4.0,17,30.521057
-3.0,25,31.988784
-1.0,36,34.082547
-4.0,16,35.038265
-5.0,10,35.530554
-2.0,27,37.119377
-4.0,13,37.897483
-2.0,31,39.716537
-4.0,17,40.718074
-3.0,26,42.227246
-2.0,32,44.10839
0.0,47,46.67263
-3.0,22,47.828923
-2.0,33,49.59774
-3.0,23,50.857167
-3.0,25,52.272032
-3.0,23,53.528127
7.0,88,58.204182
1.0,50,60.905586
-2.0,33,62.628176
0.0,44,65.067075
0.0,45,67.451733
-3.0,26,68.909794
-3.0,23,70.099872
2.0,53,72.862976
0.0,48,75.339452
8.0,101,80.627348
-2.0,31,82.202446
0.0,46,84.605832
-2.0,27,86.041289
-3.0,19,87.063632
0.0,43,89.314047
8.0,98,94.234067
18.0,155,102.479911
0.0,44,104.752327
10.0,103,109.964527
-2.0,31,111.496739
0.0,43,113.631085
8.0,98,118.958225
0.0,43,122.117289
0.0,44,125.386149
32.0,253,145.086985
0.0,48,148.848593
11.0,109,157.435615
8.0,97,164.620907
24.0,200,179.783704
48.0,343,206.292107
36.0,275,227.299023
16.0,148,236.718894
75.0,515,275.337881
51.0,360,302.809211
33.0,258,320.723887
57.0,404,351.422291
18.0,158,363.263024
51.0,358,388.731004
52.0,363,415.735164
