# {"t_start": 1561915482.723118, "env_id": "citycopter-v0"} 
r,l,t
-5.0,6,2.65257
-5.0,11,3.442987
-5.0,7,3.922932
-4.0,14,4.954834
-4.0,14,5.904255
-5.0,10,6.574102
-4.0,12,7.366324
-5.0,5,7.727845
-5.0,11,8.428299
-2.0,29,10.190028
-4.0,17,11.290462
-2.0,29,13.60287
-4.0,17,15.216226
-5.0,5,15.619828
-3.0,20,17.304647
-5.0,5,17.758482
-3.0,22,19.488632
-5.0,4,19.764771
-5.0,4,20.063305
-2.0,29,22.245845
-5.0,7,22.702477
-5.0,8,23.184392
-5.0,10,23.875742
-5.0,6,24.305335
-5.0,9,24.892277
-5.0,7,25.35692
-5.0,9,25.985412
-5.0,7,26.41195
-3.0,23,27.887518
-2.0,32,29.90074
-5.0,10,30.506873
-1.0,34,32.545027
-4.0,16,33.492101
-3.0,25,34.904309
-1.0,37,36.974421
-2.0,31,38.852978
-3.0,23,40.175261
-4.0,17,41.197513
0.0,47,43.926754
-2.0,30,45.647277
-1.0,34,47.466987
-3.0,23,48.719241
3.0,61,51.995943
-1.0,40,54.289309
0.0,46,56.687017
-4.0,17,57.619777
0.0,48,60.123425
-4.0,16,60.977465
-1.0,37,62.964662
1.0,50,65.760207
-1.0,38,67.680793
0.0,42,69.961554
-1.0,40,72.100726
0.0,43,74.284683
-1.0,37,76.232499
-4.0,18,77.129597
2.0,56,80.076497
8.0,99,85.240025
-3.0,23,86.444858
-2.0,31,88.005518
-3.0,23,89.235058
0.0,44,91.448853
0.0,43,93.675635
2.0,53,96.453631
-3.0,23,97.809206
8.0,98,102.891205
10.0,106,108.247233
0.0,46,110.602335
18.0,157,118.795322
0.0,44,121.923938
0.0,46,125.342772
0.0,44,128.531983
10.0,103,136.439213
18.0,154,148.827684
19.0,166,161.638929
107.0,712,216.386855
108.0,715,268.296762
18.0,155,280.10447
82.0,562,321.147913
26.0,208,336.764967
2.0,56,340.827366
42.0,305,364.338733
93.0,618,408.98793
84.0,571,451.435304
