# {"t_start": 1561915482.8380635, "env_id": "citycopter-v0"} 
r,l,t
-5.0,6,2.508024
-5.0,8,3.096902
-5.0,10,3.797192
-4.0,13,4.765449
-4.0,16,5.864566
-4.0,12,6.635505
-5.0,4,6.945726
-5.0,6,7.339626
-4.0,16,8.382548
-5.0,6,8.818307
-4.0,12,9.515388
-4.0,16,10.469121
-2.0,32,12.75576
-3.0,26,15.183632
-5.0,7,15.781879
-5.0,7,16.388065
0.0,43,19.789703
-5.0,6,20.223592
-5.0,11,21.033464
-5.0,7,21.573701
-5.0,6,22.027485
-4.0,14,22.927547
-5.0,6,23.348937
-3.0,22,24.859384
-3.0,26,26.556045
0.0,45,29.378845
-3.0,23,30.835485
-4.0,16,31.721243
-1.0,38,33.96236
-2.0,28,35.56739
-3.0,23,36.878365
-1.0,36,39.00989
-1.0,36,41.146837
-3.0,25,42.591628
-2.0,32,44.434952
0.0,42,46.750645
-2.0,29,48.329473
-2.0,32,50.004395
-2.0,33,51.806203
-4.0,18,52.867524
2.0,53,55.719302
-3.0,23,56.938728
-1.0,38,58.954298
-2.0,28,60.403693
0.0,43,62.705505
-1.0,35,64.671935
4.0,66,68.16797
2.0,53,71.083985
0.0,46,73.376988
-2.0,31,74.990805
10.0,104,80.428965
3.0,63,83.658929
0.0,46,86.121721
0.0,43,88.316441
0.0,43,90.546306
0.0,48,93.03061
22.0,189,103.032005
-1.0,38,104.917861
10.0,107,110.31386
8.0,100,115.500263
0.0,44,117.840896
10.0,106,125.222483
0.0,45,128.549878
32.0,254,148.506198
8.0,100,156.451984
8.0,98,163.771346
2.0,53,167.803077
2.0,53,171.930699
0.0,48,175.568864
8.0,97,182.923572
0.0,47,186.508765
31.0,248,205.564143
0.0,43,209.081071
0.0,46,212.628128
2.0,54,216.857394
26.0,211,232.669889
41.0,301,253.41704
33.0,254,272.563527
108.0,712,324.927176
116.0,770,381.724081
18.0,159,393.654345
31.0,248,412.077588
18.0,157,423.976951
18.0,156,435.362522
66.0,456,469.653035
