# {"t_start": 1561915482.8531215, "env_id": "citycopter-v0"} 
r,l,t
-5.0,5,2.408742
-5.0,11,3.220707
-5.0,7,3.730438
-5.0,6,4.155729
-5.0,5,4.525676
-5.0,5,4.914824
-5.0,4,5.183092
-5.0,7,5.629505
-5.0,11,6.336775
-3.0,20,7.697387
-4.0,16,8.803296
-1.0,37,11.028493
-2.0,33,13.670373
-5.0,7,14.309255
-4.0,16,15.776674
-5.0,5,16.196339
-5.0,9,16.910431
-5.0,4,17.254615
-4.0,13,18.240669
-3.0,25,20.214302
-4.0,13,21.209937
-5.0,4,21.464784
-5.0,7,22.001867
-4.0,18,23.184999
-3.0,26,24.976421
-2.0,31,26.99676
-4.0,16,28.04893
-3.0,26,29.619909
-3.0,19,30.820766
-3.0,23,32.148821
-4.0,18,33.247691
-4.0,17,34.250621
-2.0,33,36.095146
-3.0,24,37.489509
-3.0,24,38.887285
-3.0,22,40.197573
-3.0,21,41.462303
-2.0,28,43.021811
-1.0,38,45.212449
-4.0,16,46.108652
-3.0,20,47.168633
0.0,47,49.665665
0.0,48,52.328394
0.0,46,54.902177
-3.0,25,56.22661
-1.0,34,57.958224
0.0,47,60.481926
-2.0,32,62.15228
-2.0,32,63.890304
-3.0,22,65.108968
-1.0,36,66.982986
7.0,91,71.899151
-3.0,23,73.078572
0.0,46,75.496473
0.0,43,77.739138
-1.0,37,79.603246
7.0,92,84.361652
3.0,63,87.670436
1.0,52,90.358829
-1.0,35,92.234092
-1.0,40,94.189883
3.0,57,97.345892
-4.0,16,98.190926
-2.0,31,99.861921
2.0,56,102.68392
0.0,45,105.013132
8.0,100,110.063449
0.0,45,112.312885
5.0,76,116.282409
2.0,54,119.316984
0.0,46,122.752351
10.0,108,130.770622
0.0,44,133.990345
7.0,93,141.491857
18.0,157,154.032775
2.0,53,158.134055
1.0,50,161.809489
-2.0,32,164.192299
0.0,47,167.770176
0.0,46,171.359621
18.0,160,183.565591
26.0,208,199.633125
2.0,53,203.501109
17.0,153,215.537701
75.0,516,252.46378
43.0,304,275.421378
32.0,253,294.869257
48.0,341,319.053271
114.0,760,374.88133
