# {"t_start": 1561915482.808275, "env_id": "citycopter-v0"} 
r,l,t
-5.0,9,2.752561
-5.0,6,3.213824
-4.0,17,4.433893
-5.0,5,4.793668
-5.0,10,5.487517
-4.0,18,6.693794
-5.0,7,7.172167
-4.0,13,8.026283
-3.0,26,9.656435
-5.0,6,9.979786
-5.0,6,10.359675
-4.0,16,11.399449
-5.0,5,11.753491
-5.0,4,12.028528
-5.0,5,12.426911
-5.0,7,13.061904
-5.0,5,13.503858
-5.0,5,13.994362
-5.0,5,14.442442
-1.0,35,17.467184
-4.0,14,18.577564
-5.0,6,19.087444
-3.0,24,20.828684
-5.0,9,21.493683
-5.0,5,21.908856
-5.0,9,22.518471
-5.0,7,22.954038
-5.0,11,23.718299
-5.0,10,24.459875
-3.0,19,25.698797
-3.0,26,27.373436
-5.0,9,27.962856
-4.0,16,28.892037
-3.0,25,30.502603
-3.0,23,31.836713
-2.0,27,33.475861
-3.0,25,34.880457
-3.0,23,36.211355
-3.0,20,37.367754
-2.0,30,39.120952
2.0,54,42.283197
-3.0,26,43.753615
-3.0,22,45.029846
-2.0,32,46.776951
-3.0,23,48.012603
-1.0,40,50.15563
-3.0,21,51.314646
3.0,58,54.565605
-2.0,32,56.265659
0.0,43,58.491082
6.0,83,62.942031
-3.0,24,64.272149
2.0,55,67.143789
2.0,55,70.177889
-3.0,25,71.508096
0.0,45,73.7842
-2.0,32,75.476761
0.0,44,77.770171
0.0,42,79.928135
8.0,99,85.072957
4.0,64,88.405883
0.0,46,90.774131
8.0,98,95.839148
0.0,44,98.314945
0.0,47,100.771527
2.0,53,103.52369
4.0,68,106.978436
32.0,254,120.54413
10.0,102,128.045574
0.0,46,131.552786
33.0,255,151.831341
2.0,55,156.104293
49.0,349,182.512198
81.0,561,225.662537
31.0,247,242.464589
32.0,253,261.393997
198.0,1278,356.503693
10.0,103,364.700489
82.0,562,405.230677
150.0,970,475.461531
