# {"t_start": 1561915482.7558794, "env_id": "citycopter-v0"} 
r,l,t
-4.0,12,3.012494
-4.0,12,3.901986
-5.0,6,4.317263
-5.0,6,4.755339
-5.0,9,5.403154
-2.0,29,7.337902
-5.0,11,8.070698
2.0,52,11.318618
-4.0,17,12.601266
-5.0,7,13.226734
-3.0,25,15.50708
-5.0,6,16.050352
-1.0,34,18.756638
-5.0,11,19.636872
-4.0,15,20.689218
-5.0,7,21.286024
-5.0,9,21.929501
0.0,43,24.853793
-2.0,28,26.719524
-2.0,29,28.538141
-3.0,19,29.704961
-3.0,23,31.166702
-2.0,30,32.924836
1.0,50,35.742978
-1.0,37,37.936624
-1.0,39,40.215618
-1.0,35,42.261145
-2.0,27,43.80007
-2.0,31,45.615894
0.0,45,47.982374
-3.0,23,49.253719
-4.0,18,50.208079
-2.0,33,52.024075
-2.0,32,53.826775
0.0,43,56.108458
0.0,48,58.657823
-1.0,37,60.645825
-1.0,37,62.542172
-3.0,23,63.81267
-2.0,32,65.620972
0.0,45,68.009779
0.0,44,70.396981
8.0,96,75.31451
0.0,44,77.635372
0.0,43,79.861344
2.0,52,82.557681
-4.0,17,83.442091
-3.0,23,84.649621
4.0,70,88.287944
0.0,45,90.615135
1.0,50,93.206509
-3.0,23,94.354792
0.0,46,96.845979
8.0,95,101.842384
2.0,51,104.515707
9.0,101,109.605997
-1.0,37,111.419785
8.0,94,116.321895
0.0,43,118.651316
8.0,95,125.569684
0.0,46,128.95235
8.0,95,136.147114
6.0,83,142.919962
-2.0,33,145.56222
8.0,95,153.089373
-1.0,34,155.725841
13.0,128,165.36434
2.0,53,169.533121
10.0,105,177.450331
81.0,559,220.482885
10.0,105,228.443561
26.0,210,242.354148
89.0,595,287.432091
-1.0,38,290.250871
166.0,1081,369.774746
2.0,55,372.886275
2.0,53,377.024319
18.0,159,389.082472
59.0,413,419.868703
43.0,307,442.484614
