# {"t_start": 1561915482.878432, "env_id": "citycopter-v0"} 
r,l,t
-5.0,10,2.759199
-5.0,6,3.21862
-4.0,17,4.436121
-4.0,12,5.285443
-5.0,6,5.676269
-4.0,14,6.594974
-4.0,12,7.437556
-4.0,12,8.200107
-5.0,4,8.485549
-5.0,7,8.963361
1.0,51,12.232162
-1.0,40,15.848344
-1.0,39,19.000772
-2.0,27,21.003151
-5.0,7,21.555459
-2.0,33,23.782398
-5.0,4,24.071433
-3.0,22,25.547603
-4.0,16,26.619226
-3.0,21,27.965622
-2.0,31,29.873942
-1.0,40,32.28578
-3.0,26,33.75792
-2.0,33,35.633141
-1.0,35,37.696176
0.0,44,40.283199
-2.0,32,42.13787
-1.0,36,44.240412
4.0,68,47.939455
2.0,53,50.788679
1.0,51,53.632401
4.0,64,57.084696
-1.0,39,59.129141
0.0,42,61.314173
-2.0,30,62.980915
-4.0,18,63.951491
-3.0,26,65.377245
-1.0,37,67.304873
-4.0,18,68.344814
-1.0,41,70.538212
0.0,47,72.941905
0.0,46,75.341409
4.0,65,78.706025
0.0,48,81.180425
-4.0,17,82.070117
0.0,45,84.402948
0.0,45,86.830019
8.0,94,91.655407
10.0,106,97.250746
0.0,45,99.664698
11.0,110,105.310273
4.0,69,108.765858
-2.0,32,110.378739
0.0,44,112.577134
-2.0,31,114.19607
23.0,195,126.795061
8.0,97,134.053664
0.0,46,137.786676
2.0,54,142.113212
2.0,53,146.340284
8.0,95,153.885624
2.0,55,158.190287
26.0,207,173.872169
25.0,206,189.418255
18.0,156,201.540346
7.0,93,208.861308
52.0,364,235.270411
16.0,147,245.669219
57.0,399,275.70489
8.0,99,283.578463
18.0,157,295.301113
26.0,208,309.355044
94.0,624,356.43691
83.0,565,397.490414
