# {"t_start": 1561915482.8620446, "env_id": "citycopter-v0"} 
r,l,t
-5.0,9,2.686511
-5.0,7,3.235973
-5.0,11,4.017327
-5.0,11,4.82416
-5.0,6,5.229918
-5.0,6,5.623013
-5.0,7,6.121506
-5.0,11,6.836096
-4.0,16,7.898381
-5.0,8,8.43715
-5.0,4,8.703094
-1.0,37,10.956259
-4.0,17,12.140675
-5.0,10,13.013819
-4.0,17,14.646615
-3.0,23,16.582905
-3.0,26,18.665761
-3.0,26,20.58722
-5.0,5,21.00851
-1.0,35,23.471187
-5.0,11,24.238071
-4.0,16,25.294297
-3.0,26,26.964957
-5.0,5,27.334015
-3.0,26,28.922168
0.0,48,31.839938
-1.0,36,33.941073
-1.0,35,35.936017
-1.0,40,38.320046
-3.0,25,39.77228
-4.0,16,40.724065
-2.0,33,42.653172
-3.0,25,44.097839
-1.0,36,46.100468
-1.0,36,48.045569
-1.0,36,49.931252
0.0,43,52.325388
-2.0,31,54.076294
2.0,54,56.940189
0.0,43,59.227883
-1.0,41,61.321748
2.0,53,64.289175
-3.0,23,65.518693
0.0,43,67.782964
0.0,47,70.358715
10.0,107,75.877692
-4.0,17,76.733416
-1.0,40,78.841138
1.0,50,81.46426
3.0,60,84.536643
-1.0,38,86.56116
-1.0,38,88.50033
11.0,115,94.443469
0.0,46,96.954009
0.0,46,99.41068
0.0,46,101.740766
0.0,43,104.018398
2.0,54,106.728963
24.0,199,116.916929
7.0,93,123.14625
0.0,44,126.29074
0.0,44,129.564983
4.0,68,134.672383
0.0,46,138.424007
18.0,157,151.010058
59.0,410,182.173892
25.0,202,197.979485
24.0,201,213.511757
18.0,156,225.231551
34.0,264,243.30302
31.0,247,261.864129
16.0,149,273.07002
143.0,932,341.837851
83.0,564,383.263057
2.0,50,387.089015
2.0,55,391.159155
2.0,55,395.228388
115.0,767,452.282274
