# {"t_start": 1562175104.1408753, "env_id": "Catcher-v0"} 
r,l,t
-5.0,72,5.204161
-4.0,102,9.754799
-6.0,44,11.63194
-3.0,138,17.355212
-6.0,44,19.160969
-6.0,37,20.638586
-6.0,41,22.31658
-1.0,212,30.932044
-6.0,33,32.292764
-5.0,77,35.484572
1.0,272,46.92533
-6.0,39,48.574501
-3.0,143,54.374476
0.0,241,64.425248
-6.0,37,65.96559
-5.0,76,69.307943
-5.0,72,72.580665
-6.0,41,74.350403
-6.0,35,75.791143
1.0,277,87.519149
-1.0,191,95.79545
2.0,291,107.05848
0.0,229,116.660425
25.0,1052,163.445108
-5.0,71,166.286963
97.0,2893,280.841522
1.0,261,291.202376
-5.0,74,294.118589
136.0,3625,437.955204
15.0,718,466.430402
22.0,924,504.363991
66.0,2130,592.724233
81.0,2492,693.860415
58.0,1951,775.354581
60.0,2032,856.432721
71.0,2252,948.708714
15.0,673,975.972332
145.0,3804,1127.952296
89.0,2630,1232.433303
224.0,5060,1434.69374
105.0,3050,1556.233184
3.0,314,1568.610836
179.0,4331,1740.853718
-3.0,145,1746.628198
