# {"t_start": 1562175104.103482, "env_id": "Catcher-v0"} 
r,l,t
-4.0,111,7.143235
-6.0,39,8.739459
-6.0,33,10.184024
-5.0,69,13.09367
-6.0,33,14.450398
-4.0,110,18.994029
-6.0,39,20.549222
-5.0,71,23.472769
-6.0,46,25.339357
-6.0,37,26.815067
-5.0,75,29.891363
-3.0,138,35.588683
-6.0,46,37.450231
-3.0,127,42.758957
-3.0,155,49.358422
0.0,216,58.205655
-5.0,70,61.115065
-3.0,128,66.445911
1.0,295,79.295446
20.0,884,115.813547
24.0,1028,161.627141
-3.0,130,166.825797
36.0,1380,220.941176
5.0,405,237.295253
115.0,3275,367.17903
2.0,306,378.996005
-6.0,46,380.785876
0.0,257,391.004203
5.0,380,405.834931
41.0,1501,466.066474
63.0,2107,552.934471
89.0,2748,664.54613
90.0,2737,778.829016
8.0,502,798.960766
33.0,1240,848.628834
147.0,3865,1005.108251
221.0,4992,1204.709677
109.0,3132,1329.856339
130.0,3535,1470.365227
147.0,3819,1622.525948
104.0,3045,1743.633792
