# {"t_start": 1562175104.1614988, "env_id": "Catcher-v0"} 
r,l,t
-5.0,77,5.487071
-6.0,37,7.194576
-6.0,42,8.964807
-6.0,44,10.838108
-5.0,70,13.750207
-6.0,42,15.519158
-6.0,35,16.943117
-4.0,113,21.553494
-6.0,33,22.913205
-4.0,103,27.078627
-6.0,33,28.410722
-6.0,35,29.897322
-6.0,42,31.531346
-6.0,46,33.490292
-6.0,42,35.225845
-3.0,141,40.93505
-3.0,138,46.972137
-2.0,177,54.204143
-3.0,119,59.16033
-6.0,44,60.96932
-6.0,39,62.688196
0.0,250,73.513187
-6.0,42,75.245772
8.0,473,95.479119
-5.0,71,98.27935
1.0,265,108.525825
-6.0,37,109.995119
-2.0,165,117.061628
38.0,1444,179.214498
18.0,767,209.429939
42.0,1547,271.007698
74.0,2404,366.216351
77.0,2454,463.550811
104.0,3013,588.29042
132.0,3570,734.90851
26.0,1059,778.419834
-3.0,142,784.112509
95.0,2823,899.03629
13.0,628,924.046359
101.0,2941,1042.10544
116.0,3275,1173.049227
90.0,2679,1279.849681
112.0,3119,1404.42238
91.0,2796,1515.485442
72.0,2249,1604.609539
42.0,1508,1664.937076
