# {"t_start": 1562175104.030075, "env_id": "Catcher-v0"} 
r,l,t
-6.0,33,3.72362
-6.0,46,5.70882
-6.0,41,7.608492
-4.0,111,12.280009
-5.0,68,15.078489
-6.0,41,16.76149
-4.0,109,21.223525
-6.0,46,23.140809
-6.0,33,24.461884
-5.0,72,27.365486
-5.0,75,30.451096
-6.0,35,31.851343
-6.0,35,33.311405
-5.0,75,36.429057
-6.0,46,38.31544
-4.0,114,43.136874
-1.0,205,51.705131
-3.0,137,57.329237
-6.0,33,58.659105
-4.0,98,62.870513
9.0,532,85.447148
0.0,237,95.800556
9.0,524,116.849737
27.0,1108,165.877638
2.0,313,178.050468
51.0,1776,248.622326
14.0,684,275.693481
64.0,2090,358.455364
119.0,3318,491.527877
49.0,1737,563.036197
107.0,3087,688.634883
66.0,2166,779.023134
121.0,3401,917.005926
117.0,3318,1050.028625
134.0,3583,1193.36958
60.0,2019,1273.527453
205.0,4841,1466.508857
73.0,2294,1558.052808
37.0,1410,1613.976513
