# {"t_start": 1562175104.0361383, "env_id": "Catcher-v0"} 
r,l,t
-6.0,39,3.950188
-6.0,42,5.824069
-6.0,35,7.422901
-6.0,46,9.354854
-6.0,41,11.108566
-2.0,171,18.181643
-6.0,33,19.569666
-6.0,33,20.85025
-5.0,61,23.38498
-6.0,42,25.082594
-6.0,42,26.726681
-6.0,44,28.534031
-5.0,79,31.755065
-5.0,82,35.183562
-6.0,42,36.937531
-3.0,141,42.764549
-6.0,37,44.43129
-3.0,142,50.36693
1.0,248,60.501828
-5.0,71,63.60803
8.0,493,84.606486
3.0,318,98.166645
-3.0,139,103.50443
-4.0,114,107.961286
-6.0,37,109.417393
-6.0,44,111.323748
-4.0,119,116.379811
2.0,298,130.223978
-3.0,147,137.633281
1.0,250,148.773112
111.0,3240,277.363498
10.0,553,299.328109
10.0,524,319.720083
33.0,1307,371.661628
81.0,2463,469.699017
66.0,2231,561.956213
30.0,1183,610.548549
-1.0,202,618.430752
49.0,1739,689.205537
65.0,2138,778.415904
11.0,606,802.71554
-2.0,174,809.433222
-2.0,154,815.459338
85.0,2650,923.655855
104.0,2995,1043.886763
5.0,389,1059.268711
117.0,3279,1190.52719
115.0,3254,1320.333854
21.0,918,1357.017842
158.0,4037,1517.664265
149.0,3859,1671.045738
61.0,2071,1753.476167
