# {"t_start": 1562174264.728739, "env_id": "citycopter-v0"} 
r,l,t
-5.0,9,2.892942
-5.0,6,3.214009
-4.0,17,4.105133
-5.0,5,4.378624
-5.0,10,4.872911
-4.0,18,5.693031
-5.0,7,6.007509
-4.0,13,6.676778
-3.0,26,7.719312
-5.0,6,7.890901
-5.0,6,8.191083
-4.0,16,8.885153
-5.0,5,9.098573
-5.0,4,9.23349
-5.0,5,9.443066
-5.0,7,9.708214
-5.0,5,9.931653
-5.0,5,10.134772
-5.0,5,10.333308
-1.0,35,11.780852
-4.0,14,12.383225
-5.0,6,12.638921
-3.0,24,13.57243
-5.0,9,13.938626
-5.0,5,14.147063
-5.0,9,14.46921
-5.0,7,14.672812
-5.0,11,15.107386
-5.0,10,15.519722
-3.0,19,16.18513
-3.0,26,17.09218
-5.0,9,17.400481
-4.0,16,17.876779
-3.0,25,18.761726
-3.0,23,19.503018
-2.0,27,20.401832
-3.0,25,21.210555
-3.0,23,21.964734
-3.0,20,22.612743
-2.0,30,23.635814
2.0,54,25.521256
-3.0,26,26.374723
-3.0,22,27.087736
-2.0,32,28.064251
-3.0,23,28.750867
-1.0,40,29.972794
-3.0,21,30.613298
3.0,58,32.548873
-2.0,27,33.390888
2.0,53,34.802087
-1.0,37,35.964833
0.0,46,37.262845
0.0,46,38.617952
3.0,63,40.430341
0.0,47,41.706548
3.0,63,43.431169
5.0,73,45.460263
0.0,46,46.714891
45.0,320,54.995692
18.0,158,58.943897
0.0,46,60.06826
8.0,97,62.536615
0.0,46,63.712042
0.0,45,64.924843
2.0,53,66.385536
0.0,45,67.44965
8.0,96,69.909929
0.0,48,71.06103
0.0,43,72.122589
0.0,45,73.278987
23.0,196,78.04358
0.0,43,79.29892
16.0,151,82.814286
0.0,47,83.947775
8.0,95,86.295934
15.0,145,89.922862
48.0,341,101.16625
101.0,669,120.280985
31.0,249,126.999259
8.0,98,129.616919
11.0,109,132.277933
82.0,561,145.693731
72.0,501,157.635158
296.0,1882,201.807467
190.0,1226,230.386602
93.0,617,244.540238
602.0,3770,336.649604
444.0,2805,404.94509
1340.0,8350,609.292597
1611.0,10000,856.100114
10.0,103,858.594222
403.0,2550,921.716487
