# {"t_start": 1562174264.7111955, "env_id": "citycopter-v0"} 
r,l,t
-5.0,7,2.848571
-5.0,7,3.172954
-4.0,12,3.799146
-5.0,5,4.052395
-5.0,5,4.328768
-5.0,11,4.89664
-5.0,6,5.224645
-3.0,19,6.02759
-5.0,10,6.520991
-5.0,6,6.805618
-5.0,8,7.188677
-5.0,7,7.471183
-3.0,23,8.359444
-5.0,11,8.833753
-5.0,5,9.030212
-5.0,4,9.187782
-3.0,20,10.002215
-5.0,9,10.348835
-5.0,5,10.56391
-5.0,8,10.904005
-2.0,29,12.111264
-5.0,5,12.288009
-5.0,9,12.731225
-4.0,17,13.365704
-5.0,4,13.499049
-3.0,19,14.311574
-2.0,32,15.456812
-3.0,26,16.366625
-3.0,26,17.257375
-3.0,26,18.102702
-1.0,35,19.315058
-3.0,25,20.136647
-3.0,20,20.762516
-1.0,37,21.981513
-5.0,7,22.187116
-3.0,25,23.039037
-3.0,24,23.877267
-3.0,25,24.792748
-4.0,16,25.294258
-3.0,23,26.070478
-3.0,23,26.840974
-3.0,26,27.638295
-2.0,29,28.504041
-1.0,40,29.652922
-4.0,17,30.232468
-2.0,27,31.094858
-1.0,37,32.400432
-3.0,22,33.026995
-2.0,30,33.830028
-2.0,27,34.612718
-3.0,24,35.309453
2.0,53,36.857728
2.0,53,38.432641
-1.0,34,39.514724
0.0,42,40.646396
10.0,103,43.398413
2.0,53,44.872914
-3.0,23,45.536909
0.0,43,46.690187
17.0,153,50.565456
16.0,150,54.541017
-3.0,23,55.140268
3.0,57,56.642524
41.0,303,64.218627
0.0,44,65.398109
8.0,96,67.83991
2.0,54,69.240163
10.0,104,71.811424
18.0,158,75.679325
8.0,96,78.014589
40.0,300,85.444403
2.0,53,86.718246
17.0,153,90.587282
30.0,241,98.65125
17.0,150,103.628955
51.0,357,114.027232
34.0,261,121.021624
2.0,53,122.441261
14.0,136,126.023884
2.0,56,127.569433
2.0,52,128.90066
10.0,105,131.518927
73.0,504,143.570787
182.0,1174,171.322362
199.0,1280,201.365006
83.0,564,214.554927
244.0,1560,250.775598
1008.0,6289,404.399372
147.0,959,427.454128
135.0,873,448.915894
470.0,2954,520.931198
1515.0,9430,753.864357
438.0,2764,821.955567
165.0,1070,848.130619
366.0,2312,905.494388
526.0,3311,987.443388
