# {"t_start": 1562174264.8187003, "env_id": "citycopter-v0"} 
r,l,t
-5.0,10,2.869476
-5.0,6,3.177928
-4.0,17,4.061468
-4.0,12,4.70187
-5.0,6,4.984405
-4.0,14,5.60124
-4.0,12,6.185381
-4.0,12,6.758094
-5.0,4,6.966321
-5.0,7,7.26276
1.0,51,9.282569
-1.0,40,10.936017
-1.0,39,12.546106
-2.0,27,13.608907
-5.0,7,13.919117
-2.0,33,15.099408
-5.0,4,15.264943
-3.0,22,16.05865
-4.0,16,16.616566
-3.0,21,17.348469
-2.0,31,18.348966
-1.0,40,19.696201
-3.0,26,20.494949
-2.0,33,21.586768
-1.0,35,22.7499
0.0,44,24.339611
-2.0,32,25.386596
-1.0,36,26.604492
4.0,67,28.614015
2.0,53,30.23265
0.0,45,31.721054
0.0,42,33.045037
8.0,94,35.741799
0.0,46,37.079921
-1.0,34,38.034778
-1.0,40,39.308075
2.0,53,40.817412
4.0,64,42.561301
-2.0,33,43.407583
-2.0,31,44.295588
0.0,46,45.55602
-1.0,38,46.529308
-2.0,31,47.409391
24.0,200,52.379298
8.0,99,55.114934
4.0,68,56.8622
-3.0,20,57.379678
0.0,46,58.415641
-2.0,31,59.323744
0.0,45,60.274741
-3.0,23,60.936771
-3.0,23,61.526045
10.0,108,64.302897
2.0,55,65.8581
8.0,97,68.195101
0.0,43,69.329809
1.0,49,70.5575
3.0,61,72.037111
0.0,44,73.149492
0.0,44,74.231051
18.0,157,78.10992
0.0,45,79.353268
0.0,43,80.322366
10.0,102,82.722707
15.0,144,86.278348
0.0,43,87.370338
15.0,146,91.310672
2.0,51,93.311601
44.0,309,103.202579
40.0,298,112.015741
10.0,104,114.858944
26.0,208,120.415524
24.0,200,125.726824
0.0,45,126.973887
8.0,94,129.456752
26.0,209,134.669441
57.0,403,144.114384
10.0,108,146.831582
33.0,253,152.825171
66.0,457,163.492682
122.0,814,182.635956
54.0,381,191.750071
100.0,663,207.201523
309.0,1967,253.039673
471.0,2959,325.426709
1611.0,10000,569.912099
279.0,1775,613.2957
124.0,822,633.098089
326.0,2065,684.706919
159.0,1030,709.745845
1360.0,8476,919.310915
987.0,6170,1072.770687
