# {"t_start": 1562174264.6290264, "env_id": "citycopter-v0"} 
r,l,t
-5.0,6,2.882972
-5.0,11,3.419169
-5.0,7,3.739337
-4.0,14,4.52993
-4.0,14,5.232649
-5.0,10,5.682777
-4.0,12,6.202344
-5.0,5,6.461697
-5.0,11,7.001123
-2.0,29,8.091252
-4.0,17,8.867555
-2.0,29,10.027454
-4.0,17,10.722224
-5.0,5,10.931536
-3.0,20,11.759789
-5.0,5,11.999651
-3.0,22,12.922262
-5.0,4,13.072188
-5.0,4,13.202949
-2.0,29,14.39112
-5.0,7,14.618022
-5.0,8,14.856239
-5.0,10,15.247795
-5.0,6,15.494199
-5.0,9,15.815138
-5.0,7,16.073996
-5.0,9,16.38761
-5.0,7,16.625392
-3.0,23,17.415994
-2.0,32,18.467255
-5.0,10,18.818709
-1.0,34,19.969118
-4.0,16,20.462877
-3.0,25,21.259345
-1.0,37,22.434205
-2.0,31,23.526006
-3.0,23,24.340447
-4.0,17,24.96235
0.0,46,26.463325
-2.0,30,27.479587
-2.0,33,28.467631
-3.0,23,29.150145
-2.0,31,30.077749
-1.0,34,31.135177
-1.0,37,32.425338
7.0,93,35.102307
-2.0,31,36.001268
0.0,42,37.215831
0.0,42,38.402565
-4.0,16,38.884299
0.0,44,40.204313
-2.0,29,41.062663
1.0,52,42.447399
-2.0,28,43.187879
-1.0,41,44.315506
-1.0,41,45.413623
0.0,46,46.66033
2.0,55,48.173539
-2.0,31,49.031895
0.0,46,50.088059
10.0,105,52.69673
0.0,45,53.923599
1.0,50,55.316474
15.0,143,58.830715
24.0,202,63.989736
0.0,46,65.212266
0.0,43,66.410442
0.0,43,67.411821
2.0,54,68.808385
8.0,100,71.285349
8.0,94,73.658139
0.0,44,74.691572
8.0,95,76.96372
0.0,44,78.049051
9.0,102,80.715078
0.0,43,81.715264
2.0,53,82.984317
26.0,209,88.130991
34.0,260,96.390933
18.0,158,101.326891
0.0,46,102.875328
8.0,96,105.803794
16.0,149,110.031956
1.0,51,111.620003
8.0,98,114.3768
53.0,369,124.287091
18.0,158,128.454654
8.0,96,130.896028
26.0,207,135.974667
32.0,256,142.036691
18.0,156,145.684562
15.0,146,149.183057
52.0,366,157.974143
80.0,554,170.852042
1.0,50,172.059046
41.0,301,179.0447
98.0,655,194.518979
295.0,1883,238.208249
4.0,71,239.990956
116.0,768,258.336996
1310.0,8176,457.754104
1611.0,10000,703.483117
26.0,209,708.485407
625.0,3931,805.750397
1050.0,6548,967.958478
