# {"t_start": 1562174264.8090794, "env_id": "citycopter-v0"} 
r,l,t
-5.0,5,2.611878
-5.0,11,3.182329
-5.0,7,3.504363
-5.0,6,3.839864
-5.0,5,4.112221
-5.0,5,4.399817
-5.0,4,4.613758
-5.0,7,4.915871
-5.0,11,5.428558
-3.0,20,6.358758
-4.0,16,7.134871
-1.0,37,8.614435
-2.0,33,9.947696
-5.0,7,10.183517
-4.0,16,10.903762
-5.0,5,11.117385
-5.0,9,11.48531
-5.0,4,11.617472
-4.0,13,12.139234
-3.0,25,13.198751
-4.0,13,13.726584
-5.0,4,13.858012
-5.0,7,14.16298
-4.0,18,14.741058
-3.0,26,15.746772
-2.0,31,16.809246
-4.0,16,17.408624
-3.0,26,18.193605
-3.0,19,18.883411
-3.0,23,19.618354
-4.0,18,20.209512
-4.0,17,20.80038
-2.0,33,21.842232
-3.0,24,22.62539
-3.0,24,23.430096
-3.0,22,24.260841
-3.0,21,25.014846
-2.0,28,25.910691
-1.0,38,27.119097
-4.0,16,27.642681
-3.0,20,28.217527
0.0,47,29.610214
-1.0,39,30.822581
-1.0,36,32.091132
-3.0,25,32.828649
-1.0,35,33.861342
2.0,53,35.378657
-2.0,30,36.277716
0.0,46,37.577327
-2.0,29,38.443375
-2.0,29,39.379472
2.0,56,40.946068
2.0,56,42.456996
-3.0,19,42.923394
2.0,53,44.407045
4.0,67,46.215621
7.0,89,48.607955
-3.0,23,49.19365
0.0,46,50.279186
-3.0,21,50.773406
8.0,97,53.349709
31.0,248,59.674686
0.0,43,60.708532
0.0,45,61.887119
18.0,159,66.07848
21.0,178,70.497867
4.0,68,72.17749
8.0,98,74.599055
2.0,53,75.917334
18.0,158,79.893899
16.0,148,83.413661
16.0,147,87.037588
0.0,44,88.199758
13.0,128,91.845821
2.0,53,93.810591
18.0,155,98.646245
7.0,91,101.711859
2.0,55,103.446406
44.0,314,112.706429
15.0,146,116.547071
57.0,404,127.417437
65.0,454,138.588295
-1.0,38,139.460979
3.0,57,140.832067
30.0,241,146.643609
50.0,356,155.030131
26.0,209,159.99162
18.0,155,163.589635
437.0,2754,228.117281
149.0,969,250.49777
139.0,907,272.761987
170.0,1110,299.988504
528.0,3329,381.136013
1396.0,8703,594.309759
1611.0,10000,840.731597
459.0,2889,912.287555
12.0,122,915.321837
142.0,929,938.172011
899.0,5624,1078.036608
