# {"t_start": 1562174264.8710039, "env_id": "citycopter-v0"} 
r,l,t
-5.0,10,2.812413
-5.0,7,3.189088
-5.0,11,3.734481
-5.0,10,4.275586
-5.0,10,4.796696
-4.0,13,5.366983
-5.0,7,5.684958
-5.0,6,5.968829
-3.0,26,7.210369
-4.0,18,7.797042
-3.0,25,8.916898
-5.0,6,9.127841
-5.0,5,9.348527
-3.0,25,10.349088
-3.0,24,11.37741
-5.0,8,11.706928
-4.0,17,12.410781
-5.0,5,12.636643
-3.0,25,13.597283
-4.0,17,14.257468
-4.0,18,14.884562
-5.0,7,15.146672
-1.0,35,16.42193
-5.0,9,16.694959
-1.0,36,17.88819
-5.0,5,18.071278
0.0,46,19.643909
-4.0,16,20.147414
2.0,54,21.919677
-4.0,16,22.425245
-3.0,19,23.09235
-3.0,26,24.015587
-3.0,23,24.823352
-1.0,34,25.956078
-2.0,31,26.943051
-2.0,27,27.769445
-2.0,28,28.605114
-2.0,32,29.549004
5.0,74,31.984333
-4.0,16,32.507701
2.0,52,33.966137
-3.0,26,34.713017
-3.0,26,35.499839
-3.0,23,36.174716
10.0,104,39.259403
0.0,44,40.485718
-1.0,41,41.565023
13.0,125,44.931945
8.0,100,47.741532
16.0,147,51.31911
-3.0,23,51.937897
0.0,46,53.19443
-1.0,35,54.125849
-4.0,17,54.59562
-1.0,37,55.579268
-1.0,38,56.596762
8.0,95,58.897608
16.0,148,62.565456
0.0,43,63.699555
0.0,46,64.921642
16.0,147,68.701574
8.0,98,71.18308
2.0,53,72.465639
31.0,247,78.691739
0.0,43,79.707928
44.0,309,87.20675
1.0,49,88.47224
15.0,146,93.0173
149.0,975,121.733585
0.0,44,122.958765
10.0,104,125.614043
2.0,56,127.161604
26.0,208,132.457841
2.0,55,133.811616
18.0,158,137.61388
135.0,873,158.395127
15.0,145,161.605943
143.0,926,183.562984
386.0,2443,240.507129
213.0,1378,273.765046
287.0,1828,318.438079
108.0,715,335.83067
50.0,359,344.644722
240.0,1529,381.814971
670.0,4209,484.087368
386.0,2441,544.24873
444.0,2804,613.142638
1475.0,9185,839.845461
361.0,2280,896.132832
72.0,502,908.790548
7.0,92,911.02528
92.0,606,925.897033
893.0,5583,1064.931177
