# {"t_start": 1562174264.7293506, "env_id": "citycopter-v0"} 
r,l,t
-4.0,13,3.106977
-4.0,12,3.717586
-5.0,6,4.034451
-5.0,10,4.565721
-4.0,13,5.252357
-5.0,11,5.697687
-1.0,34,7.309294
-5.0,9,7.610785
-4.0,13,8.07485
-5.0,9,8.506614
-5.0,4,8.683448
-4.0,14,9.225838
-5.0,9,9.575312
-5.0,6,9.86843
-5.0,11,10.276213
-5.0,9,10.674585
-5.0,6,10.930948
-5.0,5,11.151007
-5.0,5,11.359089
-4.0,18,12.088638
-2.0,31,13.352952
-3.0,20,14.153239
-3.0,22,14.903342
-5.0,10,15.294537
-3.0,24,16.184154
-3.0,26,17.084906
-4.0,17,17.636575
-3.0,26,18.496609
-1.0,38,19.796401
-5.0,7,20.00412
-3.0,24,20.787776
-1.0,34,21.883414
-3.0,26,22.751479
-1.0,35,23.981802
-4.0,16,24.56473
-3.0,24,25.350617
-3.0,23,26.138121
-1.0,34,27.190782
3.0,61,29.094053
-2.0,33,30.083427
0.0,44,31.472286
-3.0,23,32.278839
4.0,68,34.266495
0.0,44,35.535165
0.0,44,36.769189
4.0,70,38.826026
-2.0,32,39.864189
6.0,79,41.965662
6.0,84,44.277649
-1.0,38,45.251757
-1.0,34,46.231475
0.0,45,47.446118
0.0,46,48.680382
-1.0,40,49.663065
0.0,48,50.792273
8.0,95,53.2606
0.0,43,54.460903
8.0,101,57.094627
0.0,44,58.070232
0.0,44,59.28594
3.0,61,60.717246
0.0,43,61.860994
0.0,46,62.964559
0.0,43,64.108639
2.0,53,65.578881
0.0,46,66.745008
0.0,43,67.784965
-2.0,33,68.622427
0.0,44,69.772719
15.0,145,73.386684
2.0,51,74.585307
0.0,45,75.703446
2.0,53,76.94392
0.0,44,78.084017
8.0,98,80.571304
8.0,97,82.87312
2.0,56,84.225367
0.0,46,85.357635
78.0,535,101.563712
40.0,300,110.558523
32.0,253,117.519207
23.0,193,122.744952
0.0,44,123.957181
76.0,519,137.027701
23.0,197,141.666048
51.0,360,150.244502
66.0,453,160.918742
30.0,241,166.383878
108.0,718,183.564778
151.0,982,206.519454
108.0,716,223.19536
194.0,1251,252.321629
105.0,700,269.499253
48.0,339,277.903464
59.0,410,288.122222
172.0,1121,315.38622
545.0,3421,398.855848
1611.0,10000,643.368577
611.0,3834,738.118762
837.0,5236,867.652624
946.0,5917,1014.342973
