# {"t_start": 1561546099.741818, "env_id": "citycopter-v0"} 
r,l,t
-3.0,18,1.35941
-1.0,34,3.60626
-4.0,10,4.31469
-5.0,5,4.753145
-5.0,5,5.099751
-5.0,6,5.569165
-4.0,15,6.807741
-4.0,10,7.542433
-5.0,8,8.190186
-5.0,6,8.637462
-5.0,6,9.128508
-4.0,13,10.16609
-3.0,19,11.519585
-4.0,11,12.430768
-2.0,24,14.036138
-2.0,22,15.487515
-2.0,22,16.87901
-2.0,22,18.279151
-2.0,22,19.690572
-1.0,29,21.585248
-1.0,32,23.471241
1.0,44,26.250789
-1.0,32,28.195958
-2.0,22,29.662529
-1.0,32,31.631533
2.0,51,34.814447
-2.0,22,36.160017
-2.0,25,37.648451
