# {"t_start": 1561546099.885956, "env_id": "citycopter-v0"} 
r,l,t
-4.0,11,0.827859
-1.0,29,2.538141
-4.0,10,3.262929
-5.0,9,3.901806
-5.0,7,4.5414
-4.0,10,5.274655
-5.0,6,5.762544
-5.0,5,6.188443
-4.0,15,7.328481
-2.0,25,9.327836
-5.0,9,10.037763
-5.0,6,10.49168
-4.0,10,11.195573
-5.0,7,11.729702
-5.0,6,12.149051
-4.0,12,13.019534
-1.0,29,14.927241
-2.0,22,16.350758
-2.0,23,17.825229
-1.0,29,19.665492
-2.0,22,21.102435
-1.0,29,22.896055
-2.0,22,24.276033
-4.0,12,24.934185
-1.0,29,26.722701
-2.0,22,28.213698
-2.0,22,29.588656
-2.0,22,30.931491
2.0,47,33.926444
6.0,70,38.099136
