# {"t_start": 1561891424.7790601, "env_id": "citycopter-v0"} 
r,l,t
-5.0,8,3.147733
-5.0,7,3.873501
-5.0,10,4.890001
-5.0,6,5.536014
-5.0,5,6.021424
-5.0,10,7.044586
-4.0,12,8.187495
-4.0,17,9.849019
-5.0,10,10.850185
-4.0,16,12.383032
-4.0,16,13.860533
0.0,47,17.749922
-1.0,34,20.558027
-5.0,8,21.301992
-3.0,21,23.227656
-4.0,14,24.566816
-5.0,11,25.746442
-4.0,12,26.858786
-4.0,13,28.15361
-3.0,21,30.176061
-4.0,13,31.488725
1.0,49,35.480795
-3.0,22,37.510061
-2.0,31,40.150965
-4.0,16,41.528461
-3.0,24,43.561809
-3.0,24,45.532103
-1.0,38,49.031831
-2.0,31,51.875229
-4.0,17,53.469855
-1.0,37,56.837835
-4.0,17,58.44384
-3.0,21,60.398455
-4.0,17,62.136918
-2.0,29,64.974932
-4.0,17,66.541834
-5.0,10,67.548309
-4.0,14,68.758283
-2.0,28,71.129839
-5.0,7,71.746405
-3.0,23,73.676977
-1.0,36,76.752359
-2.0,29,79.192787
-3.0,26,81.426029
-4.0,18,82.956009
-2.0,28,85.255939
-1.0,35,88.198927
-4.0,18,89.732237
-3.0,23,91.686304
-4.0,17,93.128086
0.0,44,96.888314
-3.0,23,98.807177
0.0,48,102.77272
-2.0,30,105.159097
-3.0,25,107.372744
-3.0,19,109.102718
-3.0,25,111.466098
-5.0,9,112.369515
-4.0,18,114.07794
-4.0,16,115.581907
-3.0,25,117.590043
-4.0,17,119.143856
-1.0,40,122.465549
-3.0,23,124.436125
-4.0,16,125.830806
-3.0,23,127.714602
1.0,49,131.658586
-3.0,23,133.57381
-2.0,28,135.854613
-5.0,10,136.672052
-2.0,31,139.838459
-5.0,8,140.73472
0.0,46,144.686641
-3.0,26,146.951941
-1.0,34,150.066573
-3.0,20,151.821177
-4.0,16,153.122327
-2.0,33,155.984414
-2.0,29,158.374011
-5.0,6,158.895229
-3.0,25,160.937894
-3.0,21,162.753056
-1.0,34,166.318639
-4.0,18,168.143464
-3.0,24,170.472968
5.0,76,177.61894
-2.0,30,180.243729
1.0,49,184.616007
-3.0,25,186.873478
-3.0,26,189.17344
-2.0,31,191.755913
-3.0,24,193.78941
-4.0,17,195.272522
2.0,53,199.544483
-1.0,38,202.758378
-4.0,14,203.921721
3.0,61,208.917283
0.0,43,212.516774
-3.0,21,214.423712
-2.0,28,216.815015
1.0,51,221.263067
-4.0,17,222.864693
-4.0,14,224.222627
-5.0,9,225.073611
-4.0,13,226.392854
-4.0,12,227.673641
-5.0,7,228.309121
-5.0,6,228.860645
-4.0,16,230.226172
-4.0,17,231.690968
-4.0,12,232.847113
-1.0,39,236.167532
-4.0,12,237.287749
-5.0,7,237.947194
0.0,43,241.743942
-3.0,21,243.543904
-3.0,25,245.76253
-3.0,23,247.746245
-3.0,26,249.960381
-4.0,16,251.346123
-1.0,38,254.494746
-1.0,41,258.038183
0.0,47,261.999071
-4.0,13,263.224795
-5.0,8,263.955087
0.0,48,267.915931
2.0,50,272.177727
-4.0,12,273.310803
0.0,44,277.159383
3.0,61,282.456434
-1.0,39,285.614334
4.0,68,291.488466
2.0,52,295.791431
2.0,55,300.441727
-3.0,24,302.407027
-3.0,26,304.728736
1.0,49,308.971236
0.0,44,312.848016
-5.0,9,313.684382
-5.0,11,314.760623
-5.0,8,315.495314
-4.0,14,316.979485
-4.0,17,318.73365
-3.0,19,320.585882
-5.0,9,321.464308
-4.0,14,322.789833
-4.0,13,324.094301
-5.0,11,325.147973
-2.0,32,328.064162
-4.0,18,329.684623
-3.0,22,331.64316
3.0,58,336.691163
3.0,59,341.654088
-2.0,29,343.987404
-4.0,13,345.128467
-5.0,5,345.669657
-5.0,9,346.582061
-4.0,14,347.878714
-5.0,11,348.803068
-3.0,19,350.607354
-5.0,5,351.07246
-3.0,23,353.242869
-3.0,21,355.04193
5.0,72,361.097671
-3.0,21,362.871948
-4.0,16,364.215399
-2.0,31,366.864683
-3.0,22,369.065506
0.0,43,373.15308
-1.0,39,376.891376
-1.0,35,379.959459
-4.0,16,381.443769
-2.0,31,384.177359
-1.0,36,387.32904
0.0,47,391.38273
-3.0,25,393.668998
-4.0,13,394.817815
-4.0,17,396.14919
0.0,47,400.31922
-3.0,23,402.259663
-2.0,33,405.334011
-2.0,31,408.14688
-5.0,11,409.116632
0.0,42,412.606467
-1.0,36,415.767845
-2.0,32,418.471047
-4.0,18,420.121699
3.0,63,425.420974
0.0,42,428.966424
2.0,52,433.309726
-2.0,31,435.899272
-2.0,28,438.254913
6.0,81,444.900065
-1.0,41,448.529445
-3.0,24,450.567899
-1.0,36,453.741554
0.0,45,457.496277
-1.0,38,460.689582
0.0,46,464.460328
-2.0,31,467.02804
-3.0,26,469.238416
-4.0,18,470.698891
-4.0,13,471.895933
-1.0,35,474.728653
2.0,53,479.250889
2.0,56,484.265368
-4.0,14,485.514662
-1.0,39,489.024656
0.0,44,492.906542
-3.0,19,494.573148
-4.0,14,495.688046
-3.0,23,497.69402
0.0,48,501.892142
2.0,56,506.866644
-2.0,31,509.496521
-2.0,27,511.909188
4.0,68,517.585863
-3.0,21,519.388913
-3.0,21,521.06466
-1.0,39,524.488603
-5.0,10,525.422621
-1.0,35,528.639853
-3.0,25,530.843068
-4.0,18,532.446309
3.0,60,537.672719
0.0,46,541.754282
-2.0,30,544.36059
3.0,59,549.371741
0.0,46,553.566444
1.0,50,557.700865
10.0,108,567.255852
4.0,65,572.696758
-3.0,23,574.8352
-3.0,21,576.725482
2.0,55,581.39684
-2.0,29,584.000511
-3.0,19,585.672441
-4.0,16,587.06214
5.0,73,593.264986
-1.0,40,596.735775
2.0,52,600.985875
-1.0,35,604.045557
0.0,46,608.178968
2.0,52,612.820891
2.0,53,617.253165
-3.0,26,619.430842
-2.0,27,621.650323
-3.0,22,623.489933
-3.0,23,625.337742
-3.0,19,626.876177
-3.0,26,629.064176
-4.0,14,630.252051
-3.0,20,631.983355
-1.0,41,635.43499
-3.0,23,637.412138
-4.0,18,638.977469
-1.0,39,642.116544
-2.0,31,644.79137
-2.0,33,647.697401
-3.0,23,649.823762
2.0,56,654.53726
-4.0,17,656.036002
-3.0,21,657.840099
-1.0,38,661.215154
3.0,62,666.610253
-4.0,18,668.118431
-2.0,27,670.303735
-1.0,38,673.404596
-2.0,29,676.131917
-3.0,26,678.511048
-4.0,18,680.085851
-4.0,17,681.724981
-3.0,23,683.756493
-1.0,35,686.75521
-3.0,22,688.688549
-3.0,21,690.763789
-3.0,19,692.411618
-4.0,17,693.900265
-1.0,35,697.259079
0.0,43,701.071889
-3.0,24,703.225137
-4.0,13,704.285325
-3.0,23,706.419349
1.0,50,710.674672
-3.0,19,712.362767
0.0,47,716.418831
-2.0,31,719.086331
-4.0,17,720.474172
0.0,48,724.646631
-3.0,21,726.419138
0.0,43,730.002663
-1.0,35,732.93626
10.0,104,741.948745
-3.0,24,744.115005
-1.0,34,747.091424
-3.0,26,749.453998
-4.0,18,750.985091
-4.0,14,752.223875
0.0,46,756.281664
-3.0,25,758.596295
1.0,51,763.155651
0.0,45,766.977795
2.0,53,771.360513
-1.0,38,774.539445
3.0,59,779.309245
-4.0,14,780.540259
-3.0,20,782.357123
-3.0,23,784.520542
0.0,48,788.800535
-2.0,33,791.579816
15.0,143,803.431066
1.0,51,807.631811
0.0,43,811.578485
-4.0,18,813.125092
-3.0,23,815.143744
0.0,45,818.999637
-3.0,20,820.640811
2.0,53,825.232406
0.0,47,829.111959
-2.0,33,832.001722
-2.0,27,834.280239
0.0,46,838.06163
-3.0,26,840.154903
0.0,44,843.876346
-4.0,12,844.907862
0.0,46,848.848156
0.0,44,852.737613
0.0,47,856.705535
-3.0,24,858.674843
