# {"t_start": 1561891424.864441, "env_id": "citycopter-v0"} 
r,l,t
-5.0,9,3.169364
-5.0,7,3.95609
-5.0,9,4.802963
-4.0,12,6.077548
-4.0,16,7.594238
-5.0,8,8.41779
-4.0,13,9.653307
-5.0,7,10.305789
-4.0,13,11.591266
-1.0,35,14.782587
-2.0,29,17.18563
-2.0,32,19.78522
-3.0,25,22.032356
-3.0,19,23.804433
-5.0,9,24.706046
-5.0,8,25.581392
-4.0,13,26.784745
-3.0,22,28.940648
-3.0,22,31.10764
-1.0,38,34.280443
-3.0,26,36.511504
-3.0,20,38.404115
-1.0,36,41.338837
-2.0,29,43.818892
-4.0,16,45.087254
-3.0,26,47.35284
-2.0,31,50.385133
-2.0,30,53.153678
0.0,45,57.244153
-3.0,25,59.620546
-4.0,12,60.790949
-5.0,5,61.284595
-4.0,14,62.639908
-3.0,24,65.000887
-4.0,16,66.502841
-4.0,18,68.195858
-4.0,14,69.425877
-1.0,41,72.838672
-3.0,19,74.449675
-3.0,25,76.588811
-3.0,23,78.583913
-3.0,26,80.707728
0.0,45,84.56355
-1.0,40,87.822723
-4.0,17,89.334636
0.0,45,93.170667
-3.0,23,95.157367
-3.0,23,97.099713
-1.0,36,100.088806
-4.0,16,101.383302
-4.0,18,102.887094
2.0,56,107.581584
-4.0,14,108.802459
-1.0,41,112.798351
-5.0,8,113.568856
-1.0,34,116.561218
-3.0,24,118.600228
0.0,45,122.373076
1.0,49,126.570508
-2.0,29,128.94256
-3.0,23,130.80881
-2.0,31,133.328305
-1.0,37,136.324484
-5.0,7,136.942489
7.0,87,145.100173
-4.0,12,146.120979
-3.0,23,148.266612
-2.0,29,150.868838
5.0,76,157.409554
-4.0,12,158.303095
-1.0,37,161.420491
-5.0,8,162.090747
-2.0,33,165.389848
-3.0,21,167.57904
-3.0,26,170.116477
-3.0,23,172.399107
7.0,90,180.566189
5.0,73,187.072804
-4.0,18,188.646178
0.0,47,192.639489
-3.0,23,194.575099
-1.0,35,197.480683
2.0,51,201.597218
-4.0,18,203.129524
-2.0,28,205.5469
-2.0,28,207.819549
3.0,61,212.911529
-3.0,23,214.961681
2.0,51,219.42313
