# {"t_start": 1561891424.8091924, "env_id": "citycopter-v0"} 
r,l,t
-5.0,11,3.479108
-3.0,20,5.481472
-5.0,11,6.660791
-2.0,31,9.60915
-4.0,12,10.783447
-4.0,14,12.149658
-3.0,19,13.945533
0.0,45,17.617453
-3.0,21,19.352614
-4.0,17,20.81094
-2.0,27,23.288578
-5.0,10,24.238461
-5.0,10,25.293686
-5.0,11,26.343343
-5.0,11,27.495607
-3.0,19,29.309842
-4.0,12,30.467655
-1.0,35,33.511298
-3.0,26,35.64561
-4.0,14,36.929989
-4.0,13,38.151622
-4.0,18,39.57562
-2.0,32,42.335131
-1.0,41,45.738042
-3.0,22,47.731055
-3.0,26,50.261771
1.0,50,54.843621
-3.0,26,57.18846
-3.0,19,58.973629
-4.0,17,60.569391
-4.0,13,61.934587
-4.0,15,63.41807
-3.0,24,65.711633
-4.0,18,67.42976
-2.0,27,69.809071
-4.0,16,71.104326
2.0,53,75.584858
-3.0,24,77.652354
2.0,53,82.14489
0.0,45,85.900228
0.0,46,89.819348
-1.0,35,92.711773
-1.0,40,96.237927
-3.0,25,98.259645
0.0,46,102.032749
-3.0,22,103.88349
-1.0,36,106.9243
-4.0,16,108.32932
-5.0,10,109.315325
-3.0,26,111.695549
-5.0,5,112.214499
-5.0,6,112.843274
-3.0,23,114.988665
1.0,50,119.27584
-2.0,29,121.661227
-4.0,17,123.179938
-2.0,28,125.512746
1.0,49,129.591755
2.0,55,134.070385
0.0,48,138.129804
-1.0,41,142.374288
-4.0,15,143.619804
-4.0,12,144.538872
-4.0,17,145.980601
-4.0,16,147.526326
-4.0,14,148.779841
-2.0,33,151.68574
-2.0,31,154.319865
-3.0,20,156.039552
0.0,44,159.677704
-2.0,31,162.33213
4.0,70,169.323957
-2.0,30,172.313486
0.0,46,176.579543
-1.0,41,180.212244
-1.0,41,183.921014
-3.0,23,185.954673
2.0,51,190.435168
-4.0,16,191.724722
-3.0,19,193.372181
-3.0,26,195.604901
-4.0,17,196.939989
-4.0,16,198.302039
-4.0,16,199.516731
-4.0,17,200.897795
-2.0,29,203.329843
5.0,75,209.546745
-3.0,23,211.473099
-3.0,20,213.271636
-2.0,30,215.88152
-1.0,38,219.183227
-4.0,17,220.662541
-1.0,40,224.419754
-4.0,14,225.73706
-5.0,11,226.856997
-4.0,12,228.087527
-3.0,21,229.953292
-3.0,25,232.193955
-1.0,36,235.266362
-4.0,17,236.820758
-4.0,16,238.274315
-4.0,17,239.808192
-1.0,38,243.100484
2.0,53,247.715447
-3.0,23,249.663738
-1.0,37,252.8736
-2.0,28,255.179659
-5.0,9,255.922424
-3.0,26,258.15184
-3.0,22,260.008304
-3.0,26,262.28399
-4.0,13,263.452624
-1.0,36,266.571329
0.0,46,270.361907
-2.0,27,272.699539
0.0,46,276.775264
-3.0,24,278.89863
-5.0,9,279.734438
0.0,48,283.722538
-1.0,38,286.89072
-4.0,16,288.362607
-4.0,17,289.706692
0.0,47,293.718584
-3.0,25,295.799486
-4.0,18,297.278211
-2.0,29,299.706281
3.0,59,304.793855
7.0,93,312.974127
-4.0,18,314.603432
-4.0,16,316.180798
-5.0,8,317.036239
-5.0,10,318.04008
-3.0,26,320.646008
-4.0,16,322.165668
-4.0,17,323.863174
-3.0,23,326.088282
-3.0,21,327.907951
-2.0,28,330.457032
-2.0,31,333.292523
-1.0,38,336.467193
-5.0,10,337.332644
-3.0,26,339.480675
3.0,58,344.286622
-4.0,14,345.628006
-3.0,20,347.559878
-5.0,8,348.283491
-3.0,23,350.43873
-4.0,13,351.62401
-1.0,34,354.636504
0.0,45,358.475364
-2.0,31,361.061934
-1.0,36,364.087484
0.0,44,367.937516
-3.0,26,370.662554
1.0,49,375.278759
2.0,51,379.833834
-1.0,36,383.107504
-3.0,23,385.147912
3.0,57,390.008789
14.0,137,401.919207
-4.0,17,403.5751
-3.0,22,405.619643
-3.0,19,407.304638
-1.0,37,410.55716
-1.0,38,413.691962
-4.0,17,415.156504
-2.0,30,417.735168
-2.0,31,420.498485
-4.0,13,421.641938
-2.0,32,424.293186
-4.0,16,425.707975
0.0,44,429.337446
2.0,54,433.883082
-1.0,37,437.001341
-1.0,35,439.812957
0.0,46,443.605909
-3.0,25,445.764217
-3.0,25,447.949907
-1.0,34,450.88272
2.0,54,455.558804
6.0,84,462.554041
-4.0,17,463.944692
-2.0,29,466.324406
2.0,53,470.799337
0.0,46,474.596824
-2.0,32,477.335035
0.0,44,481.228296
