# {"t_start": 1561891424.8721113, "env_id": "citycopter-v0"} 
r,l,t
-5.0,5,2.55685
-5.0,4,3.147678
-5.0,10,4.242281
-5.0,9,5.116014
-5.0,7,5.832924
-5.0,7,6.603861
-5.0,6,7.176793
-4.0,17,8.736187
-3.0,26,11.336399
-5.0,11,12.393628
-2.0,31,15.143063
-1.0,36,18.058511
0.0,44,21.82478
-5.0,6,22.377297
-3.0,21,24.364595
-5.0,10,25.450244
-4.0,12,26.598046
-5.0,7,27.334445
-5.0,10,28.259863
-4.0,17,29.867957
-5.0,9,30.770421
3.0,62,36.044961
-1.0,41,39.593059
-4.0,16,40.952889
-3.0,23,42.996881
-3.0,25,44.957794
-4.0,16,46.385776
-4.0,18,48.101146
-1.0,37,51.531912
-2.0,30,54.266312
-3.0,21,56.218749
-3.0,20,58.070054
-1.0,37,61.662806
-5.0,10,62.651298
-4.0,13,63.926296
-4.0,14,65.283515
-4.0,13,66.471093
0.0,46,70.527159
4.0,64,75.963533
-4.0,16,77.366429
-1.0,34,80.199473
-3.0,26,82.401074
-4.0,16,83.746906
-3.0,22,85.602551
-4.0,15,86.822587
-2.0,28,89.202145
-4.0,16,90.614709
-4.0,17,91.980546
-3.0,26,94.297212
-2.0,30,96.79847
-3.0,25,98.94067
0.0,47,102.769614
-1.0,36,105.718235
-2.0,31,108.475263
-2.0,27,111.02394
-5.0,7,111.665657
-5.0,7,112.384226
-5.0,5,112.899264
-4.0,12,113.999642
-5.0,10,114.943007
-1.0,36,117.917649
-3.0,23,119.965482
-1.0,37,123.083185
-2.0,30,125.655465
-2.0,31,128.176883
-4.0,14,129.351149
-4.0,13,130.371043
-4.0,16,131.68666
-5.0,6,132.231435
-3.0,19,133.77404
2.0,55,138.549992
0.0,44,142.86075
0.0,47,146.850198
-1.0,39,150.426585
0.0,46,154.370348
-5.0,7,154.949568
6.0,79,161.606833
8.0,97,171.181259
0.0,44,175.284353
4.0,68,181.494664
-3.0,23,183.49106
-1.0,35,186.564291
-5.0,9,187.460691
-1.0,36,190.563343
-3.0,19,192.128892
-2.0,30,194.666589
7.0,92,202.224925
3.0,57,206.978095
-1.0,36,209.987302
-1.0,38,213.210579
-4.0,16,214.639951
-3.0,23,216.546196
-3.0,20,218.318449
-1.0,36,221.477002
-2.0,27,224.025942
-4.0,14,225.376165
