# {"t_start": 1561891424.7567651, "env_id": "citycopter-v0"} 
r,l,t
-5.0,7,3.020684
-5.0,11,4.236229
-4.0,12,5.447581
-5.0,9,6.405989
-2.0,29,9.180717
-4.0,16,10.707554
-4.0,17,12.413507
8.0,97,20.576667
-3.0,25,22.862247
-3.0,20,24.780743
-5.0,6,25.446751
-4.0,16,26.983701
-3.0,23,29.267737
-4.0,17,30.85991
0.0,47,34.886019
-4.0,17,36.335328
-3.0,19,38.088392
-1.0,37,41.16016
-4.0,18,42.772373
-1.0,37,45.796448
-4.0,17,47.24642
-4.0,17,48.916289
-5.0,7,49.594418
-2.0,31,52.444735
-3.0,24,54.649165
-3.0,20,56.512643
-1.0,40,60.226512
-4.0,12,61.471747
-4.0,12,62.641522
-3.0,19,64.504145
-5.0,11,65.560217
-5.0,10,66.477747
-2.0,31,69.333368
-3.0,25,71.447056
-3.0,24,73.458025
-3.0,24,75.424225
-3.0,26,77.692783
-3.0,25,79.813998
-1.0,34,82.671915
-4.0,16,84.052459
0.0,48,88.034628
-5.0,7,88.666816
-1.0,34,91.534415
-3.0,22,93.440216
-3.0,20,95.135493
0.0,46,99.033945
-1.0,36,101.91815
-4.0,17,103.355028
-1.0,38,106.482496
0.0,44,110.533577
-5.0,10,111.492449
-4.0,12,112.690808
-3.0,19,114.528201
-5.0,11,115.47349
-1.0,36,118.513937
0.0,48,122.582472
-3.0,26,124.7945
0.0,47,128.694851
-2.0,27,130.886403
-1.0,39,134.110247
6.0,80,141.635368
-3.0,20,143.322661
-4.0,13,144.360372
-3.0,26,146.558925
-5.0,10,147.558203
-3.0,26,149.92148
0.0,42,153.453983
-3.0,21,155.291468
0.0,43,158.901076
-4.0,14,160.053932
3.0,57,165.321742
0.0,48,170.201275
-4.0,17,171.853412
-4.0,17,173.552816
-3.0,26,175.856942
4.0,68,182.099444
-2.0,28,184.475183
-3.0,26,186.793881
-5.0,7,187.454516
-5.0,9,188.221348
3.0,60,193.304885
4.0,64,198.667277
0.0,43,202.164949
-2.0,28,204.537381
4.0,68,210.19557
0.0,46,214.069854
2.0,56,218.917936
-2.0,33,221.834325
-5.0,10,222.761343
-2.0,28,225.488699
-4.0,14,226.898229
-5.0,5,227.462019
-1.0,36,230.691178
-4.0,16,232.104392
-3.0,22,234.090622
0.0,48,238.355123
-3.0,23,240.385533
-1.0,35,243.370402
-3.0,23,245.425163
-1.0,37,248.606893
-3.0,23,250.613897
-4.0,12,251.686088
-5.0,8,252.293122
-1.0,35,255.253395
-3.0,25,257.343453
-3.0,22,259.229617
-4.0,16,260.589999
-4.0,16,261.912557
-3.0,25,264.246971
10.0,108,273.423118
-3.0,26,275.710616
-2.0,28,278.163719
-5.0,10,279.043383
-1.0,36,282.087292
-5.0,10,282.991415
-2.0,29,285.337574
0.0,44,289.103701
-4.0,17,290.51406
-4.0,17,292.072043
-3.0,23,293.925817
-2.0,32,296.663066
-4.0,17,297.992888
-3.0,23,299.954258
-3.0,23,301.866497
-3.0,23,303.815649
-4.0,17,305.373748
3.0,61,310.646536
-1.0,36,313.890926
-4.0,17,315.551958
-4.0,17,317.310506
-5.0,10,318.346621
-4.0,18,320.109936
-4.0,12,321.280617
-4.0,12,322.40408
-5.0,10,323.413618
-3.0,21,325.422725
-4.0,15,326.853725
-4.0,17,328.384511
-3.0,25,330.614741
-3.0,23,332.63751
-3.0,23,334.67854
0.0,47,338.633699
-4.0,12,339.63981
-2.0,29,342.056974
-1.0,41,345.585717
-5.0,7,346.22836
-5.0,7,346.916483
-2.0,32,349.834472
2.0,56,354.971789
-3.0,22,356.833556
-2.0,32,359.438948
-1.0,34,362.378889
-3.0,25,364.497179
-3.0,21,366.275404
-3.0,19,367.962269
-4.0,18,369.899114
-4.0,14,371.290176
-1.0,41,375.077232
-5.0,7,375.7432
-1.0,35,378.869872
-3.0,20,380.694681
0.0,42,384.460918
0.0,46,388.42988
-4.0,15,389.719695
-3.0,22,391.717991
-1.0,35,394.82865
-3.0,25,396.92537
-4.0,18,398.50487
-4.0,17,399.987753
-4.0,17,401.446571
-4.0,16,402.824011
-2.0,28,405.443032
-2.0,32,408.381886
-3.0,19,409.971131
-4.0,14,411.235287
0.0,46,415.032904
3.0,57,420.026324
-4.0,18,421.56828
-3.0,26,423.741321
-2.0,28,426.201882
-3.0,25,428.225438
0.0,46,432.078263
7.0,92,439.674206
-3.0,26,441.7475
-4.0,16,443.107994
0.0,44,446.964608
-4.0,15,448.251032
0.0,44,451.971063
-4.0,17,453.599874
-3.0,25,455.703039
