# {"t_start": 1561891424.8831491, "env_id": "citycopter-v0"} 
r,l,t
-5.0,9,3.135149
-5.0,7,3.937854
-4.0,13,5.232412
-5.0,7,5.958365
-3.0,21,8.008074
-5.0,9,8.856835
-4.0,17,10.483034
-2.0,32,13.578435
-4.0,17,15.020717
-3.0,23,16.874869
-4.0,17,18.384197
1.0,50,22.64414
-5.0,10,23.595964
-5.0,10,24.575013
-5.0,10,25.677758
-4.0,18,27.421775
-4.0,12,28.506838
-5.0,5,29.02797
-5.0,5,29.542124
-5.0,7,30.17923
-5.0,6,30.75432
-4.0,16,32.189734
0.0,43,35.777996
-3.0,21,37.736344
0.0,45,41.537083
-2.0,27,43.806391
-4.0,18,45.26982
-3.0,26,47.579715
3.0,57,52.953901
-3.0,25,55.22768
-4.0,17,56.744925
-4.0,17,58.348681
-1.0,34,61.679974
-4.0,18,63.430667
-4.0,12,64.603781
-5.0,11,65.642847
-5.0,7,66.261234
0.0,46,70.333748
-3.0,22,72.237742
-4.0,16,73.579277
-3.0,22,75.413756
-3.0,26,77.734248
-3.0,21,79.445985
-4.0,17,80.861574
-3.0,22,82.749396
-3.0,19,84.355408
-4.0,15,85.609856
2.0,52,90.047844
-4.0,14,91.178178
-3.0,21,92.914637
3.0,62,98.165108
-4.0,14,99.434339
0.0,47,103.260232
-2.0,28,105.496353
-2.0,30,108.142377
-2.0,29,110.894239
-5.0,11,111.947873
-5.0,6,112.589183
-5.0,7,113.295587
-5.0,9,114.106703
-4.0,16,115.585844
-4.0,17,116.937312
-4.0,16,118.30197
-3.0,20,120.066766
0.0,46,123.95894
-2.0,30,126.468289
2.0,53,130.767539
-3.0,24,132.754625
0.0,48,136.676841
-2.0,29,139.603686
-4.0,13,141.075793
-3.0,23,143.044854
1.0,49,147.209978
-3.0,26,149.63848
-3.0,21,151.422756
-2.0,31,154.058676
-1.0,36,157.189007
2.0,50,161.314825
-1.0,41,165.241076
-2.0,30,168.321384
-2.0,31,171.370921
-5.0,11,172.504113
-2.0,31,175.272782
-4.0,12,176.423099
-3.0,23,178.482243
-1.0,35,181.693285
-2.0,31,184.359777
2.0,53,189.101998
-1.0,36,192.112874
2.0,51,196.437372
-4.0,16,197.695243
-2.0,28,199.920891
-3.0,22,201.80136
-2.0,31,204.431913
8.0,96,212.339602
3.0,61,217.681068
-3.0,26,220.026186
-1.0,35,223.161251
-5.0,11,224.231145
-4.0,14,225.579053
-5.0,10,226.596343
-5.0,7,227.372301
-4.0,16,228.917124
-2.0,32,231.6103
-2.0,29,234.247591
-3.0,23,236.163225
-4.0,12,237.290648
-5.0,5,237.754295
-4.0,13,238.981176
-1.0,37,242.146459
-5.0,9,242.930962
-4.0,17,244.467543
-3.0,19,246.143339
-3.0,25,248.230564
-3.0,23,250.21771
-2.0,31,252.886939
-1.0,38,256.040372
-5.0,8,256.719467
-1.0,39,260.038749
-4.0,16,261.394086
-4.0,18,263.010511
-1.0,34,265.918779
4.0,71,271.861435
6.0,83,279.280473
-1.0,35,282.24719
-3.0,19,283.844191
-3.0,24,285.816339
-4.0,12,286.863478
-4.0,18,288.478264
-3.0,25,290.514073
0.0,44,294.19632
-3.0,25,296.333566
-3.0,26,298.451943
0.0,46,302.337218
-4.0,17,303.830021
-3.0,25,306.075263
-3.0,26,308.271762
-1.0,37,311.523724
-1.0,37,314.919963
-4.0,13,316.262463
-5.0,5,316.765544
-4.0,12,317.951776
-5.0,11,319.072966
-5.0,11,320.200538
-3.0,21,322.202783
-4.0,16,323.807184
-4.0,14,325.157179
-3.0,21,327.106664
-4.0,18,328.778256
0.0,44,332.637873
2.0,52,337.092333
-3.0,21,338.855897
3.0,57,343.537467
-5.0,11,344.503093
-4.0,12,345.679721
-3.0,22,347.802145
-4.0,18,349.401217
-5.0,6,349.931068
