# {"t_start": 1561891424.8547976, "env_id": "citycopter-v0"} 
r,l,t
-5.0,10,3.350235
-5.0,6,3.952441
-5.0,5,4.436166
-5.0,11,5.550751
-5.0,7,6.309373
-4.0,16,7.746725
-4.0,16,9.364264
-4.0,13,10.60904
-4.0,14,12.017009
-5.0,8,12.841722
-4.0,17,14.276725
3.0,61,19.318882
-2.0,28,21.716198
-3.0,26,24.175733
-5.0,10,25.207199
-4.0,18,27.040051
-5.0,7,27.711277
-5.0,9,28.56687
-5.0,8,29.358338
-4.0,18,31.087593
-2.0,31,33.691999
-1.0,38,36.980999
-1.0,38,40.256968
-4.0,17,41.716691
0.0,48,45.673685
-4.0,17,47.187049
-1.0,39,50.909802
-4.0,18,52.535231
-3.0,23,54.676524
-3.0,25,56.954128
-3.0,23,59.166262
-3.0,22,61.265401
-2.0,32,64.39575
-3.0,25,66.793282
-5.0,8,67.582011
-4.0,15,68.89332
-3.0,23,70.789848
-1.0,35,73.777037
-5.0,11,74.714319
0.0,44,78.487253
-3.0,26,80.636534
-4.0,16,81.993297
-2.0,27,84.270097
-4.0,13,85.376152
-3.0,23,87.220352
-5.0,6,87.71116
-1.0,36,90.868328
-1.0,38,94.093091
-2.0,33,96.909932
-4.0,17,98.292004
-4.0,17,99.765094
2.0,54,104.151073
-2.0,30,106.71523
-3.0,25,108.904942
-3.0,22,111.018524
-4.0,12,112.18488
-5.0,6,112.803408
-3.0,26,115.203947
-4.0,12,116.243312
-1.0,38,119.524156
-1.0,36,122.459005
-1.0,35,125.453843
-2.0,32,128.060386
1.0,50,132.256387
-4.0,17,133.608803
-4.0,14,134.690773
0.0,44,138.683529
-4.0,16,140.429736
-3.0,19,142.211195
-1.0,39,145.380652
0.0,44,149.464446
-4.0,15,150.762637
-5.0,9,151.520598
-2.0,28,153.905373
-3.0,23,155.889037
-1.0,37,158.971545
0.0,43,162.569088
-3.0,21,164.576266
5.0,75,172.240315
0.0,46,176.575028
-2.0,33,179.433686
0.0,43,183.305566
-4.0,18,184.906857
-3.0,21,186.778393
-2.0,31,189.52918
0.0,44,193.205413
-3.0,21,195.016025
-3.0,26,197.133574
0.0,42,200.532541
-3.0,23,202.511121
-2.0,31,205.100017
-3.0,21,206.828391
-4.0,17,208.210608
-4.0,16,209.481733
0.0,42,213.10365
-3.0,24,215.212742
-2.0,29,217.666388
-4.0,18,219.315605
-4.0,14,220.498612
-3.0,26,222.873839
-5.0,6,223.457892
-4.0,12,224.667725
-4.0,14,226.024688
-5.0,11,227.132484
-5.0,9,228.003769
-3.0,24,230.152436
-2.0,30,232.892883
-2.0,29,235.32864
-3.0,23,237.404935
0.0,46,241.478764
-1.0,38,244.783069
-1.0,38,248.047844
-2.0,27,250.429142
-2.0,33,253.249687
-2.0,31,255.786977
-5.0,5,256.22259
-4.0,18,257.743729
2.0,54,262.462551
