# {"t_start": 1561891424.8668683, "env_id": "citycopter-v0"} 
r,l,t
0.0,44,687.436373
-3.0,19,689.1384
-4.0,14,690.464615
-5.0,7,691.153403
-2.0,31,693.831569
-3.0,23,695.955331
-4.0,18,697.779571
18.0,158,711.565172
-1.0,37,714.836501
-3.0,26,717.110126
0.0,44,720.737774
-2.0,29,723.22327
-2.0,29,725.703598
-3.0,19,727.321963
0.0,48,731.334178
-1.0,38,734.607998
2.0,56,739.506479
-2.0,32,742.224029
0.0,43,746.001205
-1.0,36,749.250936
-3.0,19,750.92122
-1.0,38,754.255369
-1.0,38,757.706805
1.0,50,762.194761
0.0,43,765.833365
4.0,68,771.540553
-3.0,20,773.21883
2.0,52,777.46031
-2.0,27,779.725412
-4.0,16,781.148252
-2.0,32,784.00463
-2.0,33,787.014996
-3.0,22,789.05025
-2.0,31,791.60845
2.0,54,796.216698
-1.0,38,799.264778
1.0,50,803.355264
4.0,71,809.284164
-2.0,30,812.109396
-5.0,11,813.06713
-4.0,17,814.546623
-3.0,24,816.645692
-3.0,26,818.789704
-3.0,23,820.751067
-1.0,35,823.707808
-3.0,23,825.772629
0.0,48,829.716714
-2.0,32,832.580393
0.0,42,836.008172
2.0,53,840.395015
-1.0,38,843.486665
-2.0,28,845.959827
0.0,45,849.876918
0.0,44,853.695932
1.0,50,857.836716
0.0,46,861.70505
2.0,51,866.011864
-1.0,37,869.066617
-5.0,11,870.152091
-5.0,7,870.843404
-4.0,12,872.033795
-5.0,11,873.149202
-4.0,18,874.866765
-3.0,26,877.31414
-2.0,32,880.204335
-3.0,25,882.441116
-3.0,24,884.622212
0.0,42,888.12883
-1.0,35,891.050789
-2.0,31,893.596541
-1.0,39,897.040573
-1.0,40,900.446975
0.0,45,904.34614
0.0,45,908.236389
0.0,43,911.94095
-2.0,32,914.766623
-2.0,30,917.178454
0.0,44,920.946528
-2.0,33,923.837961
-2.0,29,926.18954
-3.0,26,928.380527
2.0,53,932.727163
-3.0,24,934.794237
-3.0,24,936.998275
-1.0,38,940.247537
0.0,46,944.288285
-3.0,26,946.353445
-2.0,29,948.853947
3.0,61,954.116026
-2.0,32,956.93346
-1.0,35,959.997523
4.0,69,966.016462
-1.0,41,969.494947
0.0,42,973.017519
-2.0,31,975.654648
-4.0,18,977.216869
-1.0,38,980.419317
-1.0,38,983.545235
0.0,43,987.158122
-2.0,33,990.069834
16.0,148,1002.56246
-3.0,24,1004.571567
-4.0,17,1006.056431
-2.0,33,1008.838511
0.0,45,1012.506383
0.0,46,1016.309845
-3.0,25,1018.307372
5.0,72,1024.31831
1.0,51,1028.566334
-2.0,27,1030.640422
-3.0,23,1032.574827
-1.0,37,1035.653571
8.0,94,1043.763598
0.0,46,1047.791907
0.0,47,1051.72314
-1.0,37,1054.793
0.0,46,1058.619167
-3.0,24,1060.634443
-3.0,22,1062.399634
-1.0,39,1065.636518
-2.0,31,1068.40264
-2.0,32,1071.256587
0.0,46,1075.186253
5.0,72,1081.002646
-1.0,37,1084.076146
