# {"t_start": 1561551522.7611659, "env_id": "Catcher-v0"} 
r,l,t
-3.0,141,12.972114
-6.0,37,16.346079
-3.0,139,29.019802
-6.0,39,32.612772
-6.0,37,35.920275
-4.0,110,45.869947
-4.0,109,55.795317
-6.0,42,59.503395
-6.0,41,63.322227
-6.0,39,67.048512
-6.0,44,71.070793
-5.0,62,76.579107
-6.0,35,79.737505
-5.0,74,86.504389
-5.0,68,92.593789
-6.0,39,96.095339
1.0,276,121.361888
